Patient_ID,GeneSymbol,logFC
GSM1588975,RELA,0.6631024635157008
GSM1588975,ETS1,0.5952715936914892
GSM1588975,APAF1,0.5894206805027071
GSM1588975,CD44,0.5792144501703982
GSM1588975,ATF2,0.5610562507327526
GSM1588975,RB1,0.5416903310111021
GSM1588975,CD82,0.5349639490018232
GSM1588975,PML,0.5279630259049473
GSM1588975,TGFB1,0.5271996704702469
GSM1588975,BAK1,0.4377305585531195
GSM1588975,ARNT,0.435742565815457
GSM1588975,SQSTM1,0.3882360567712144
GSM1588975,SOD1,0.3748759392881542
GSM1588975,BCL2L1,0.36640868068348453
GSM1588975,HSPB1,0.3636631849396714
GSM1588975,BCL2L11,0.35550014417877307
GSM1588975,DAXX,0.3504707054406575
GSM1588975,S100A10,0.3311002516194108
GSM1588975,PSMD4,0.27525181202272364
GSM1588975,WWP1,0.2727818972591134
GSM1588975,E2F1,0.25068425854156384
GSM1588975,CDKN1A,0.22282386071903026
GSM1588975,GADD45B,0.21189918196656077
GSM1588975,ERBB2,0.18086147322233792
GSM1588975,NFE2L2,0.17394431820733924
GSM1588975,DDR1,0.17392247099361846
GSM1588975,HINT1,0.1384427322038846
GSM1588975,HDAC1,0.13697516249680675
GSM1588975,SMAD4,0.12557903145949112
GSM1588975,AKT2,0.09729962444602336
GSM1588975,MAP3K5,0.09512746055900756
GSM1588975,SETDB1,0.08826434285432949
GSM1588975,IKBKG,0.04765914397614157
GSM1588975,KRT5,0.03202369699500984
GSM1588975,TRADD,0.026071514847798127
GSM1588975,ARAF,0.02200378662818192
GSM1588975,TNRC6A,0.017576926534021986
GSM1588975,PPARD,0.008033497862530936
GSM1588975,BAD,-0.006367913679268256
GSM1588975,YWHAB,-0.023224718053050708
GSM1588975,CTSD,-0.08228186112763147
GSM1588975,USP7,-0.10298593583678883
GSM1588975,EGFR,-0.10443126184516593
GSM1588975,BIRC2,-0.13151811870046437
GSM1588975,E2F4,-0.1669343397175771
GSM1588975,TGFBR2,-0.2727105097147007
GSM1588975,CASP9,-0.27769244248857383
GSM1588975,VIM,-0.30319945366166046
GSM1588975,CASP10,-0.31492995320607164
GSM1588975,MAPK4,-0.3375507938705078
GSM1588975,NEDD9,-0.34446705662585764
GSM1588975,TGFBR1,-0.34593856041167204
GSM1588975,AR,-0.38328724718078266
GSM1588975,FOS,-0.41277578233535905
GSM1588975,NR3C1,-0.4326565594089402
GSM1588975,CYP3A4,-0.46857412090327166
GSM1588975,KRT17P5,-0.47381397844619233
GSM1588975,PAX6,-0.5301996242245486
GSM1588975,MAP3K4,-0.5890110270879809
GSM1588975,ITGB4,-0.7330060901018438
GSM1588975,ETV1,-0.7408748006492569
GSM1588975,BCL2,-0.849120419574235
GSM1588975,PLK2,-0.8695859192567719
GSM1588975,SMAD3,-0.8998510847365395
GSM1588975,BCL6,-0.9205517990916992
GSM1588975,SYNPO,-0.9295844113128968
GSM1588975,EPHA2,-0.9372641601620453
GSM1588975,RXRA,-0.9524205149572573
GSM1588975,TP53,-1.0157772285962787
GSM1588975,MAPK3,-1.0905336522958748
GSM1588975,INSR,-1.0971021591350256
GSM1588975,TRIM29,-1.2631160196218953
GSM1588975,SERPINA3,-1.2874642993007992
GSM1588975,STAT5A,-1.3878685302584506
GSM1588975,A2M,-1.574148248598199
GSM1588975,ANXA1,-1.6080035931898733
GSM1588975,ARRB1,-1.6152657966511503
GSM1588975,PPARG,-2.1115171559117885
GSM1588975,PLAT,-2.184687030346341
GSM1588975,CAV1,-3.1455630723581383
GSM1588975,KRT15,-3.5957085046956028
