Target_Gene;Source_Gene;Interaction_Type;Reason
EZH2;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.3878685302584506) vs Target EZH2 (3.822408633779573)
FOS;CREB1;1;Incoherent Outgoing: Source CREB1 (1.569386533498661) vs Target FOS (-0.41277578233535905)
FOS;PARP1;1;Incoherent Outgoing: Source PARP1 (1.6902316495239589) vs Target FOS (-0.41277578233535905)
FOS;STAT1;1;Incoherent Outgoing: Source STAT1 (4.563409225499507) vs Target FOS (-0.41277578233535905)
HIF1A;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.6152657966511503) vs Target HIF1A (0.8537591765383947)
HIF1A;STAT1;-1;Incoherent Outgoing: Source STAT1 (4.563409225499507) vs Target HIF1A (0.8537591765383947)
IFI16;TP53;1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target IFI16 (2.735195147164106)
ITGB4;NFKB1;1;Incoherent Outgoing: Source NFKB1 (1.4676552366777331) vs Target ITGB4 (-0.7330060901018438)
ITGB4;TP53;-1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target ITGB4 (-0.7330060901018438)
KRT17P5;STAT1;1;Incoherent Outgoing: Source STAT1 (4.563409225499507) vs Target KRT17P5 (-0.47381397844619233)
KRT17P5;TP53;-1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target KRT17P5 (-0.47381397844619233)
LAPTM5;TP53;1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target LAPTM5 (2.178624406717441)
MCL1;CAV1;1;Incoherent Outgoing: Source CAV1 (-3.1455630723581383) vs Target MCL1 (2.0148071387598616)
MCL1;CDC20;-1;Incoherent Outgoing: Source CDC20 (4.551076352052808) vs Target MCL1 (2.0148071387598616)
MCL1;PMAIP1;-1;Incoherent Outgoing: Source PMAIP1 (3.277358293617379) vs Target MCL1 (2.0148071387598616)
MTA1;PARP1;-1;Incoherent Outgoing: Source PARP1 (1.6902316495239589) vs Target MTA1 (0.8539362647005007)
PARP1;CASP3;-1;Incoherent Outgoing: Source CASP3 (1.652496800864597) vs Target PARP1 (1.6902316495239589)
PLAT;CREB1;1;Incoherent Outgoing: Source CREB1 (1.569386533498661) vs Target PLAT (-2.184687030346341)
PLAU;TP53;1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target PLAU (0.9852342981191473)
PLAUR;CAV1;1;Incoherent Outgoing: Source CAV1 (-3.1455630723581383) vs Target PLAUR (1.7757821220148493)
PML;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.3878685302584506) vs Target PML (0.5279630259049473)
PML;TP53;1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target PML (0.5279630259049473)
REL;NFKB1;-1;Incoherent Outgoing: Source NFKB1 (1.4676552366777331) vs Target REL (1.2434482613753568)
RELA;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.6152657966511503) vs Target RELA (0.6631024635157008)
RELA;STAT1;-1;Incoherent Outgoing: Source STAT1 (4.563409225499507) vs Target RELA (0.6631024635157008)
RELA;TRIB3;-1;Incoherent Outgoing: Source TRIB3 (1.1622621501308448) vs Target RELA (0.6631024635157008)
SERPINA3;NFKB1;1;Incoherent Outgoing: Source NFKB1 (1.4676552366777331) vs Target SERPINA3 (-1.2874642993007992)
SERPINA3;STAT1;1;Incoherent Outgoing: Source STAT1 (4.563409225499507) vs Target SERPINA3 (-1.2874642993007992)
ST14;TP53;1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target ST14 (0.6963566662367855)
STAT3;CCND1;-1;Incoherent Outgoing: Source CCND1 (1.5764540375300626) vs Target STAT3 (0.7335269984466928)
STAT5A;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.648033678796896) vs Target STAT5A (-1.3878685302584506)
TGFB1;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (2.648033678796896) vs Target TGFB1 (0.5271996704702469)
TGFBR1;CAV1;-1;Incoherent Outgoing: Source CAV1 (-3.1455630723581383) vs Target TGFBR1 (-0.34593856041167204)
TP53;ARRB1;-1;Incoherent Outgoing: Source ARRB1 (-1.6152657966511503) vs Target TP53 (-1.0157772285962787)
TP53;BID;1;Incoherent Outgoing: Source BID (1.0526297017713384) vs Target TP53 (-1.0157772285962787)
TP53;CREB1;1;Incoherent Outgoing: Source CREB1 (1.569386533498661) vs Target TP53 (-1.0157772285962787)
TP53;IFI16;1;Incoherent Outgoing: Source IFI16 (2.735195147164106) vs Target TP53 (-1.0157772285962787)
TP53;IRF9;1;Incoherent Outgoing: Source IRF9 (2.363034408266248) vs Target TP53 (-1.0157772285962787)
TP53;NFKB1;1;Incoherent Outgoing: Source NFKB1 (1.4676552366777331) vs Target TP53 (-1.0157772285962787)
TP53;PARP1;1;Incoherent Outgoing: Source PARP1 (1.6902316495239589) vs Target TP53 (-1.0157772285962787)
TP53;REL;1;Incoherent Outgoing: Source REL (1.2434482613753568) vs Target TP53 (-1.0157772285962787)
TP53;STAT1;1;Incoherent Outgoing: Source STAT1 (4.563409225499507) vs Target TP53 (-1.0157772285962787)
TP53;TRIM29;-1;Incoherent Outgoing: Source TRIM29 (-1.2631160196218953) vs Target TP53 (-1.0157772285962787)
TRIB3;TP53;1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target TRIB3 (1.1622621501308448)
VIM;ANXA1;-1;Incoherent Outgoing: Source ANXA1 (-1.6080035931898733) vs Target VIM (-0.30319945366166046)
VIM;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.648033678796896) vs Target VIM (-0.30319945366166046)
VIM;NFKB1;1;Incoherent Outgoing: Source NFKB1 (1.4676552366777331) vs Target VIM (-0.30319945366166046)
VIM;PARP1;1;Incoherent Outgoing: Source PARP1 (1.6902316495239589) vs Target VIM (-0.30319945366166046)
VIM;STAT1;1;Incoherent Outgoing: Source STAT1 (4.563409225499507) vs Target VIM (-0.30319945366166046)
VIM;TP53;-1;Incoherent Outgoing: Source TP53 (-1.0157772285962787) vs Target VIM (-0.30319945366166046)
XIAP;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.3878685302584506) vs Target XIAP (0.9901106935815038)
