GeneSymbol,Diff,Boolean
A2M,-0.6629838783688609,0
ACTB,0.9613828028056712,0
AKT2,0.23163975652122737,0
ANXA1,-2.3093750185772466,0
APAF1,-0.30067282799933537,0
AR,-3.0624244270279375,0
ARAF,0.40717688562811105,0
ARNT,0.5595351682988614,0
ARRB1,-1.2335171838659011,0
ATF2,-0.08257229550726386,0
BAD,1.0230899397648088,0
BAK1,1.0528780663285096,0
BAX,1.6486399357120476,1
BCL11A,1.4674423692338676,1
BCL2,-0.7865652740798605,0
BCL2A1,2.5756358910380057,1
BCL2L1,0.1552418370070079,0
BCL2L11,0.13822181381209653,0
BCL6,-0.7596513989601252,0
BID,1.0932272368914013,0
BIRC2,0.6633955193982146,0
BIRC5,2.7495258918235344,1
BRCA1,0.6213949228774069,0
BTG3,1.716537024097887,1
CASP10,-0.44910258897791433,0
CASP2,0.009399186459814857,0
CASP3,2.026215652241145,1
CASP6,0.6728898003617436,0
CASP7,0.2184039214135387,0
CASP8,0.08053459343799663,0
CASP9,-0.29701679767482414,0
CAV1,-1.662663456190968,0
CCND1,1.866781611919894,1
CD44,0.7168464746894214,0
CD82,0.19857188812883297,0
CDC20,4.2906909916991385,1
CDKN1A,0.21943050389848118,0
CREB1,0.9245638477669624,0
CSNK2B,0.9469120631854953,0
CTSD,1.1136117856510488,0
CYCS,-0.24552628474204496,0
CYP3A4,-0.32299705500874776,0
DAXX,0.7282017070210651,0
DDR1,0.8694136398339829,0
DIABLO,0.4795490078911122,0
E2F1,0.40071082472861885,0
E2F4,-0.3112407808205022,0
EGFR,-0.00740358949326847,0
EPHA2,-0.04408000761923603,0
ERBB2,-0.08676264026303926,0
ETS1,0.8547303418316927,0
ETV1,-0.7606437399357411,0
EZH2,4.145061955314543,1
FADD,1.032091902691719,0
FOS,-0.9951390958607398,0
GABPA,-0.48869385442788893,0
GADD45B,0.7996484410606834,0
HDAC1,0.9885164293478965,0
HIF1A,1.0137019354573944,0
HINT1,-0.3384153892960473,0
HMGCR,-0.040556309922009426,0
HSP90AB1,1.8004066146901305,1
HSPB1,0.22741665520027077,0
IFI16,0.22828831828118368,0
IKBKG,0.638446809596406,0
INSR,-0.06930441086933836,0
IRF2BP2,1.1339076821462655,0
IRF9,2.5438353939550478,1
ITGB4,0.5256477480108392,0
KRT15,-2.232506624976093,0
KRT17P5,-0.07142387492049274,0
KRT5,1.0776980008450998,0
LAPTM5,1.8814542444449902,1
LDHB,0.8759119951875558,0
MAP3K4,-0.0356704023620793,0
MAP3K5,-0.10185517852748927,0
MAP3K7,0.7789225337837529,0
MAPK3,-0.3279318877281874,0
MAPK4,0.061778189506045855,0
MCL1,0.9312367637508352,0
MCM7,2.0078793500189462,1
MTA1,0.23080628497862588,0
MYC,1.4756068531197144,1
NCOA4,0.15435679838036975,0
NEDD9,0.2225459614429992,0
NFE2L2,0.39836545001786927,0
NFKB1,0.789260549848243,0
NR3C1,-1.2529743919675695,0
PARP1,2.153753789014589,1
PAX6,-0.19055134803053875,0
PIK3CA,0.09085146356778484,0
PLAT,-1.4546631163689607,0
PLAU,1.9652884289983925,1
PLAUR,2.447679115393832,1
PLK2,-1.7857102662978814,0
PMAIP1,1.9273422627348893,1
PML,0.2268767717211242,0
PPARD,0.4510863830387475,0
PPARG,-2.8887654371185976,0
PSMD4,0.8002329326407356,0
RB1,-0.3847756062078833,0
REL,0.6466071479163498,0
RELA,0.9768297265758967,0
RXRA,-0.3592706487110471,0
S100A10,0.3388119155865219,0
SAT1,0.5218402625340559,0
SERPINA3,-0.0699568565306592,0
SETDB1,0.2668750543018268,0
SLC3A2,1.3015266416686178,0
SMAD3,-0.8599810317861696,0
SMAD4,0.05731493080693184,0
SOD1,0.4378481725979544,0
SQSTM1,1.5602322337037489,1
ST14,1.416475216106348,0
STAT1,2.153064452784686,1
STAT3,0.740622492750088,0
STAT5A,-2.0316270227362487,0
SYNPO,-0.7267604375280392,0
TGFB1,0.6746874845356219,0
TGFBR1,0.2996511749870514,0
TGFBR2,-0.832457269202111,0
TK1,2.7332026533359555,1
TM4SF1,1.1806525220313375,0
TNRC6A,0.15572665663604113,0
TP53,-1.0129871891104036,0
TRADD,-0.21104738762462816,0
TRIB3,0.5914895616207652,0
TRIM29,0.9702620464249447,0
TRIP13,4.403014889198788,1
UBE2D1,0.4308886270934744,0
UBQLN1,1.6743003284935227,1
USP7,0.12416436230046113,0
VIM,-0.5033577340589641,0
WWP1,0.15480843327683225,0
XIAP,1.3197869692790771,0
YWHAB,1.2721004861336542,0
