Patient_ID,GeneSymbol,logFC
GSM1589061,CDC20,4.488807499479158
GSM1589061,PAX6,4.186301392778106
GSM1589061,EZH2,4.090185288079813
GSM1589061,BCL2A1,3.7013703561607967
GSM1589061,TRIP13,3.5385202491913788
GSM1589061,MYC,3.2683194490477145
GSM1589061,PMAIP1,2.8491799021376796
GSM1589061,BIRC5,2.5789439583540936
GSM1589061,PLAUR,2.4230056303906764
GSM1589061,PARP1,2.2019238292605383
GSM1589061,LAPTM5,2.1472039626440704
GSM1589061,TM4SF1,2.1209526855641414
GSM1589061,TK1,2.1103989735096027
GSM1589061,BCL11A,1.8951173020865317
GSM1589061,BID,1.8639043051723787
GSM1589061,PLAU,1.8549002933319922
GSM1589061,HSP90AB1,1.793412427222858
GSM1589061,STAT1,1.783377641343069
GSM1589061,IFI16,1.5783861733278979
GSM1589061,BTG3,1.560908355156104
GSM1589061,BAX,1.5487122264452715
GSM1589061,HMGCR,1.5156893721305558
GSM1589061,UBQLN1,1.4669502663486647
GSM1589061,LDHB,1.4400318164913042
GSM1589061,NFKB1,1.3538590002612727
GSM1589061,TP53,1.342311089433716
GSM1589061,IRF2BP2,1.3299856677334372
GSM1589061,HDAC1,1.2974056952747972
GSM1589061,PSMD4,1.2945438328229137
GSM1589061,S100A10,1.2697640606399272
GSM1589061,SLC3A2,1.2677722097517776
GSM1589061,E2F1,1.2541747402772048
GSM1589061,CD44,1.2532693783060864
GSM1589061,MCM7,1.243984097272584
GSM1589061,MAP3K7,1.230650855103086
GSM1589061,MCL1,1.1838738893587868
GSM1589061,CASP3,1.1774159547166079
GSM1589061,BRCA1,1.1756903040618862
GSM1589061,SETDB1,1.1489090479042092
GSM1589061,REL,1.125396866113034
GSM1589061,CREB1,1.0655965625073671
GSM1589061,HIF1A,1.042382692255595
GSM1589061,GADD45B,0.9899733880228254
GSM1589061,STAT3,0.9735606098404608
GSM1589061,ACTB,0.8786763861575757
GSM1589061,YWHAB,0.8741185180149547
GSM1589061,CTSD,0.8417876885970283
GSM1589061,DIABLO,0.8353851402942016
GSM1589061,SAT1,0.8140578084584309
GSM1589061,BIRC2,0.7502598238144156
GSM1589061,BCL2L11,0.7350193975635388
GSM1589061,CASP7,0.6891024659812688
GSM1589061,UBE2D1,0.6765779478627278
GSM1589061,CYCS,0.6731597993462
GSM1589061,ST14,0.6324379810983256
GSM1589061,RELA,0.6051584420829315
GSM1589061,INSR,0.5952016250285164
GSM1589061,IRF9,0.5933934615305416
GSM1589061,MTA1,0.5425223550561666
GSM1589061,SOD1,0.5372229104083548
GSM1589061,CSNK2B,0.5149240843498948
GSM1589061,FADD,0.49396047228886975
GSM1589061,HINT1,0.4894205884826768
GSM1589061,PML,0.4810309404898456
GSM1589061,CDKN1A,0.46221178881607017
GSM1589061,DAXX,0.4588817086029371
GSM1589061,PIK3CA,0.43704955260747624
GSM1589061,BCL6,0.4366297217437545
GSM1589061,WWP1,0.3975957060359683
GSM1589061,GABPA,0.3918899014252455
GSM1589061,ARNT,0.38951766889449324
GSM1589061,SQSTM1,0.2892218044756776
GSM1589061,NCOA4,0.2670241396431692
GSM1589061,BAD,0.25138992450542474
GSM1589061,CASP6,0.24286424324228495
GSM1589061,TGFB1,0.22642565689172223
GSM1589061,TRIM29,0.2222172786981087
GSM1589061,ETS1,0.21887613472352285
GSM1589061,CASP2,0.20372424811758094
GSM1589061,MAP3K4,0.12738535091821923
GSM1589061,DDR1,0.11246322729214775
GSM1589061,ATF2,0.10786355829852212
GSM1589061,ERBB2,0.07929466522323025
GSM1589061,CASP8,0.07867179364158616
GSM1589061,XIAP,0.07581740725529595
GSM1589061,PPARD,0.07009980331019605
GSM1589061,NFE2L2,0.0486892076690264
GSM1589061,EPHA2,0.046732089018584944
GSM1589061,USP7,0.04182636291719888
GSM1589061,BAK1,0.021040880362269476
GSM1589061,TGFBR1,-0.013308761550733017
GSM1589061,SMAD4,-0.07651697554572401
GSM1589061,BCL2L1,-0.09218242296309054
GSM1589061,TNRC6A,-0.10744123186582577
GSM1589061,RXRA,-0.11910387212559748
GSM1589061,MAP3K5,-0.13024461773776164
GSM1589061,A2M,-0.16559290672550375
GSM1589061,ARAF,-0.16978784067345298
GSM1589061,MAPK4,-0.1922944947211409
GSM1589061,E2F4,-0.19652142040772258
GSM1589061,KRT17P5,-0.22258606086418276
GSM1589061,TRIB3,-0.2241639391695207
GSM1589061,TRADD,-0.22424179750407092
GSM1589061,APAF1,-0.2280044902932401
GSM1589061,AKT2,-0.22963261470679175
GSM1589061,RB1,-0.24224657922872783
GSM1589061,CASP10,-0.26117357743756653
GSM1589061,HSPB1,-0.2756087129514295
GSM1589061,VIM,-0.3229914452888494
GSM1589061,IKBKG,-0.33838507914585847
GSM1589061,ANXA1,-0.34261316373728334
GSM1589061,SMAD3,-0.3470136631296219
GSM1589061,ITGB4,-0.3500277579717137
GSM1589061,CASP9,-0.39235499280789465
GSM1589061,CYP3A4,-0.4928559885424706
GSM1589061,CD82,-0.5469235277638758
GSM1589061,FOS,-0.5596060087048293
GSM1589061,NR3C1,-0.5625537473676392
GSM1589061,ETV1,-0.6038622321781482
GSM1589061,NEDD9,-0.6477969281208678
GSM1589061,BCL2,-0.7143055626781294
GSM1589061,KRT5,-0.8157303775448401
GSM1589061,EGFR,-0.8388313303676558
GSM1589061,MAPK3,-0.871465820547126
GSM1589061,TGFBR2,-0.9436365070421253
GSM1589061,SYNPO,-1.0087592639823804
GSM1589061,SERPINA3,-1.0638178093253394
GSM1589061,ARRB1,-1.101009215476478
GSM1589061,KRT15,-1.2372604798048634
GSM1589061,STAT5A,-1.5720692553490103
GSM1589061,PPARG,-1.9803292163655186
GSM1589061,PLK2,-2.1042639003925014
GSM1589061,CCND1,-2.1600433009401314
GSM1589061,AR,-2.819954603505458
GSM1589061,CAV1,-3.4817562181124977
GSM1589061,PLAT,-4.11456241133611
