GeneSymbol,Diff,Boolean
A2M,-1.1930394377581708,0
ACTB,0.5219179558957787,0
AKT2,-0.284623654605217,0
ANXA1,-1.4513360310136916,0
APAF1,-0.08013562692832465,0
AR,-2.3723232048692893,0
ARAF,-0.04468214394575387,0
ARNT,0.7197221939056364,0
ARRB1,-0.4368649404738081,0
ATF2,0.880385806004373,0
BAD,0.4780989211927782,0
BAK1,0.8338107420023295,0
BAX,2.089630292080307,1
BCL11A,2.3118031750710797,1
BCL2,-0.6519941201822252,0
BCL2A1,5.268658580198755,1
BCL2L1,0.11334889380401592,0
BCL2L11,0.7220965905315628,0
BCL6,-0.26682071236487914,0
BID,1.7215519674950714,1
BIRC2,1.0241256966133143,0
BIRC5,2.1545920489707653,1
BRCA1,0.8741541029324962,0
BTG3,1.066154940688122,0
CASP10,-0.15112759925836183,0
CASP2,-0.014790762334542684,0
CASP3,1.4665246506070364,0
CASP6,0.3021048194869662,0
CASP7,-0.13951678429167202,0
CASP8,-0.0030324014309472958,0
CASP9,-0.32175820804277766,0
CAV1,-2.8150607251475677,0
CCND1,1.895878593676283,1
CD44,0.6466767483270086,0
CD82,-0.5337355341095815,0
CDC20,5.174024978000487,1
CDKN1A,0.767692813649651,0
CREB1,0.2588113174117126,0
CSNK2B,0.8694969175705953,0
CTSD,0.8352943323426274,0
CYCS,-0.09497528883006634,0
CYP3A4,-0.407352019653791,0
DAXX,0.6078051200958994,0
DDR1,0.05511323395805867,0
DIABLO,0.9870952292446322,0
E2F1,0.9025655819892942,0
E2F4,0.21994158625463722,0
EGFR,-0.1584422193893058,0
EPHA2,0.399295681061564,0
ERBB2,-0.023641259861836517,0
ETS1,0.7952147427155962,0
ETV1,-0.9423626727295504,0
EZH2,3.889070552198093,1
FADD,0.3177308716368099,0
FOS,-1.6488355185832395,0
GABPA,0.563238941440745,0
GADD45B,-0.013039117389236132,0
HDAC1,1.0301854066530964,0
HIF1A,0.8175290037407947,0
HINT1,0.6284457641028691,0
HMGCR,0.43846266735734485,0
HSP90AB1,1.6648864789465225,1
HSPB1,0.025571067828071392,0
IFI16,0.5286858689568117,0
IKBKG,0.020428497479651142,0
INSR,0.19849950233301517,0
IRF2BP2,0.5594407439134592,0
IRF9,1.5699195580629084,0
ITGB4,-0.6895700022322284,0
KRT15,-4.420537538775033,0
KRT17P5,-0.5318644351964128,0
KRT5,0.8095323814627999,0
LAPTM5,2.1655360105842867,1
LDHB,0.8344720093049549,0
MAP3K4,0.08819450316438449,0
MAP3K5,-0.5408428794172044,0
MAP3K7,1.0688852601332783,0
MAPK3,-0.7743873444342064,0
MAPK4,-0.15027481916657504,0
MCL1,2.0082852538376716,1
MCM7,1.6283715218811299,1
MTA1,1.2288602250300054,0
MYC,2.711578115996314,1
NCOA4,-0.41890064327443177,0
NEDD9,-0.11656100525422364,0
NFE2L2,0.2494677838722188,0
NFKB1,1.422851850256433,0
NR3C1,-0.7700693633063125,0
PARP1,2.1797455462744377,1
PAX6,-0.3757846779484737,0
PIK3CA,0.0682728204675227,0
PLAT,-4.73858143722296,0
PLAU,0.7056304024561229,0
PLAUR,1.458821221062216,0
PLK2,-0.850278201449651,0
PMAIP1,4.670591476983535,1
PML,0.20775346904253844,0
PPARD,0.4631871618820558,0
PPARG,-2.790351893066428,0
PSMD4,1.610524207409366,1
RB1,0.9107015083755368,0
REL,0.8669218688258686,0
RELA,0.6604324194658417,0
RXRA,-0.1244117552413826,0
S100A10,1.2803367898373814,0
SAT1,0.7353828161448313,0
SERPINA3,-2.77356951356383,0
SETDB1,1.649559995574827,1
SLC3A2,0.369821807461598,0
SMAD3,-0.7255058670791694,0
SMAD4,0.6878197714023422,0
SOD1,0.7598111360557542,0
SQSTM1,0.7062850163370804,0
ST14,0.8947564059153112,0
STAT1,4.686448209031554,1
STAT3,0.9440943135776649,0
STAT5A,-1.173297856008328,0
SYNPO,-0.7395929333422506,0
TGFB1,0.5657809533009974,0
TGFBR1,0.3719068691952039,0
TGFBR2,-0.6883104738485653,0
TK1,1.900393559269192,1
TM4SF1,1.4430113965305367,0
TNRC6A,-0.17118767241278832,0
TP53,-1.1614845989949938,0
TRADD,0.5344013985010374,0
TRIB3,0.7812151459879457,0
TRIM29,-0.4270355125813081,0
TRIP13,4.7751619676219885,1
UBE2D1,0.8318357931180111,0
UBQLN1,1.6702132356481716,1
USP7,-0.01049815040012625,0
VIM,0.3562647282973508,0
WWP1,0.5119712975625568,0
XIAP,0.3440690227055496,0
YWHAB,0.9941609310134201,0
