Target_Gene;Source_Gene;Interaction_Type;Reason
KRT15;TP53;1;Incoherent Outgoing: Source TP53 (1.834038979410571) vs Target KRT15 (-1.229299208498464)
KRT17P5;STAT1;1;Incoherent Outgoing: Source STAT1 (3.5731910621819605) vs Target KRT17P5 (-0.45775131239792266)
MCL1;CAV1;1;Incoherent Outgoing: Source CAV1 (-3.6445896685911876) vs Target MCL1 (1.511165891344488)
MCL1;CDC20;-1;Incoherent Outgoing: Source CDC20 (4.701405578680207) vs Target MCL1 (1.511165891344488)
MCL1;PMAIP1;-1;Incoherent Outgoing: Source PMAIP1 (3.77700139783156) vs Target MCL1 (1.511165891344488)
MCM7;TP53;-1;Incoherent Outgoing: Source TP53 (1.834038979410571) vs Target MCM7 (1.575216954207864)
NFE2L2;EZH2;-1;Incoherent Outgoing: Source EZH2 (4.763319813837614) vs Target NFE2L2 (0.6216608599340123)
NFE2L2;RELA;-1;Incoherent Outgoing: Source RELA (1.4879557022235907) vs Target NFE2L2 (0.6216608599340123)
PARP1;CASP3;-1;Incoherent Outgoing: Source CASP3 (2.2057032673899872) vs Target PARP1 (1.771878209624429)
PAX6;PPARG;1;Incoherent Outgoing: Source PPARG (-3.2613975903716392) vs Target PAX6 (2.1596843530375223)
PLAT;CREB1;1;Incoherent Outgoing: Source CREB1 (1.469932088019271) vs Target PLAT (-2.405003503457011)
PLAT;RELA;1;Incoherent Outgoing: Source RELA (1.4879557022235907) vs Target PLAT (-2.405003503457011)
PLAUR;CAV1;1;Incoherent Outgoing: Source CAV1 (-3.6445896685911876) vs Target PLAUR (2.3241276271710163)
PLAUR;TP53;-1;Incoherent Outgoing: Source TP53 (1.834038979410571) vs Target PLAUR (2.3241276271710163)
PMAIP1;BCL2;1;Incoherent Outgoing: Source BCL2 (-1.4759400843950123) vs Target PMAIP1 (3.77700139783156)
PML;CSNK2B;-1;Incoherent Outgoing: Source CSNK2B (1.3972735807371937) vs Target PML (0.8715234886966119)
PPARD;RELA;-1;Incoherent Outgoing: Source RELA (1.4879557022235907) vs Target PPARD (0.36885498998024246)
RELA;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.7749774424613278) vs Target RELA (1.4879557022235907)
RELA;STAT1;-1;Incoherent Outgoing: Source STAT1 (3.5731910621819605) vs Target RELA (1.4879557022235907)
RELA;TP53;-1;Incoherent Outgoing: Source TP53 (1.834038979410571) vs Target RELA (1.4879557022235907)
RELA;TRIB3;-1;Incoherent Outgoing: Source TRIB3 (1.7533251092209747) vs Target RELA (1.4879557022235907)
SETDB1;TP53;-1;Incoherent Outgoing: Source TP53 (1.834038979410571) vs Target SETDB1 (0.8101403606612045)
ST14;RELA;-1;Incoherent Outgoing: Source RELA (1.4879557022235907) vs Target ST14 (1.018252744107662)
TP53;CSNK2B;-1;Incoherent Outgoing: Source CSNK2B (1.3972735807371937) vs Target TP53 (1.834038979410571)
TP53;EZH2;-1;Incoherent Outgoing: Source EZH2 (4.763319813837614) vs Target TP53 (1.834038979410571)
TP53;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (3.0794521303910916) vs Target TP53 (1.834038979410571)
TP53;PLAU;-1;Incoherent Outgoing: Source PLAU (1.7195834121558278) vs Target TP53 (1.834038979410571)
TP53;STAT3;-1;Incoherent Outgoing: Source STAT3 (1.507989198409546) vs Target TP53 (1.834038979410571)
TP53;UBE2D1;-1;Incoherent Outgoing: Source UBE2D1 (1.0204789520790438) vs Target TP53 (1.834038979410571)
USP7;STAT3;1;Incoherent Outgoing: Source STAT3 (1.507989198409546) vs Target USP7 (-0.31494519038037705)
XIAP;TP53;-1;Incoherent Outgoing: Source TP53 (1.834038979410571) vs Target XIAP (0.7738647579659954)
