Patient_ID,GeneSymbol,logFC
GSM1588993,EZH2,3.5404069896484627
GSM1588993,PLAU,3.482593331606843
GSM1588993,CDC20,3.4600943940943676
GSM1588993,FOS,3.182601729906681
GSM1588993,TM4SF1,2.6287087024998836
GSM1588993,BCL2A1,2.500014557475617
GSM1588993,HSP90AB1,2.441415856738823
GSM1588993,TRIP13,2.320584461749518
GSM1588993,PMAIP1,2.208959298868635
GSM1588993,BAX,2.1875536962365922
GSM1588993,LAPTM5,2.1454779722214408
GSM1588993,PLAUR,2.029341045360896
GSM1588993,TK1,1.964689056288007
GSM1588993,CASP3,1.9036331947546579
GSM1588993,MAP3K7,1.8399472519959694
GSM1588993,IFI16,1.6352025214191475
GSM1588993,IRF2BP2,1.5760410958026672
GSM1588993,BIRC5,1.573199595940407
GSM1588993,PARP1,1.501902021410329
GSM1588993,CREB1,1.4778528761814647
GSM1588993,ETS1,1.4454474130858799
GSM1588993,MYC,1.441743026556713
GSM1588993,VIM,1.3264822524150848
GSM1588993,BIRC2,1.3213482359859157
GSM1588993,GADD45B,1.2945749335989536
GSM1588993,ACTB,1.2702039484289642
GSM1588993,MCL1,1.1814799647298866
GSM1588993,SAT1,1.1683948703569982
GSM1588993,UBQLN1,1.0956062978538803
GSM1588993,HIF1A,1.0755284173622943
GSM1588993,IRF9,1.0516123578679473
GSM1588993,S100A10,1.0385159545708298
GSM1588993,BTG3,1.0333548400984593
GSM1588993,BCL11A,1.030892855180097
GSM1588993,CD44,0.9920039390953148
GSM1588993,CASP7,0.8820681004425177
GSM1588993,PIK3CA,0.8795502014797529
GSM1588993,STAT1,0.858541710604821
GSM1588993,SERPINA3,0.85293720713074
GSM1588993,UBE2D1,0.839961803475961
GSM1588993,NCOA4,0.8351121984731691
GSM1588993,HMGCR,0.8248912128561514
GSM1588993,CDKN1A,0.7670270267108101
GSM1588993,YWHAB,0.7595107808530219
GSM1588993,CSNK2B,0.7586701881324949
GSM1588993,CASP2,0.7510071838146493
GSM1588993,BCL6,0.7285380006743107
GSM1588993,TRIM29,0.7277927257131145
GSM1588993,PAX6,0.7261564039678117
GSM1588993,WWP1,0.7202287336689466
GSM1588993,SMAD4,0.710498156286528
GSM1588993,REL,0.6546738751511674
GSM1588993,XIAP,0.6419578184704866
GSM1588993,TGFB1,0.6375935838965825
GSM1588993,RB1,0.6366668751925815
GSM1588993,TRIB3,0.6314897398027446
GSM1588993,MCM7,0.6239974968273838
GSM1588993,NFKB1,0.6062207846725522
GSM1588993,GABPA,0.5769915203396359
GSM1588993,CASP8,0.5555961552147535
GSM1588993,TGFBR2,0.5306785482065681
GSM1588993,ARNT,0.5072798950599244
GSM1588993,INSR,0.5051839583898845
GSM1588993,NEDD9,0.5045817656823788
GSM1588993,ATF2,0.49299005995550527
GSM1588993,NFE2L2,0.4618954150428696
GSM1588993,STAT3,0.45478310078788464
GSM1588993,CYCS,0.44210274754355083
GSM1588993,CTSD,0.42948406469082734
GSM1588993,BID,0.4261068300421025
GSM1588993,ST14,0.4185328348682962
GSM1588993,BCL2L1,0.40742448566100187
GSM1588993,TGFBR1,0.40413286962784056
GSM1588993,DIABLO,0.38387016026317156
GSM1588993,RELA,0.32335021058854174
GSM1588993,BCL2L11,0.3159433117143102
GSM1588993,SLC3A2,0.2957510959238583
GSM1588993,HINT1,0.2770675101801672
GSM1588993,FADD,0.2609005307162997
GSM1588993,A2M,0.250972210054611
GSM1588993,HDAC1,0.22409018817721638
GSM1588993,SETDB1,0.21375070109266936
GSM1588993,PPARD,0.1815458428116159
GSM1588993,MAP3K4,0.15539592278048353
GSM1588993,MAP3K5,0.14938567085425714
GSM1588993,SOD1,0.13617053038735527
GSM1588993,PSMD4,0.09284583546361702
GSM1588993,APAF1,0.07097342151184982
GSM1588993,AKT2,0.07096879859325789
GSM1588993,ARAF,0.06527802807564598
GSM1588993,CASP6,0.0569762467351147
GSM1588993,BAK1,0.05215961888976928
GSM1588993,DDR1,0.039332030987351274
GSM1588993,BAD,0.03354712130083026
GSM1588993,TNRC6A,-0.024347417078542044
GSM1588993,E2F4,-0.03393895997452745
GSM1588993,DAXX,-0.06501153492343281
GSM1588993,ITGB4,-0.0720834773542478
GSM1588993,TRADD,-0.0773644901141779
GSM1588993,LDHB,-0.09297277404559168
