GeneSymbol,Diff,Boolean
A2M,0.25097221005460923,0
ACTB,1.2702039484289642,1
AKT2,0.07096879859325789,0
ANXA1,-0.9027666940010715,0
APAF1,0.0709734215118516,0
AR,-2.052547957766972,0
ARAF,0.06527802807564598,0
ARNT,0.5072798950599227,0
ARRB1,-1.143331383507383,0
ATF2,0.49299005995550527,0
BAD,0.03354712130083204,0
BAK1,0.05215961888976928,0
BAX,2.1875536962365922,1
BCL11A,1.030892855180097,0
BCL2,-0.7091500140639031,0
BCL2A1,2.5000145574756156,1
BCL2L1,0.40742448566100276,0
BCL2L11,0.3159433117143111,0
BCL6,0.7285380006743107,0
BID,0.42610683004210426,0
BIRC2,1.3213482359859139,1
BIRC5,1.573199595940407,1
BRCA1,-0.7294407281561739,0
BTG3,1.0333548400984593,0
CASP10,-0.44482460466673146,0
CASP2,0.7510071838146493,0
CASP3,1.903633194754656,1
CASP6,0.0569762467351147,0
CASP7,0.8820681004425177,0
CASP8,0.5555961552147535,0
CASP9,-0.42886559154292136,0
CAV1,-0.5388195788644232,0
CCND1,-0.25273526680474667,0
CD44,0.9920039390953148,0
CD82,-0.3603774957814112,0
CDC20,3.4600943940943676,1
CDKN1A,0.7670270267108101,0
CREB1,1.4778528761814647,1
CSNK2B,0.7586701881324966,0
CTSD,0.42948406469082734,0
CYCS,0.44210274754355083,0
CYP3A4,-0.43125956572453905,0
DAXX,-0.06501153492343459,0
DDR1,0.03933203098734772,0
DIABLO,0.38387016026317156,0
E2F1,-0.26164218292215047,0
E2F4,-0.03393895997452745,0
EGFR,-0.47632597236380647,0
EPHA2,-0.2789331333035756,0
ERBB2,-0.24127233903884893,0
ETS1,1.4454474130858799,1
ETV1,-0.14542737147209905,0
EZH2,3.5404069896484627,1
FADD,0.2609005307162997,0
FOS,3.182601729906681,1
GABPA,0.5769915203396359,0
GADD45B,1.2945749335989536,1
HDAC1,0.22409018817721638,0
HIF1A,1.0755284173622943,0
HINT1,0.2770675101801672,0
HMGCR,0.8248912128561505,0
HSP90AB1,2.4414158567388267,1
HSPB1,-0.12744736725682948,0
IFI16,1.6352025214191457,1
IKBKG,-0.27762103128142357,0
INSR,0.5051839583898845,0
IRF2BP2,1.5760410958026672,1
IRF9,1.0516123578679473,0
ITGB4,-0.0720834773542478,0
KRT15,-2.2506282224590333,0
KRT17P5,-0.3167387551285925,0
KRT5,-3.0538253352734808,0
LAPTM5,2.1454779722214408,1
LDHB,-0.09297277404559345,0
MAP3K4,0.15539592278048353,0
MAP3K5,0.1493856708542598,0
MAP3K7,1.8399472519959694,1
MAPK3,-0.9478535270254973,0
MAPK4,-0.1729001225550011,0
MCL1,1.1814799647298875,0
MCM7,0.6239974968273856,0
MTA1,-0.5478811739202492,0
MYC,1.441743026556713,1
NCOA4,0.8351121984731691,0
NEDD9,0.5045817656823779,0
NFE2L2,0.4618954150428696,0
NFKB1,0.6062207846725522,0
NR3C1,-0.1984516671918648,0
PARP1,1.501902021410329,1
PAX6,0.7261564039678117,0
PIK3CA,0.879550201479752,0
PLAT,-0.49868865569350085,0
PLAU,3.482593331606843,1
PLAUR,2.029341045360897,1
PLK2,-0.30261202215210226,0
PMAIP1,2.208959298868635,1
PML,-0.32754498986568414,0
PPARD,0.1815458428116159,0
PPARG,-1.0771450160109977,0
PSMD4,0.09284583546361702,0
RB1,0.6366668751925815,0
REL,0.6546738751511683,0
RELA,0.32335021058854174,0
RXRA,-0.7948187365679571,0
S100A10,1.0385159545708262,0
SAT1,1.168394870357,0
SERPINA3,0.85293720713074,0
SETDB1,0.21375070109267202,0
SLC3A2,0.2957510959238583,0
SMAD3,-0.1324493379125249,0
SMAD4,0.710498156286528,0
SOD1,0.13617053038735527,0
SQSTM1,-0.17028972366919426,0
ST14,0.4185328348682962,0
STAT1,0.8585417106048201,0
STAT3,0.45478310078788375,0
STAT5A,-1.9465670889637483,0
SYNPO,-0.75621356957092,0
TGFB1,0.6375935838965816,0
TGFBR1,0.40413286962784056,0
TGFBR2,0.5306785482065681,0
TK1,1.964689056288007,1
TM4SF1,2.6287087024998854,1
TNRC6A,-0.024347417078542044,0
TP53,-0.541809526427274,0
TRADD,-0.0773644901141779,0
TRIB3,0.6314897398027446,0
TRIM29,0.7277927257131145,0
TRIP13,2.320584461749518,1
UBE2D1,0.839961803475961,0
UBQLN1,1.0956062978538803,0
USP7,-0.44641833448029633,0
VIM,1.3264822524150848,1
WWP1,0.7202287336689466,0
XIAP,0.6419578184704866,0
YWHAB,0.7595107808530219,0
