GeneSymbol,Diff,Boolean
A2M,0.7693886933022451,0
ACTB,0.7376070033124442,0
AKT2,-0.28707070155430436,0
ANXA1,-0.17193410140598608,0
APAF1,-0.35479236215139576,0
AR,-2.8017938518346943,0
ARAF,0.1551828036336964,0
ARNT,0.12402201188374473,0
ARRB1,-1.7007989031652873,0
ATF2,0.6998827260774423,0
BAD,0.2911905067419518,0
BAK1,0.05651351889498901,0
BAX,2.066879295714913,1
BCL11A,1.7498669662631476,1
BCL2,-0.7849900404005261,0
BCL2A1,6.083184483893644,1
BCL2L1,0.4469773156694252,0
BCL2L11,0.7275000407925507,0
BCL6,-1.3896501414027362,0
BID,2.2006923432013297,1
BIRC2,0.7866579591778144,0
BIRC5,1.9300709642544076,1
BRCA1,0.14812076950809594,0
BTG3,0.6280252151959091,0
CASP10,-0.07740235105994397,0
CASP2,0.1616112983560516,0
CASP3,1.1422743812246958,0
CASP6,0.019413711198139616,0
CASP7,0.1560565866133583,0
CASP8,0.8032203127052329,0
CASP9,0.14240521229687264,0
CAV1,-4.833332707466482,0
CCND1,-0.0618049603498676,0
CD44,2.5813232124542775,1
CD82,-0.09027636800875083,0
CDC20,5.123222504784687,1
CDKN1A,-0.41382544345541916,0
CREB1,1.433159481721348,0
CSNK2B,1.1914506641190954,0
CTSD,-0.33514915362331177,0
CYCS,-0.029975663363339677,0
CYP3A4,-0.24155657956406884,0
DAXX,0.06092445143289016,0
DDR1,0.5280066849008573,0
DIABLO,0.9112130768463622,0
E2F1,1.032515064393519,0
E2F4,0.15102781136247234,0
EGFR,-0.018629987770183654,0
EPHA2,0.11774572192336397,0
ERBB2,-0.41792617325526926,0
ETS1,0.7661997184501921,0
ETV1,-1.035121123979959,0
EZH2,2.894134823081753,1
FADD,0.44850319666878047,0
FOS,-1.675836210955949,0
GABPA,0.4455203561999008,0
GADD45B,0.20650821503689798,0
HDAC1,1.3018605620838972,0
HIF1A,-0.5521035970819863,0
HINT1,-0.032878206515452035,0
HMGCR,1.7124887228275005,1
HSP90AB1,3.095268506560961,1
HSPB1,-0.853686266061219,0
IFI16,-0.6144730819361479,0
IKBKG,0.08380978024872654,0
INSR,-0.3006508986548928,0
IRF2BP2,1.3217469060116898,0
IRF9,1.3859399831645476,0
ITGB4,1.0967974301934138,0
KRT15,-4.385128884114783,0
KRT17P5,-0.4796698208799226,0
KRT5,-0.6171103881283404,0
LAPTM5,2.1381678680295906,1
LDHB,1.432864780223957,0
MAP3K4,-1.226770897324121,0
MAP3K5,-0.37267738617312496,0
MAP3K7,2.3365864261159786,1
MAPK3,-0.5587675509149772,0
MAPK4,-0.027755654751634218,0
MCL1,1.1037327584816845,0
MCM7,1.9907190502142846,1
MTA1,0.43278956583136097,0
MYC,2.574681323479414,1
NCOA4,-0.6142489353443317,0
NEDD9,-0.3141657358347496,0
NFE2L2,0.7679078018508871,0
NFKB1,1.2497123742564922,0
NR3C1,-1.7574574932245968,0
PARP1,2.359170992664689,1
PAX6,4.359905193424772,1
PIK3CA,0.587227118314825,0
PLAT,-4.489939909943501,0
PLAU,-0.008024309836397236,0
PLAUR,1.2523742458777134,0
PLK2,-0.9834218352718818,0
PMAIP1,2.3865912219992502,1
PML,-0.28600986409240914,0
PPARD,0.4022188856895852,0
PPARG,-3.4946412741129778,0
PSMD4,0.45574402418978366,0
RB1,-0.7401137659591077,0
REL,1.167358507986127,0
RELA,0.770745146008295,0
RXRA,-1.7671955043273275,0
S100A10,-0.8724537616306378,0
SAT1,-0.7869078539429974,0
SERPINA3,2.3793722516849414,1
SETDB1,-0.013179417753483413,0
SLC3A2,1.7411845354106177,1
SMAD3,-0.09273033330254155,0
SMAD4,-0.3929125209605093,0
SOD1,-0.2416809608227446,0
SQSTM1,0.9510350462288244,0
ST14,0.47054255601868267,0
STAT1,2.479061144048507,1
STAT3,0.6892244144722142,0
STAT5A,-1.6599737945686286,0
SYNPO,-1.3974169439664603,0
TGFB1,0.6064163477000726,0
TGFBR1,-1.3925234414282457,0
TGFBR2,-1.5001951420684314,0
TK1,1.4551471138824414,0
TM4SF1,0.7922464926946384,0
TNRC6A,-0.41911901439153354,0
TP53,-1.924708219727714,0
TRADD,-0.5893715872682019,0
TRIB3,2.5873310786410544,1
TRIM29,0.0900175888723016,0
TRIP13,2.570110453132628,1
UBE2D1,1.0821693000347388,0
UBQLN1,2.6354103510776206,1
USP7,-0.04781104448645568,0
VIM,1.0367246893315052,0
WWP1,0.7577558833883522,0
XIAP,1.2351328281537812,0
YWHAB,1.2745762923343875,0
