GeneSymbol,Diff,Boolean
A2M,0.25028278001042814,0
ACTB,1.4344348059391248,0
AKT2,0.1612569928151384,0
ANXA1,0.11928801893153285,0
APAF1,-0.49649184347752495,0
AR,-2.9078420421529723,0
ARAF,0.29156185574929694,0
ARNT,-0.021078673609582488,0
ARRB1,-1.304232671129708,0
ATF2,0.14917412313927514,0
BAD,-0.10458518795840543,0
BAK1,0.7720231168475493,0
BAX,1.3587821505224378,0
BCL11A,1.0447040519110153,0
BCL2,-1.1964387616406382,0
BCL2A1,4.6340187174780745,1
BCL2L1,0.20677960812060814,0
BCL2L11,0.16844345825433127,0
BCL6,0.05706452266783657,0
BID,1.513932422938157,1
BIRC2,1.6704568772193138,1
BIRC5,1.7201993253153391,1
BRCA1,0.4513394953618963,0
BTG3,0.9346532657001472,0
CASP10,-0.6590608437596917,0
CASP2,0.23193641324057257,0
CASP3,0.3389397883781262,0
CASP6,-0.8295510390022995,0
CASP7,1.7125648631326582,1
CASP8,0.05209152310703047,0
CASP9,-0.2850331913486679,0
CAV1,-1.936631781326792,0
CCND1,1.7248875694838883,1
CD44,1.9092263109346064,1
CD82,-0.2146617419925212,0
CDC20,2.1206436450845274,1
CDKN1A,1.8518836832053704,1
CREB1,1.7584228555938024,1
CSNK2B,1.0567169493663968,0
CTSD,0.30891215822901863,0
CYCS,0.5057985228035138,0
CYP3A4,-0.5264873220236259,0
DAXX,0.5966055909154706,0
DDR1,0.05373123571808058,0
DIABLO,0.38704647829418093,0
E2F1,0.10677386380975395,0
E2F4,-0.0009383628511470121,0
EGFR,-0.5086612549668086,0
EPHA2,0.9303234292209446,0
ERBB2,0.06275661238739438,0
ETS1,1.3928353625477854,0
ETV1,-0.2718328543888022,0
EZH2,2.875257404114393,1
FADD,0.3065653912103494,0
FOS,-0.029324287620029033,0
GABPA,0.4136042287705255,0
GADD45B,0.464130663614414,0
HDAC1,0.41698679830792607,0
HIF1A,1.1017269557091947,0
HINT1,-0.31004150028151756,0
HMGCR,0.7806751878905098,0
HSP90AB1,3.3716256096046298,1
HSPB1,0.27054209242517047,0
IFI16,0.5762607741604153,0
IKBKG,-0.09972455478278341,0
INSR,0.000125634983466405,0
IRF2BP2,1.5354238110499878,1
IRF9,0.5958026188589569,0
ITGB4,0.6376893876446159,0
KRT15,-1.5012766142864624,0
KRT17P5,-0.7014824138654632,0
KRT5,-3.1793665053734808,0
LAPTM5,2.1849944339435403,1
LDHB,-0.9400965341493457,0
MAP3K4,-1.2568983784837702,0
MAP3K5,-0.11659452817491456,0
MAP3K7,1.9533771416238288,1
MAPK3,-0.9258459389189166,0
MAPK4,-0.26727011405841106,0
MCL1,1.3981794362517022,0
MCM7,0.6845116719385693,0
MTA1,0.3897948889328253,0
MYC,1.4506565741988133,0
NCOA4,-0.19308682787503173,0
NEDD9,1.583233875599002,1
NFE2L2,0.18430023417507257,0
NFKB1,2.0481030297143237,1
NR3C1,-0.6933428525958512,0
PARP1,1.2203211139584287,0
PAX6,-0.3165825926714785,0
PIK3CA,1.3463713779320656,0
PLAT,-0.4630020470472509,0
PLAU,3.653320598057352,1
PLAUR,3.045124201468836,1
PLK2,-0.893874804651241,0
PMAIP1,2.8266958312493395,1
PML,-0.021151091446919068,0
PPARD,0.162591008307448,0
PPARG,-3.0542896958868777,0
PSMD4,-0.06677816838003992,0
RB1,0.8740991668119067,0
REL,1.8119707511886425,1
RELA,1.1047840534458917,0
RXRA,-0.8808355828476628,0
S100A10,0.6091138695285778,0
SAT1,1.226108176878732,0
SERPINA3,-0.9164462332162397,0
SETDB1,-0.5042884164954229,0
SLC3A2,0.942283572401287,0
SMAD3,-0.10008868330322951,0
SMAD4,0.04835051520199407,0
SOD1,0.34297007365875487,0
SQSTM1,0.9778662615134479,0
ST14,0.3197987638402884,0
STAT1,4.157207404440798,1
STAT3,0.29799758879157423,0
STAT5A,-2.049372875120568,0
SYNPO,-0.8935032803382432,0
TGFB1,0.8671452367677865,0
TGFBR1,0.20765588234551124,0
TGFBR2,-0.059671350721481886,0
TK1,2.6560415969864524,1
TM4SF1,2.7241923443069567,1
TNRC6A,0.5455500417092791,0
TP53,1.441912924754651,0
TRADD,-0.1326961991419422,0
TRIB3,0.7401203096605604,0
TRIM29,0.2510160768258025,0
TRIP13,2.221751889048388,1
UBE2D1,0.8433821968136748,0
UBQLN1,1.3056434010332119,0
USP7,-0.11856451987180439,0
VIM,0.8800685892088911,0
WWP1,1.3839756184465823,0
XIAP,0.9722792178055517,0
YWHAB,1.0682907495198197,0
