Target_Gene;Source_Gene;Interaction_Type;Reason
CREB1;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.4283406826977032) vs Target CREB1 (1.0104118987895818)
DDR1;TM4SF1;1;Incoherent Outgoing: Source TM4SF1 (3.052328919591634) vs Target DDR1 (-0.4851621878078216)
E2F1;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.4283406826977032) vs Target E2F1 (0.3441157950188094)
E2F1;BTG3;-1;Incoherent Outgoing: Source BTG3 (1.2712465097405516) vs Target E2F1 (0.3441157950188094)
E2F1;PARP1;-1;Incoherent Outgoing: Source PARP1 (2.150378628961839) vs Target E2F1 (0.3441157950188094)
EPHA2;CREB1;1;Incoherent Outgoing: Source CREB1 (1.0104118987895818) vs Target EPHA2 (-0.5797440206458546)
EPHA2;ETS1;1;Incoherent Outgoing: Source ETS1 (1.182974958342263) vs Target EPHA2 (-0.5797440206458546)
EZH2;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.39580572230786) vs Target EZH2 (4.753881337313554)
FOS;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.39580572230786) vs Target FOS (0.5321241226052997)
HDAC1;CCND1;1;Incoherent Outgoing: Source CCND1 (-2.4267400880060617) vs Target HDAC1 (0.9163421968824963)
HDAC1;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.39580572230786) vs Target HDAC1 (0.9163421968824963)
HIF1A;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.4283406826977032) vs Target HIF1A (0.5157840777724942)
HIF1A;BCL2;1;Incoherent Outgoing: Source BCL2 (-1.038443271577342) vs Target HIF1A (0.5157840777724942)
HIF1A;MCM7;-1;Incoherent Outgoing: Source MCM7 (2.2377982707582937) vs Target HIF1A (0.5157840777724942)
HIF1A;STAT1;-1;Incoherent Outgoing: Source STAT1 (3.484430046687068) vs Target HIF1A (0.5157840777724942)
IKBKG;BIRC2;1;Incoherent Outgoing: Source BIRC2 (1.6239512627861163) vs Target IKBKG (-0.31883764664136827)
IKBKG;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.7182498617613255) vs Target IKBKG (-0.31883764664136827)
IKBKG;MAP3K7;1;Incoherent Outgoing: Source MAP3K7 (1.3429495285457458) vs Target IKBKG (-0.31883764664136827)
KRT17P5;BRCA1;-1;Incoherent Outgoing: Source BRCA1 (-1.0466219885079537) vs Target KRT17P5 (-0.338686344007173)
KRT17P5;STAT1;1;Incoherent Outgoing: Source STAT1 (3.484430046687068) vs Target KRT17P5 (-0.338686344007173)
KRT5;BRCA1;-1;Incoherent Outgoing: Source BRCA1 (-1.0466219885079537) vs Target KRT5 (-4.1225141077394705)
MAP3K4;GADD45B;1;Incoherent Outgoing: Source GADD45B (1.6509583509330028) vs Target MAP3K4 (-0.41888358983774054)
MAP3K5;ARRB1;-1;Incoherent Outgoing: Source ARRB1 (-1.4283406826977032) vs Target MAP3K5 (-0.8100249082095772)
MAPK3;VIM;1;Incoherent Outgoing: Source VIM (1.4985837459218398) vs Target MAPK3 (-1.246323890663506)
MCL1;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.734410176805662) vs Target MCL1 (1.5895419287396937)
MCL1;CDC20;-1;Incoherent Outgoing: Source CDC20 (5.302676715539187) vs Target MCL1 (1.5895419287396937)
MCL1;PMAIP1;-1;Incoherent Outgoing: Source PMAIP1 (2.5415584885880893) vs Target MCL1 (1.5895419287396937)
MCM7;CCND1;1;Incoherent Outgoing: Source CCND1 (-2.4267400880060617) vs Target MCM7 (2.2377982707582937)
NFE2L2;BRCA1;1;Incoherent Outgoing: Source BRCA1 (-1.0466219885079537) vs Target NFE2L2 (0.3753653260730694)
NFE2L2;EZH2;-1;Incoherent Outgoing: Source EZH2 (4.753881337313554) vs Target NFE2L2 (0.3753653260730694)
NFKB1;BRCA1;1;Incoherent Outgoing: Source BRCA1 (-1.0466219885079537) vs Target NFKB1 (0.4967076078797623)
PARP1;CASP3;-1;Incoherent Outgoing: Source CASP3 (1.6192718682941472) vs Target PARP1 (2.150378628961839)
PAX6;PPARG;1;Incoherent Outgoing: Source PPARG (-2.841171056875929) vs Target PAX6 (0.8869758509193817)
PLAT;CREB1;1;Incoherent Outgoing: Source CREB1 (1.0104118987895818) vs Target PLAT (-3.3009193145949904)
PLAUR;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.734410176805662) vs Target PLAUR (1.3893864436498466)
PMAIP1;BCL2;1;Incoherent Outgoing: Source BCL2 (-1.038443271577342) vs Target PMAIP1 (2.5415584885880893)
PML;CSNK2B;-1;Incoherent Outgoing: Source CSNK2B (1.1205878136776946) vs Target PML (0.44981849332674173)
PML;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.39580572230786) vs Target PML (0.44981849332674173)
RB1;BRCA1;1;Incoherent Outgoing: Source BRCA1 (-1.0466219885079537) vs Target RB1 (0.7112891610665368)
RELA;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.4283406826977032) vs Target RELA (0.8947130269613215)
RELA;BRCA1;1;Incoherent Outgoing: Source BRCA1 (-1.0466219885079537) vs Target RELA (0.8947130269613215)
RELA;STAT1;-1;Incoherent Outgoing: Source STAT1 (3.484430046687068) vs Target RELA (0.8947130269613215)
STAT1;BRCA1;1;Incoherent Outgoing: Source BRCA1 (-1.0466219885079537) vs Target STAT1 (3.484430046687068)
STAT5A;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.7182498617613255) vs Target STAT5A (-1.39580572230786)
TNRC6A;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.7182498617613255) vs Target TNRC6A (-0.4891718509953913)
TP53;BRCA1;1;Incoherent Outgoing: Source BRCA1 (-1.0466219885079537) vs Target TP53 (0.5183381518106165)
TP53;CSNK2B;-1;Incoherent Outgoing: Source CSNK2B (1.1205878136776946) vs Target TP53 (0.5183381518106165)
TP53;EZH2;-1;Incoherent Outgoing: Source EZH2 (4.753881337313554) vs Target TP53 (0.5183381518106165)
TP53;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (2.7182498617613255) vs Target TP53 (0.5183381518106165)
TP53;PLAU;-1;Incoherent Outgoing: Source PLAU (1.3663476442282176) vs Target TP53 (0.5183381518106165)
TP53;STAT3;-1;Incoherent Outgoing: Source STAT3 (2.250486174518227) vs Target TP53 (0.5183381518106165)
TP53;WWP1;-1;Incoherent Outgoing: Source WWP1 (1.1689724343380519) vs Target TP53 (0.5183381518106165)
USP7;STAT3;1;Incoherent Outgoing: Source STAT3 (2.250486174518227) vs Target USP7 (-0.7255918409363593)
VIM;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.4283406826977032) vs Target VIM (1.4985837459218398)
VIM;CREB1;-1;Incoherent Outgoing: Source CREB1 (1.0104118987895818) vs Target VIM (1.4985837459218398)
VIM;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.39580572230786) vs Target VIM (1.4985837459218398)
XIAP;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.39580572230786) vs Target XIAP (0.6077962343696575)
