Patient_ID,GeneSymbol,logFC
GSM1588984,CDC20,5.302676715539187
GSM1588984,EZH2,4.753881337313554
GSM1588984,STAT1,3.484430046687068
GSM1588984,TRIP13,3.427774273182738
GSM1588984,BCL2A1,3.070540425452987
GSM1588984,BCL11A,3.0653034727689503
GSM1588984,TM4SF1,3.052328919591634
GSM1588984,HSP90AB1,2.7182498617613255
GSM1588984,MYC,2.635856454034114
GSM1588984,PMAIP1,2.5415584885880893
GSM1588984,IRF9,2.358887797877248
GSM1588984,STAT3,2.250486174518227
GSM1588984,MCM7,2.2377982707582937
GSM1588984,PARP1,2.150378628961839
GSM1588984,TK1,2.139058985137873
GSM1588984,BIRC5,1.9095972807411323
GSM1588984,LAPTM5,1.8860006457619605
GSM1588984,REL,1.691159786542129
GSM1588984,GADD45B,1.6509583509330028
GSM1588984,BIRC2,1.6239512627861163
GSM1588984,CASP3,1.6192718682941472
GSM1588984,MCL1,1.5895419287396937
GSM1588984,UBQLN1,1.54167037123214
GSM1588984,SERPINA3,1.528304149760741
GSM1588984,IRF2BP2,1.5153018574150021
GSM1588984,VIM,1.4985837459218398
GSM1588984,SLC3A2,1.4070590897053776
GSM1588984,PLAUR,1.3893864436498466
GSM1588984,PLAU,1.3663476442282176
GSM1588984,MAP3K7,1.3429495285457458
GSM1588984,BAX,1.2984866658516925
GSM1588984,BTG3,1.2712465097405516
GSM1588984,CASP2,1.1886117877970026
GSM1588984,ETS1,1.182974958342263
GSM1588984,PIK3CA,1.1705366245008388
GSM1588984,WWP1,1.1689724343380519
GSM1588984,CYCS,1.1635020656350905
GSM1588984,BID,1.1453611146929052
GSM1588984,CSNK2B,1.1205878136776946
GSM1588984,CREB1,1.0104118987895818
GSM1588984,HSPB1,0.9508303632741715
GSM1588984,HDAC1,0.9163421968824963
GSM1588984,S100A10,0.91606501139632
GSM1588984,RELA,0.8947130269613215
GSM1588984,PAX6,0.8869758509193817
GSM1588984,UBE2D1,0.8272203382680576
GSM1588984,HMGCR,0.8007048116055113
GSM1588984,ACTB,0.7711054327461557
GSM1588984,YWHAB,0.7414399455390548
GSM1588984,GABPA,0.7140500522481057
GSM1588984,RB1,0.7112891610665368
GSM1588984,CD44,0.7064667641772555
GSM1588984,TRIB3,0.6995572604678246
GSM1588984,PSMD4,0.6730605159510983
GSM1588984,SETDB1,0.6367615531813389
GSM1588984,XIAP,0.6077962343696575
GSM1588984,ATF2,0.5895415607082484
GSM1588984,NCOA4,0.5556929285481687
GSM1588984,ARNT,0.5468316338796502
GSM1588984,FOS,0.5321241226052997
GSM1588984,TP53,0.5183381518106165
GSM1588984,HIF1A,0.5157840777724942
GSM1588984,LDHB,0.5039078165709565
GSM1588984,NFKB1,0.4967076078797623
GSM1588984,FADD,0.45232997330184954
GSM1588984,PML,0.44981849332674173
GSM1588984,BAD,0.4156996685695171
GSM1588984,CASP8,0.3873482408780369
GSM1588984,TRIM29,0.385203078983019
GSM1588984,NFE2L2,0.3753653260730694
GSM1588984,SOD1,0.3445288009475558
GSM1588984,E2F1,0.3441157950188094
GSM1588984,SAT1,0.29652720106636643
GSM1588984,DIABLO,0.28004700904079094
GSM1588984,DAXX,0.26131739441448687
GSM1588984,CTSD,0.24271612664017717
GSM1588984,BAK1,0.21089877846774918
GSM1588984,MTA1,0.18978476981090076
GSM1588984,IFI16,0.17397610061643043
GSM1588984,ERBB2,0.16780093402490692
GSM1588984,EGFR,0.10733781081201599
GSM1588984,TGFBR1,0.0877437256305349
GSM1588984,CD82,0.06850530566168356
GSM1588984,TRADD,0.014731415912205392
GSM1588984,HINT1,-0.008121243994606786
GSM1588984,SQSTM1,-0.012584441616775521
GSM1588984,CASP6,-0.014171732744800103
GSM1588984,BCL2L11,-0.019521502734737517
GSM1588984,PLK2,-0.03285766546580149
GSM1588984,SMAD4,-0.03506891477204199
GSM1588984,CASP7,-0.05836149738174168
GSM1588984,ST14,-0.0787483199488479
GSM1588984,ARAF,-0.13604440536312357
GSM1588984,A2M,-0.14038204752516847
GSM1588984,NEDD9,-0.14698571028870955
GSM1588984,E2F4,-0.18449178645460673
GSM1588984,PPARD,-0.22592817204745153
GSM1588984,KRT15,-0.2548681781665625
GSM1588984,TGFB1,-0.27708428661111206
GSM1588984,APAF1,-0.28976688830184294
GSM1588984,RXRA,-0.2923897244934679
GSM1588984,BCL2L1,-0.2970187933429509
GSM1588984,MAPK4,-0.31818323971087503
GSM1588984,IKBKG,-0.31883764664136827
GSM1588984,CASP10,-0.33079683113235436
GSM1588984,KRT17P5,-0.338686344007173
GSM1588984,AKT2,-0.3846205336006019
GSM1588984,INSR,-0.3900069431727484
GSM1588984,CYP3A4,-0.4019077827726507
GSM1588984,MAP3K4,-0.41888358983774054
GSM1588984,DDR1,-0.4851621878078216
GSM1588984,TNRC6A,-0.4891718509953913
GSM1588984,EPHA2,-0.5797440206458546
GSM1588984,ANXA1,-0.5910412449245825
GSM1588984,CDKN1A,-0.6039005390770695
GSM1588984,ITGB4,-0.6289367695868382
GSM1588984,ETV1,-0.6573758650030168
GSM1588984,BCL6,-0.6847193695366958
GSM1588984,CASP9,-0.7159592586910346
GSM1588984,USP7,-0.7255918409363593
GSM1588984,SMAD3,-0.7264474920203847
GSM1588984,NR3C1,-0.775931467436763
GSM1588984,MAP3K5,-0.8100249082095772
GSM1588984,TGFBR2,-0.9569431292937098
GSM1588984,SYNPO,-1.0365644015589002
GSM1588984,BCL2,-1.038443271577342
GSM1588984,BRCA1,-1.0466219885079537
GSM1588984,MAPK3,-1.246323890663506
GSM1588984,STAT5A,-1.39580572230786
GSM1588984,ARRB1,-1.4283406826977032
GSM1588984,CCND1,-2.4267400880060617
GSM1588984,CAV1,-2.734410176805662
GSM1588984,AR,-2.7537785084765503
GSM1588984,PPARG,-2.841171056875929
GSM1588984,PLAT,-3.3009193145949904
GSM1588984,KRT5,-4.1225141077394705
