GeneSymbol,Diff,Boolean
A2M,-1.5194396170099713,0
ACTB,1.0239362783788444,0
AKT2,-0.6940370759359817,0
ANXA1,-1.211075782186322,0
APAF1,0.047583209235664725,0
AR,-2.827643552870774,0
ARAF,0.05811119784872165,0
ARNT,0.14040603942043095,0
ARRB1,-0.5721589370442395,0
ATF2,0.24653914205760863,0
BAD,0.6035324849435257,0
BAK1,0.0385072109612592,0
BAX,0.9546623458211929,0
BCL11A,2.9091381430606704,1
BCL2,0.028423271373486436,0
BCL2A1,7.961120231463376,1
BCL2L1,0.14101045770784992,0
BCL2L11,1.1125519504963925,0
BCL6,-1.3998713848495932,0
BID,2.3220094452183924,1
BIRC2,1.2415408397382137,0
BIRC5,2.3898188172687567,1
BRCA1,-0.3158643255863183,0
BTG3,0.6973317744279344,0
CASP10,-0.13155967882720176,0
CASP2,0.8079401971796871,0
CASP3,1.7966969300619269,1
CASP6,0.11814708751626579,0
CASP7,0.4386847737466182,0
CASP8,0.9827405224788235,0
CASP9,0.32437716708059217,0
CAV1,-2.4069212209903874,0
CCND1,-2.077298378182771,0
CD44,2.287611341387633,1
CD82,-0.39036596980690597,0
CDC20,3.527609395410698,1
CDKN1A,-0.11950875760480884,0
CREB1,1.6586135858356608,1
CSNK2B,1.2943426524756951,0
CTSD,0.23985859722000846,0
CYCS,0.19147769576194396,0
CYP3A4,-0.5398069574390432,0
DAXX,0.0014063267604056406,0
DDR1,0.15976018887754329,0
DIABLO,0.43959267815422187,0
E2F1,0.3055677186301491,0
E2F4,-0.24552367129079133,0
EGFR,-0.8237929969463629,0
EPHA2,0.8815287426567346,0
ERBB2,-0.5988049772918567,0
ETS1,0.9948556772211816,0
ETV1,-0.5758430294874506,0
EZH2,4.274258811590193,1
FADD,0.09589027727380994,0
FOS,0.33266947890233034,0
GABPA,0.4683967905501456,0
GADD45B,0.6136599325770593,0
HDAC1,1.0076835431805957,0
HIF1A,0.8505450580051939,0
HINT1,0.5306159686295508,0
HMGCR,0.9223576155086848,0
HSP90AB1,2.0063709965008947,1
HSPB1,0.6585157267460708,0
IFI16,2.4135302869763606,1
IKBKG,0.4869366401796462,0
INSR,-0.1832890879676894,0
IRF2BP2,1.2359984857218578,0
IRF9,2.1547620519822477,1
ITGB4,0.40220972699951396,0
KRT15,-5.510497838080793,0
KRT17P5,-0.36836561099214293,0
KRT5,-4.7930348727578505,0
LAPTM5,2.794918983523541,1
LDHB,-0.15823474790064473,0
MAP3K4,0.45300517687391384,0
MAP3K5,0.9032335418967499,0
MAP3K7,2.0824487977428063,1
MAPK3,-0.9300303382422879,0
MAPK4,-0.1417854019023279,0
MCL1,1.481675690354491,0
MCM7,1.1808679934686346,0
MTA1,-0.02309785383838925,0
MYC,2.6903699634186147,1
NCOA4,0.6227098478421684,0
NEDD9,0.3692047077371958,0
NFE2L2,0.3105955141700729,0
NFKB1,1.3063213785475822,0
NR3C1,0.18342032408754605,0
PARP1,1.9915091421900986,1
PAX6,-0.2401864502674087,0
PIK3CA,1.1047086862288014,0
PLAT,-1.487118225809331,0
PLAU,1.537916026205023,0
PLAUR,1.7124842340535267,1
PLK2,-2.9425413409491314,0
PMAIP1,5.036831812816674,1
PML,0.6213980353024073,0
PPARD,-0.5564725350671722,0
PPARG,-2.5201415788803576,0
PSMD4,0.7197928568476897,0
RB1,0.22069125423861724,0
REL,2.218576838889799,1
RELA,0.7748238931043652,0
RXRA,-0.7696100612781613,0
S100A10,0.21251345857324289,0
SAT1,1.2522472326655318,0
SERPINA3,-4.0247576217143095,0
SETDB1,0.6691380396213269,0
SLC3A2,1.016076796814117,0
SMAD3,-0.38287002268696213,0
SMAD4,0.36295741063007814,0
SOD1,0.7909795937840549,0
SQSTM1,-0.17529050359423248,0
ST14,0.4090674535490182,0
STAT1,3.424335780492835,1
STAT3,0.6854781584806666,0
STAT5A,-1.0335273251226287,0
SYNPO,-0.8652773156068134,0
TGFB1,0.508138366894137,0
TGFBR1,0.09664154773512124,0
TGFBR2,-0.16197142741401116,0
TK1,2.360698774246557,1
TM4SF1,2.5079948614903884,1
TNRC6A,0.1429104256030458,0
TP53,1.529218792859651,0
TRADD,0.20123622285672127,0
TRIB3,0.7808562097729546,0
TRIM29,-0.4613391354841774,0
TRIP13,2.421455274416048,1
UBE2D1,1.120830492708138,0
UBQLN1,0.9904561478091658,0
USP7,-0.19103026445928872,0
VIM,-0.2285440013979656,0
WWP1,-0.31020177372042745,0
XIAP,0.7184842785305525,0
YWHAB,0.9188863622001548,0
