Patient_ID,GeneSymbol,logFC
GSM1588985,PMAIP1,4.387997819455075
GSM1588985,TRIP13,3.7616986585149075
GSM1588985,STAT1,3.758894288566866
GSM1588985,CDC20,3.2813859300198676
GSM1588985,IFI16,3.1737208129230368
GSM1588985,PLAU,2.745658131057912
GSM1588985,BCL2A1,2.6293633937794967
GSM1588985,MAP3K7,2.2702140424877104
GSM1588985,MCL1,2.2407198749639505
GSM1588985,EZH2,2.165384632447723
GSM1588985,PLAUR,2.037545740473777
GSM1588985,HSP90AB1,2.0289713621243255
GSM1588985,CASP3,2.0284236903937387
GSM1588985,IRF9,2.0130018921459687
GSM1588985,BAX,1.9952484672522468
GSM1588985,BIRC5,1.8696097327266648
GSM1588985,CREB1,1.8371012003378082
GSM1588985,TP53,1.7648385806370408
GSM1588985,BCL11A,1.6687405738884165
GSM1588985,BTG3,1.6462610277422502
GSM1588985,BRCA1,1.6134641324191863
GSM1588985,CASP6,1.4862482148826155
GSM1588985,S100A10,1.4403013846821668
GSM1588985,PARP1,1.4361321573393884
GSM1588985,LAPTM5,1.4166177575547803
GSM1588985,SQSTM1,1.3969777480136356
GSM1588985,RB1,1.347887727528387
GSM1588985,TK1,1.3261181371220916
GSM1588985,SLC3A2,1.3182568362999483
GSM1588985,PSMD4,1.2833884475378259
GSM1588985,MYC,1.2761917047189133
GSM1588985,BIRC2,1.2242214403547163
GSM1588985,REL,1.2123858852408311
GSM1588985,BID,1.2004997336317391
GSM1588985,STAT3,1.1070962933599278
GSM1588985,HIF1A,1.093150106929194
GSM1588985,UBQLN1,1.0904228137235918
GSM1588985,SETDB1,1.071859632791564
GSM1588985,ATF2,1.0701835233650225
GSM1588985,UBE2D1,1.0617681416889777
GSM1588985,LDHB,1.0501754074691565
GSM1588985,GABPA,1.0288651262454556
GSM1588985,BCL2L11,1.0236291888834952
GSM1588985,WWP1,1.0158071906969024
GSM1588985,HMGCR,0.9775566590712508
GSM1588985,ST14,0.970065857280149
GSM1588985,ARNT,0.9675724836985031
GSM1588985,ETS1,0.9619323225677725
GSM1588985,ACTB,0.9559941011061728
GSM1588985,TM4SF1,0.9498342901102745
GSM1588985,IRF2BP2,0.8352573851625653
GSM1588985,FADD,0.8318154119554597
GSM1588985,NFKB1,0.8257104060702725
GSM1588985,CCND1,0.7987201304206639
GSM1588985,HDAC1,0.7921888726321971
GSM1588985,RELA,0.77359510997427
GSM1588985,ERBB2,0.6902192202513033
GSM1588985,GADD45B,0.6879884020326212
GSM1588985,CASP7,0.6721612474731087
GSM1588985,DIABLO,0.6719464081262814
GSM1588985,CASP2,0.6641009692299864
GSM1588985,YWHAB,0.6608977248519228
GSM1588985,TRIB3,0.63714163247203
GSM1588985,PIK3CA,0.5828224800108401
GSM1588985,NEDD9,0.5645430461903667
GSM1588985,SMAD4,0.55081842083644
GSM1588985,BAD,0.5370253102090734
GSM1588985,TNRC6A,0.4615483263400151
GSM1588985,CSNK2B,0.41922376300889397
GSM1588985,PPARD,0.4083198047505352
GSM1588985,SOD1,0.4077943384843543
GSM1588985,CASP8,0.35337934084403955
GSM1588985,XIAP,0.3389807504946454
GSM1588985,NFE2L2,0.3322615102144031
GSM1588985,NCOA4,0.3149801890065689
GSM1588985,ARAF,0.21155798104785184
GSM1588985,ETV1,0.20450996886817396
GSM1588985,MCM7,0.19792237037485272
GSM1588985,SAT1,0.18785817415969852
GSM1588985,BAK1,0.16368509143507914
GSM1588985,PML,0.15845147866107823
GSM1588985,TGFBR1,0.15066946797759861
GSM1588985,MTA1,0.14579843574203633
GSM1588985,TGFB1,0.1034901141784923
GSM1588985,PLAT,0.012010895111519204
GSM1588985,MAP3K5,0.006911583565543111
GSM1588985,BCL2L1,0.006434606959063949
GSM1588985,CDKN1A,-0.05388839452747973
GSM1588985,EGFR,-0.06641891701116887
GSM1588985,CTSD,-0.07590362212822122
GSM1588985,CD44,-0.1038854973082115
GSM1588985,CYCS,-0.11468310293911266
GSM1588985,AKT2,-0.11506049565061716
GSM1588985,HINT1,-0.1198218544708265
GSM1588985,ITGB4,-0.1220536661193119
GSM1588985,TRADD,-0.16592428998678166
GSM1588985,CASP9,-0.2252813758122647
GSM1588985,USP7,-0.24281574374738923
GSM1588985,IKBKG,-0.293806241848964
GSM1588985,DAXX,-0.29937518826244247
GSM1588985,MAPK4,-0.329175274266988
GSM1588985,BCL2,-0.372218337646137
GSM1588985,E2F1,-0.38707773018612013
GSM1588985,TGFBR2,-0.3891354144513457
GSM1588985,EPHA2,-0.3981697188173152
GSM1588985,KRT17P5,-0.4043070830971631
GSM1588985,MAP3K4,-0.40450585047355503
GSM1588985,PAX6,-0.4101463281840485
GSM1588985,E2F4,-0.44696780360931765
GSM1588985,VIM,-0.4953694319451696
GSM1588985,DDR1,-0.49967810917416067
GSM1588985,CYP3A4,-0.5287574561610882
GSM1588985,CASP10,-0.5572776560670967
GSM1588985,APAF1,-0.5957310192166734
GSM1588985,CD82,-0.6270912156531319
GSM1588985,SMAD3,-0.6420150927394994
GSM1588985,RXRA,-0.6656249129832421
GSM1588985,AR,-0.7976090908788551
GSM1588985,FOS,-0.8109634520555398
GSM1588985,MAPK3,-0.8591409462052155
GSM1588985,INSR,-0.8625881910972453
GSM1588985,TRIM29,-0.9208530655058516
GSM1588985,BCL6,-1.034575986518396
GSM1588985,ANXA1,-1.1077276414585793
GSM1588985,HSPB1,-1.1094637667313787
GSM1588985,KRT5,-1.157376898733661
GSM1588985,NR3C1,-1.1806654351357775
GSM1588985,SYNPO,-1.2466723637114638
GSM1588985,PLK2,-1.2614575317356218
GSM1588985,A2M,-1.4521644405015888
GSM1588985,ARRB1,-1.8299887800248502
GSM1588985,STAT5A,-2.12305636605129
GSM1588985,KRT15,-2.214070696124793
GSM1588985,CAV1,-2.347628351195187
GSM1588985,PPARG,-3.383997086607269
GSM1588985,SERPINA3,-5.34520148327092
