Patient_ID,GeneSymbol,logFC
GSM1588974,EZH2,4.368256122540763
GSM1588974,CDC20,3.6979638920021785
GSM1588974,TRIP13,3.2197694860383184
GSM1588974,BCL2A1,3.2168203447467665
GSM1588974,PLAU,3.1017356819910518
GSM1588974,TK1,2.987761702748281
GSM1588974,STAT1,2.713017786701908
GSM1588974,FOS,2.455723308050981
GSM1588974,SAT1,2.3914520391404306
GSM1588974,BIRC5,2.36166326718309
GSM1588974,GABPA,2.1320057378517054
GSM1588974,HMGCR,2.0457452071612714
GSM1588974,PLAUR,2.042678947005423
GSM1588974,TRIB3,2.021227929855004
GSM1588974,CASP3,1.9872608799561071
GSM1588974,BID,1.9657657610710233
GSM1588974,UBQLN1,1.9573799416239162
GSM1588974,LAPTM5,1.8866929955104403
GSM1588974,HSPB1,1.879439100592771
GSM1588974,HSP90AB1,1.7468356928807598
GSM1588974,HIF1A,1.6004522336350941
GSM1588974,SLC3A2,1.5679083835131369
GSM1588974,GADD45B,1.5577730374131455
GSM1588974,IRF9,1.5338562775291678
GSM1588974,PARP1,1.4583858175241176
GSM1588974,CREB1,1.301619970992662
GSM1588974,MTA1,1.2182144764018608
GSM1588974,ATF2,1.1393798435268696
GSM1588974,WWP1,1.1262606546354412
GSM1588974,CASP7,1.0839652847581478
GSM1588974,MCM7,1.0581927983174833
GSM1588974,MAP3K7,1.021767290855153
GSM1588974,BTG3,0.9996691761981777
GSM1588974,HINT1,0.9461557152538056
GSM1588974,BRCA1,0.9373744247738811
GSM1588974,CYCS,0.9151472009520276
GSM1588974,IRF2BP2,0.8946991142673557
GSM1588974,CDKN1A,0.8865421068768011
GSM1588974,REL,0.8075670012466087
GSM1588974,RELA,0.7878529282519366
GSM1588974,ST14,0.774206628162502
GSM1588974,ACTB,0.7515262876320641
GSM1588974,SOD1,0.7358205279640551
GSM1588974,MYC,0.7171221868585533
GSM1588974,E2F1,0.6812999872157341
GSM1588974,VIM,0.6643755823935749
GSM1588974,UBE2D1,0.6532192838183111
GSM1588974,TP53,0.6481863174240061
GSM1588974,CD44,0.6243219852945021
GSM1588974,IFI16,0.6216826210331199
GSM1588974,XIAP,0.6134186963691768
GSM1588974,BAX,0.6093963673633018
GSM1588974,YWHAB,0.6001661887366883
GSM1588974,NFKB1,0.5995345147733735
GSM1588974,DIABLO,0.5878179961381118
GSM1588974,PMAIP1,0.5564938350869095
GSM1588974,MCL1,0.5508155244981188
GSM1588974,STAT3,0.546517130597997
GSM1588974,PAX6,0.4980733493765612
GSM1588974,HDAC1,0.4447670460186668
GSM1588974,BCL2L11,0.4406091583527667
GSM1588974,TGFB1,0.4345826123263121
GSM1588974,CASP2,0.423981561633501
GSM1588974,CASP8,0.4116334502357901
GSM1588974,BAD,0.3560456501145266
GSM1588974,NR3C1,0.3392533295234692
GSM1588974,TM4SF1,0.32234413238617954
GSM1588974,S100A10,0.3215599160931468
GSM1588974,USP7,0.318951994736568
GSM1588974,CTSD,0.3108663789864572
GSM1588974,FADD,0.29809341791202026
GSM1588974,CSNK2B,0.27557671742864365
GSM1588974,TGFBR1,0.2715687788977075
GSM1588974,BCL2L1,0.17498386642084274
GSM1588974,RB1,0.1472891908313727
GSM1588974,PIK3CA,0.14256878530801576
GSM1588974,ARNT,0.07624999903985685
GSM1588974,BIRC2,0.06232495226267609
GSM1588974,PSMD4,0.048587376696474394
GSM1588974,CASP10,0.048559312243745545
GSM1588974,ETV1,0.04286022060585992
GSM1588974,SQSTM1,0.021312974168346877
GSM1588974,APAF1,0.008642100388775553
GSM1588974,ETS1,0.006633244860416276
GSM1588974,NEDD9,-0.042903382916190225
