Patient_ID,GeneSymbol,logFC
GSM1589014,EZH2,4.254958487179734
GSM1589014,CDC20,3.8576629779687472
GSM1589014,HSP90AB1,3.6757095353565603
GSM1589014,BCL11A,2.9842634622566626
GSM1589014,CD44,2.830204244310403
GSM1589014,BIRC5,2.8031225308919323
GSM1589014,TK1,2.5112711896440123
GSM1589014,PARP1,2.424557926409989
GSM1589014,MYC,2.3138023082113133
GSM1589014,TRIP13,2.1896694593546178
GSM1589014,BID,2.137391394283763
GSM1589014,BRCA1,1.9059320188849664
GSM1589014,CSNK2B,1.8902403258916944
GSM1589014,CASP6,1.8094877526059134
GSM1589014,UBE2D1,1.6751068646771374
GSM1589014,MCM7,1.6325490576998636
GSM1589014,CREB1,1.5506799049934576
GSM1589014,PLAU,1.5494602286748878
GSM1589014,MAP3K7,1.4361760859091213
GSM1589014,UBQLN1,1.4100000670171404
GSM1589014,IRF2BP2,1.3895062256413961
GSM1589014,TM4SF1,1.3749105531287142
GSM1589014,CASP3,1.3363595142315283
GSM1589014,SOD1,1.257896063342356
GSM1589014,BAX,1.2201136227504668
GSM1589014,ACTB,1.138888512987256
GSM1589014,PMAIP1,1.1278569452693645
GSM1589014,DAXX,1.1159280662325282
GSM1589014,GADD45B,1.0708383112722863
GSM1589014,REL,1.0586992469107068
GSM1589014,PLK2,1.0293029933422488
GSM1589014,TP53,1.0114577052567055
GSM1589014,GABPA,0.9835394636782855
GSM1589014,HDAC1,0.9500622158598961
GSM1589014,DDR1,0.9276496892960111
GSM1589014,YWHAB,0.9032492450929546
GSM1589014,RELA,0.8721088755291753
GSM1589014,CASP2,0.8645091986605742
GSM1589014,BTG3,0.8133971452480191
GSM1589014,DIABLO,0.7974797786362515
GSM1589014,E2F1,0.775236675774619
GSM1589014,XIAP,0.7697661953900461
GSM1589014,STAT3,0.7600184432291455
GSM1589014,TNRC6A,0.7182050403013838
GSM1589014,HMGCR,0.6041798473341107
GSM1589014,ATF2,0.5702912738048997
GSM1589014,SMAD4,0.560289889156472
GSM1589014,MCL1,0.548890539449225
GSM1589014,SLC3A2,0.5394739016138583
GSM1589014,CASP8,0.5109242292758402
GSM1589014,ST14,0.507789251890638
GSM1589014,SETDB1,0.5003574119385092
GSM1589014,PPARD,0.4555936727407106
GSM1589014,LAPTM5,0.45481349893755585
GSM1589014,FADD,0.4208328816987992
GSM1589014,FOS,0.4035855950693712
GSM1589014,WWP1,0.368816599692142
GSM1589014,USP7,0.35634798009231883
GSM1589014,ERBB2,0.3543535367041839
GSM1589014,HINT1,0.3458331444560674
GSM1589014,BCL2L1,0.3382667234174894
GSM1589014,NCOA4,0.3358064403804697
GSM1589014,NFKB1,0.3262705301004232
GSM1589014,ITGB4,0.3210647740836201
GSM1589014,HIF1A,0.2863261793034937
GSM1589014,PLAUR,0.26493840973903016
GSM1589014,BAD,0.2526244230903272
GSM1589014,AKT2,0.24277095883203526
GSM1589014,BAK1,0.2227483966528192
GSM1589014,TGFB1,0.2145311184445573
GSM1589014,STAT1,0.21329078977058025
GSM1589014,LDHB,0.15796139214500649
GSM1589014,SAT1,0.12708370371113986
GSM1589014,E2F4,0.12412467080474254
GSM1589014,MTA1,0.05344100436464583
GSM1589014,PIK3CA,0.051390798287680894
GSM1589014,CYCS,0.02832338183393368
GSM1589014,PSMD4,0.02534260209417738
GSM1589014,BCL6,0.021258274638704222
GSM1589014,PAX6,-0.02086011581437841
GSM1589014,TGFBR1,-0.023744053395308384
GSM1589014,BIRC2,-0.04252304717746469
GSM1589014,BCL2L11,-0.053551397882440455
GSM1589014,MAPK4,-0.05854247506307786
GSM1589014,APAF1,-0.05871522983572053
GSM1589014,ARAF,-0.06825606864066369
GSM1589014,TRIB3,-0.07451106837626043
GSM1589014,IKBKG,-0.07879994577995308
GSM1589014,INSR,-0.09249681275523258
GSM1589014,CD82,-0.09451636548728182
GSM1589014,CYP3A4,-0.11098530331384815
GSM1589014,ARNT,-0.12304901983682193
GSM1589014,BCL2A1,-0.16823249682961317
GSM1589014,NFE2L2,-0.1708457294439576
GSM1589014,ETS1,-0.18360562745231324
GSM1589014,PML,-0.22434090564357323
GSM1589014,RB1,-0.2256030582156079
GSM1589014,CASP10,-0.22920187189345143
GSM1589014,EPHA2,-0.24441876199448487
