Patient_ID,GeneSymbol,logFC
GSM1588976,BCL2A1,6.076955476885177
GSM1588976,CDC20,4.809646116606288
GSM1588976,TRIP13,4.457142990628448
GSM1588976,TK1,3.757378204507245
GSM1588976,BIRC5,3.2792804764566403
GSM1588976,HSP90AB1,3.092251203532392
GSM1588976,STAT1,3.0024936085873897
GSM1588976,EZH2,2.776370788238774
GSM1588976,PMAIP1,2.683547888330869
GSM1588976,MYC,2.620185238411514
GSM1588976,ETS1,2.4605083323526697
GSM1588976,BID,2.4525276997192966
GSM1588976,UBQLN1,2.3473402870596836
GSM1588976,TP53,2.2511268867964107
GSM1588976,BAX,2.1638401595994665
GSM1588976,CASP3,2.1353022045666172
GSM1588976,PARP1,2.036799302801718
GSM1588976,LAPTM5,1.9683386783094914
GSM1588976,NFKB1,1.9330296230704826
GSM1588976,CD44,1.889874571295863
GSM1588976,MAP3K7,1.8774284984104845
GSM1588976,BIRC2,1.608304916983716
GSM1588976,DIABLO,1.4727320812156712
GSM1588976,SLC3A2,1.4211623315788184
GSM1588976,PLAU,1.3918998419662323
GSM1588976,BCL11A,1.3837247842228395
GSM1588976,HMGCR,1.3830024243116261
GSM1588976,IFI16,1.371875720688367
GSM1588976,HSPB1,1.3244721945112712
GSM1588976,PLAUR,1.300600840032736
GSM1588976,IRF9,1.2395914288144976
GSM1588976,CASP6,1.196651484087794
GSM1588976,FADD,1.1880866931637604
GSM1588976,STAT3,1.1396268377760803
GSM1588976,ACTB,1.1223828732287586
GSM1588976,CSNK2B,1.1205380375207934
GSM1588976,SQSTM1,1.1013367726712806
GSM1588976,ST14,1.078454078065148
GSM1588976,BCL2L11,1.0694005813855494
GSM1588976,TM4SF1,1.0675888491594243
GSM1588976,BTG3,1.0309886536242994
GSM1588976,CREB1,1.024548632125259
GSM1588976,IRF2BP2,1.0239329519427862
GSM1588976,MCL1,1.0100366998793797
GSM1588976,RELA,1.00923003776035
GSM1588976,WWP1,0.993501492033003
GSM1588976,REL,0.9644869658088835
GSM1588976,MCM7,0.9633440789093601
GSM1588976,UBE2D1,0.9521554628517439
GSM1588976,CASP8,0.8627191062177859
GSM1588976,XIAP,0.8364017005342914
GSM1588976,ATF2,0.8309905160883222
GSM1588976,GABPA,0.8041091789229009
GSM1588976,CASP2,0.7832220639996601
GSM1588976,CYCS,0.7427415967314843
GSM1588976,SOD1,0.6964074580176547
GSM1588976,CASP7,0.6769472422820888
GSM1588976,BAK1,0.6633522661891096
GSM1588976,HIF1A,0.6407571202845936
GSM1588976,NCOA4,0.6217021952074688
GSM1588976,SERPINA3,0.5901531729682397
GSM1588976,TRIB3,0.5560709780903599
GSM1588976,BAD,0.5311054549507341
GSM1588976,HDAC1,0.5128793365291866
GSM1588976,NFE2L2,0.5022322498352656
GSM1588976,LDHB,0.49307153744590515
GSM1588976,YWHAB,0.4780390280830549
GSM1588976,DAXX,0.4150515329035125
GSM1588976,TGFB1,0.4109407819310018
GSM1588976,CTSD,0.3722904475664581
GSM1588976,ITGB4,0.36155196341121165
GSM1588976,PPARD,0.34554280467982323
GSM1588976,E2F1,0.32033796574681883
GSM1588976,SETDB1,0.29713568783888444
GSM1588976,INSR,0.2921480808176904
GSM1588976,BCL2L1,0.28763801913119735
GSM1588976,ERBB2,0.2867431084042664
GSM1588976,MTA1,0.2293828001698559
GSM1588976,PSMD4,0.2259000062945713
GSM1588976,BRCA1,0.2103517038621412
GSM1588976,PIK3CA,0.20846356304853675
GSM1588976,SAT1,0.16523527208262045
GSM1588976,HINT1,0.15630354275972458
GSM1588976,TRADD,0.14455427885237881
GSM1588976,AKT2,0.14249504606638297
GSM1588976,MAP3K4,0.14094128646731363
GSM1588976,SMAD4,0.12966249480157988
GSM1588976,ARNT,0.12531603648015555
GSM1588976,RB1,0.12260391761580713
GSM1588976,E2F4,0.12249481511978733
GSM1588976,GADD45B,0.02192280394491597
GSM1588976,PML,-0.002757920083097609
GSM1588976,ARAF,-0.024470260279238154
GSM1588976,APAF1,-0.04645115961285384
GSM1588976,USP7,-0.07877218175683876
GSM1588976,EPHA2,-0.08089165882437488
GSM1588976,MAP3K5,-0.08317887255589262
GSM1588976,TNRC6A,-0.08935838162662524
GSM1588976,RXRA,-0.0920984213745033
GSM1588976,ARRB1,-0.10372961375464662
GSM1588976,IKBKG,-0.10738018351577772
GSM1588976,CDKN1A,-0.15512121158132963
GSM1588976,CASP10,-0.18541767543726362
GSM1588976,CCND1,-0.22375573693453177
GSM1588976,EGFR,-0.23862920589484116
GSM1588976,DDR1,-0.2429376167979811
GSM1588976,CASP9,-0.3886276162614477
GSM1588976,BCL2,-0.4004535698450269
GSM1588976,MAPK4,-0.4534003977952512
GSM1588976,PAX6,-0.4782950289885637
GSM1588976,CD82,-0.5175485450169113
GSM1588976,TGFBR1,-0.5621043979322558
GSM1588976,FOS,-0.6030226994493093
GSM1588976,A2M,-0.6379287169254297
GSM1588976,CYP3A4,-0.6494837027181477
GSM1588976,NEDD9,-0.6640281767203229
GSM1588976,VIM,-0.6907452340893432
GSM1588976,TGFBR2,-0.7475542607798467
GSM1588976,SYNPO,-0.7751468544874438
GSM1588976,ETV1,-0.8445170033838165
GSM1588976,KRT17P5,-0.915557531422623
GSM1588976,SMAD3,-0.9638062797731246
GSM1588976,S100A10,-1.170248642098624
GSM1588976,TRIM29,-1.1953299679500775
GSM1588976,NR3C1,-1.2192959330413835
GSM1588976,MAPK3,-1.3042302818716447
GSM1588976,ANXA1,-1.3359459515993635
GSM1588976,BCL6,-1.518480121890816
GSM1588976,STAT5A,-1.7688468988468902
GSM1588976,KRT5,-1.7725127837339008
GSM1588976,PLK2,-1.9446004716161314
GSM1588976,PPARG,-2.442031767910559
GSM1588976,CAV1,-2.7856343385416924
GSM1588976,PLAT,-2.8696617623718605
GSM1588976,AR,-3.3243246376308235
