GeneSymbol,Diff,Boolean
A2M,-0.343757770320666,0
ACTB,1.125223780491865,0
AKT2,-0.0995115691412991,0
ANXA1,-0.612468111251447,0
APAF1,-0.1710124669176789,0
AR,-3.154185181541112,0
ARAF,0.4093724159858372,0
ARNT,0.732881925110136,0
ARRB1,-1.5305642163146942,0
ATF2,1.0509875957512023,0
BAD,0.6985318400619818,0
BAK1,-0.2708902674253908,0
BAX,3.1968707643846175,1
BCL11A,0.8612055211489551,0
BCL2,-0.730783964482435,0
BCL2A1,3.3487372064691656,1
BCL2L1,0.5249273784660433,0
BCL2L11,0.06765410290613971,0
BCL6,-1.3420250857288067,0
BID,1.6375919898316953,0
BIRC2,1.137061734337113,0
BIRC5,2.8220826978592095,1
BRCA1,1.3071861645878213,0
BTG3,0.5687162651254045,0
CASP10,-0.43215670898059155,0
CASP2,1.1568122498838536,0
CASP3,2.498158952135496,1
CASP6,1.5705338259687514,0
CASP7,0.5665230755496884,0
CASP8,0.9205350160488956,0
CASP9,-0.19428853492775655,0
CAV1,-1.7779963196109527,0
CCND1,-0.16239526071550614,0
CD44,1.607542790254497,0
CD82,0.39136121493646314,0
CDC20,4.439018281058578,1
CDKN1A,0.6801711226041913,0
CREB1,0.9779330987630663,0
CSNK2B,0.8465598310210964,0
CTSD,0.04909339164520787,0
CYCS,-0.0179852308433599,0
CYP3A4,-0.5438928741396891,0
DAXX,0.051331380246289804,0
DDR1,-0.22367544144973373,0
DIABLO,1.1354325831607017,0
E2F1,0.0382320532086835,0
E2F4,-0.21157381631898264,0
EGFR,-0.7907084248728458,0
EPHA2,0.14090979436326379,0
ERBB2,0.04576249897209017,0
ETS1,1.5712438405609461,0
ETV1,-0.6680531839652852,0
EZH2,4.533634584399683,1
FADD,0.8495345661241691,0
FOS,1.459214505170431,0
GABPA,0.8429007545364806,0
GADD45B,0.7597199074727286,0
HDAC1,1.1646149841407958,0
HIF1A,1.1202282212884942,0
HINT1,0.41648896298323557,0
HMGCR,0.78274362249305,0
HSP90AB1,3.3267140683620955,1
HSPB1,1.3064267203971713,0
IFI16,2.3557183625650495,1
IKBKG,-0.38754383210401855,0
INSR,0.00686079709120424,0
IRF2BP2,0.762359635128627,0
IRF9,1.7585809332102986,1
ITGB4,-0.5697412467008158,0
KRT15,-2.7477056894165237,0
KRT17P5,-0.7030476402685126,0
KRT5,-1.64987337892949,0
LAPTM5,1.7606856252175156,1
LDHB,1.0054667468065066,0
MAP3K4,-1.1301212143557855,0
MAP3K5,0.7188116486547713,0
MAP3K7,1.754940285826228,1
MAPK3,-1.0051776443837266,0
MAPK4,-0.10640603623479805,0
MCL1,1.8987597052276097,1
MCM7,1.4011244744078297,0
MTA1,0.1555206749054756,0
MYC,2.3497501653180137,1
NCOA4,0.2125558480049694,0
NEDD9,-0.6444878331834296,0
NFE2L2,0.6736993887187328,0
NFKB1,1.3811786434519222,0
NR3C1,-1.2405964876572053,0
PARP1,1.905866697949918,1
PAX6,2.2423662333725867,1
PIK3CA,0.3270314554821132,0
PLAT,-0.9012248854731109,0
PLAU,2.7072774039356826,1
PLAUR,2.050136179731333,1
PLK2,-2.0076131963281414,0
PMAIP1,2.878637132222014,1
PML,0.005361434061096126,0
PPARD,-0.10982727439232676,0
PPARG,-1.0778696494518378,0
PSMD4,1.139904115405093,0
RB1,-0.5483193178217984,0
REL,0.7563074176956919,0
RELA,0.10866954334592105,0
RXRA,-1.2285946466849325,0
S100A10,1.0898039505163073,0
SAT1,1.489800114283364,0
SERPINA3,-1.3564652890551603,0
SETDB1,0.5798541716885222,0
SLC3A2,0.8288198530842177,0
SMAD3,-0.9309250991362497,0
SMAD4,-0.35308722148513016,0
SOD1,0.30399647994985557,0
SQSTM1,0.5358748303400738,0
ST14,1.2318544013738384,0
STAT1,3.6743592091330077,1
STAT3,1.2785889742540775,0
STAT5A,-2.0200779262679385,0
SYNPO,-0.7369777668692832,0
TGFB1,0.6041152728547621,0
TGFBR1,0.7092568707840652,0
TGFBR2,-0.2761862547697911,0
TK1,2.8465118220715455,1
TM4SF1,2.51295161812682,1
TNRC6A,-0.17636289629837787,0
TP53,1.4100133720044719,0
TRADD,-0.06567858483079814,0
TRIB3,1.8806453124467097,1
TRIM29,0.7521542889491881,0
TRIP13,4.836646913617887,1
UBE2D1,1.115327509450208,0
UBQLN1,1.7409845025156478,1
USP7,-0.22849939885354953,0
VIM,1.1272579182373814,0
WWP1,-0.14596970525732722,0
XIAP,0.6179788784091649,0
YWHAB,0.5352838489649869,0
