Patient_ID,GeneSymbol,logFC
GSM1589012,MAPK3,-1.3647819093940559
GSM1589012,BCL6,-1.4230295693757293
GSM1589012,PLK2,-1.4268393742968417
GSM1589012,ANXA1,-1.6033766560879137
GSM1589012,ARRB1,-1.8060833949664037
GSM1589012,PPARG,-1.8144225656999788
GSM1589012,TRIM29,-1.8268237227026551
GSM1589012,STAT5A,-2.15142034907823
GSM1589012,DDR1,-2.5271623899025
GSM1589012,PLAT,-2.9092246113623608
GSM1589012,AR,-3.2631494195310227
GSM1589012,KRT5,-4.8780460155822105
GSM1589012,SERPINA3,-5.077536542190559
GSM1589012,KRT15,-6.809997218509973
