Target_Gene;Source_Gene;Interaction_Type;Reason
DAXX;TGFBR2;1;Incoherent Outgoing: Source TGFBR2 (-1.4478517189295115) vs Target DAXX (0.6706576178276409)
DDR1;TP53;1;Incoherent Outgoing: Source TP53 (-1.3852577868470588) vs Target DDR1 (1.2375021772927344)
E2F1;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-2.056101909279815) vs Target E2F1 (0.5203204576331588)
E2F1;BTG3;-1;Incoherent Outgoing: Source BTG3 (1.7078860127549147) vs Target E2F1 (0.5203204576331588)
E2F1;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target E2F1 (0.5203204576331588)
E2F1;PARP1;-1;Incoherent Outgoing: Source PARP1 (1.5678602684947887) vs Target E2F1 (0.5203204576331588)
E2F1;SETDB1;-1;Incoherent Outgoing: Source SETDB1 (1.0162614971747637) vs Target E2F1 (0.5203204576331588)
EPHA2;CREB1;1;Incoherent Outgoing: Source CREB1 (1.2687791435758236) vs Target EPHA2 (-1.087002517220525)
FOS;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target FOS (0.5313418371378802)
GADD45B;TP53;1;Incoherent Outgoing: Source TP53 (-1.3852577868470588) vs Target GADD45B (1.1429942859308815)
HDAC1;CCND1;1;Incoherent Outgoing: Source CCND1 (-2.7898859989342863) vs Target HDAC1 (1.050995577341297)
HIF1A;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-2.056101909279815) vs Target HIF1A (0.536188485281194)
HIF1A;BCL2;1;Incoherent Outgoing: Source BCL2 (-1.2578463485238798) vs Target HIF1A (0.536188485281194)
HIF1A;MCM7;-1;Incoherent Outgoing: Source MCM7 (1.6118754128019983) vs Target HIF1A (0.536188485281194)
ITGB4;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target ITGB4 (0.7237637734931175)
KRT17P5;TP53;-1;Incoherent Outgoing: Source TP53 (-1.3852577868470588) vs Target KRT17P5 (-0.43531812592575303)
MCL1;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.305615377928948) vs Target MCL1 (1.37077715210944)
MCL1;CDC20;-1;Incoherent Outgoing: Source CDC20 (3.9668325403573377) vs Target MCL1 (1.37077715210944)
MCL1;PMAIP1;-1;Incoherent Outgoing: Source PMAIP1 (2.0225924394856243) vs Target MCL1 (1.37077715210944)
MCM7;CCND1;1;Incoherent Outgoing: Source CCND1 (-2.7898859989342863) vs Target MCM7 (1.6118754128019983)
NFE2L2;EZH2;-1;Incoherent Outgoing: Source EZH2 (4.3131750601892636) vs Target NFE2L2 (0.3051296532394323)
NFKB1;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target NFKB1 (0.46759588107093286)
PARP1;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target PARP1 (1.5678602684947887)
PARP1;CASP3;-1;Incoherent Outgoing: Source CASP3 (1.7822484496033173) vs Target PARP1 (1.5678602684947887)
PAX6;PPARG;1;Incoherent Outgoing: Source PPARG (-2.6444042405380292) vs Target PAX6 (0.3213313879814619)
PLAT;CREB1;1;Incoherent Outgoing: Source CREB1 (1.2687791435758236) vs Target PLAT (-3.3045198959759006)
PLAU;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target PLAU (0.9653543638050319)
PLAU;TP53;1;Incoherent Outgoing: Source TP53 (-1.3852577868470588) vs Target PLAU (0.9653543638050319)
PLAUR;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.305615377928948) vs Target PLAUR (0.7671987594282008)
PLAUR;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target PLAUR (0.7671987594282008)
PMAIP1;BCL2;1;Incoherent Outgoing: Source BCL2 (-1.2578463485238798) vs Target PMAIP1 (2.0225924394856243)
RB1;BCL6;-1;Incoherent Outgoing: Source BCL6 (-2.2961950289968263) vs Target RB1 (-0.9819507891914583)
RB1;BRCA1;1;Incoherent Outgoing: Source BRCA1 (1.3187521674242664) vs Target RB1 (-0.9819507891914583)
RB1;CREB1;1;Incoherent Outgoing: Source CREB1 (1.2687791435758236) vs Target RB1 (-0.9819507891914583)
RELA;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-2.056101909279815) vs Target RELA (0.5225779316533359)
RELA;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target RELA (0.5225779316533359)
SOD1;CAV1;-1;Incoherent Outgoing: Source CAV1 (-2.305615377928948) vs Target SOD1 (-0.4984251594186446)
ST14;TP53;1;Incoherent Outgoing: Source TP53 (-1.3852577868470588) vs Target ST14 (0.777987726857595)
STAT1;HDAC1;-1;Incoherent Outgoing: Source HDAC1 (1.050995577341297) vs Target STAT1 (0.8507350185325988)
STAT5A;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (3.0172241702947282) vs Target STAT5A (-0.7262573061075503)
TGFBR1;CAV1;-1;Incoherent Outgoing: Source CAV1 (-2.305615377928948) vs Target TGFBR1 (-0.5292204285960196)
TP53;ARRB1;-1;Incoherent Outgoing: Source ARRB1 (-2.056101909279815) vs Target TP53 (-1.3852577868470588)
TP53;BCL2;-1;Incoherent Outgoing: Source BCL2 (-1.2578463485238798) vs Target TP53 (-1.3852577868470588)
TP53;BCL6;-1;Incoherent Outgoing: Source BCL6 (-2.2961950289968263) vs Target TP53 (-1.3852577868470588)
TP53;BID;1;Incoherent Outgoing: Source BID (1.0266532489777624) vs Target TP53 (-1.3852577868470588)
TP53;BRCA1;1;Incoherent Outgoing: Source BRCA1 (1.3187521674242664) vs Target TP53 (-1.3852577868470588)
TP53;CREB1;1;Incoherent Outgoing: Source CREB1 (1.2687791435758236) vs Target TP53 (-1.3852577868470588)
TP53;PARP1;1;Incoherent Outgoing: Source PARP1 (1.5678602684947887) vs Target TP53 (-1.3852577868470588)
TRIB3;TP53;1;Incoherent Outgoing: Source TP53 (-1.3852577868470588) vs Target TRIB3 (0.3072787129107102)
VIM;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-2.056101909279815) vs Target VIM (0.3213314346867211)
VIM;CREB1;-1;Incoherent Outgoing: Source CREB1 (1.2687791435758236) vs Target VIM (0.3213314346867211)
