Patient_ID,GeneSymbol,logFC
GSM1589028,EZH2,4.3131750601892636
GSM1589028,CDC20,3.9668325403573377
GSM1589028,TM4SF1,3.5006605306748337
GSM1589028,HSP90AB1,3.0172241702947282
GSM1589028,HSPB1,2.686897785287771
GSM1589028,BCL11A,2.625703626664646
GSM1589028,TRIP13,2.439957684824198
GSM1589028,MYC,2.3935621726505136
GSM1589028,TK1,2.372986246914187
GSM1589028,PMAIP1,2.0225924394856243
GSM1589028,BIRC5,1.9879069526777524
GSM1589028,CASP3,1.7822484496033173
GSM1589028,IRF2BP2,1.7434177637991457
GSM1589028,MAP3K7,1.709958161652371
GSM1589028,BTG3,1.7078860127549147
GSM1589028,MCM7,1.6118754128019983
GSM1589028,PARP1,1.5678602684947887
GSM1589028,BAX,1.550300270741337
GSM1589028,S100A10,1.385987305547106
GSM1589028,MCL1,1.37077715210944
GSM1589028,BRCA1,1.3187521674242664
GSM1589028,CREB1,1.2687791435758236
GSM1589028,DDR1,1.2375021772927344
GSM1589028,LDHB,1.2218345474283083
GSM1589028,GADD45B,1.1429942859308815
GSM1589028,HDAC1,1.050995577341297
GSM1589028,CSNK2B,1.0398454549726939
GSM1589028,BID,1.0266532489777624
GSM1589028,SETDB1,1.0162614971747637
GSM1589028,MAP3K5,0.9878298859077974
GSM1589028,PLAU,0.9653543638050319
GSM1589028,ACTB,0.9520344159671659
GSM1589028,YWHAB,0.9356764877158206
GSM1589028,STAT1,0.8507350185325988
GSM1589028,PSMD4,0.8365301445832412
GSM1589028,CD44,0.8228920977832255
GSM1589028,ST14,0.777987726857595
GSM1589028,PLAUR,0.7671987594282008
GSM1589028,HMGCR,0.7431397080313458
GSM1589028,ITGB4,0.7237637734931175
GSM1589028,UBQLN1,0.6989400684988301
GSM1589028,MAP3K4,0.6957409767338785
GSM1589028,DAXX,0.6706576178276409
GSM1589028,HINT1,0.6352244866647414
GSM1589028,CYCS,0.6296551710237335
GSM1589028,CTSD,0.6255589161012587
GSM1589028,GABPA,0.6028532326081857
GSM1589028,STAT3,0.5985509945922098
GSM1589028,CD82,0.5634231815824728
GSM1589028,REL,0.5432389839572016
GSM1589028,HIF1A,0.536188485281194
GSM1589028,FOS,0.5313418371378802
GSM1589028,RELA,0.5225779316533359
GSM1589028,WWP1,0.5220204747895067
GSM1589028,XIAP,0.5205143548735114
GSM1589028,E2F1,0.5203204576331588
