GeneSymbol,Diff,Boolean
A2M,-0.3335894829338404,0
ACTB,0.9684176080943825,0
AKT2,-0.26181522498579657,0
ANXA1,-0.8011860703909512,0
APAF1,-0.10052158045048198,0
AR,-2.4009717227982694,0
ARAF,-0.11995889994883768,0
ARNT,0.034734816960509285,0
ARRB1,-1.3865356145287357,0
ATF2,0.20504265536697286,0
BAD,0.18352522915638314,0
BAK1,0.17317527093929908,0
BAX,1.436966028635223,1
BCL11A,2.3192346048272094,1
BCL2,-0.7409717157535383,0
BCL2A1,3.193590951243366,1
BCL2L1,-0.10676375861643717,0
BCL2L11,0.5068402902055418,0
BCL6,-1.2025685542869935,0
BID,1.986046012638984,1
BIRC2,0.17852415668511412,0
BIRC5,1.8490838730211996,1
BRCA1,1.3730749170655656,1
BTG3,1.399544679427727,1
CASP10,0.08851700477381375,0
CASP2,0.4885609317032733,0
CASP3,1.8384156081418155,1
CASP6,0.7399007246753095,0
CASP7,0.3698902257575183,0
CASP8,0.3047264334179536,0
CASP9,-0.5290014263855971,0
CAV1,-1.669689239965777,0
CCND1,-0.280841960961677,0
CD44,1.7237548789737698,1
CD82,0.6876124769400827,0
CDC20,4.307516765416787,1
CDKN1A,0.13819686210144155,0
CREB1,1.0278213001542813,0
CSNK2B,0.8288009523983959,0
CTSD,0.44923675091564874,0
CYCS,0.8589798160384134,0
CYP3A4,-0.5006189008547732,0
DAXX,0.41424385478563064,0
DDR1,-0.14537551990518693,0
DIABLO,0.8696782010970505,0
E2F1,0.21791931933260944,0
E2F4,0.030435974657772924,0
EGFR,-0.48377804297507954,0
EPHA2,0.1093003703016544,0
ERBB2,0.9394664385034472,0
ETS1,0.14895834125126228,0
ETV1,-0.1943971395962265,0
EZH2,4.095231955133483,1
FADD,0.6535175470754391,0
FOS,1.9190527880576411,1
GABPA,0.8642102711142154,0
GADD45B,0.5418779849478961,0
HDAC1,0.0614283082984457,0
HIF1A,1.4397277694544943,1
HINT1,-0.4374144463787175,0
HMGCR,0.659607421913825,0
HSP90AB1,2.0040558930242955,1
HSPB1,-0.41484755364312953,0
IFI16,0.7894645608184696,0
IKBKG,-0.3112579639496982,0
INSR,-0.24073260771046812,0
IRF2BP2,0.9663145211348461,0
IRF9,0.6139129375062273,0
ITGB4,-0.11532867331687058,0
KRT15,-3.3227488563460525,0
KRT17P5,-0.2720987659224532,0
KRT5,-0.7645800807594707,0
LAPTM5,1.9519041785136864,1
LDHB,0.0837510342212564,0
MAP3K4,-0.2277270803267104,0
MAP3K5,0.5834727055504949,0
MAP3K7,1.2792708123725784,1
MAPK3,-0.9889242149886979,0
MAPK4,-0.25202440488863154,0
MCL1,1.1554917774686082,0
MCM7,0.7679318997037363,0
MTA1,0.4295479476163413,0
MYC,1.2585621260613937,0
NCOA4,0.5100265496686696,0
NEDD9,0.19950232101919507,0
NFE2L2,0.019289390942526907,0
NFKB1,0.6224911191453524,0
NR3C1,-0.03728169615113508,0
PARP1,1.8409235481047777,1
PAX6,-0.44243684835023345,0
PIK3CA,0.33546145348883893,0
PLAT,-1.4754055649886304,0
PLAU,2.5976726658149474,1
PLAUR,2.0566208974146534,1
PLK2,-1.2683874145407916,0
PMAIP1,-0.5422911408548305,0
PML,-0.15090645947342018,0
PPARD,0.2683016228827455,0
PPARG,-1.766917581481528,0
PSMD4,-0.05942114215586258,0
RB1,0.04176744732343174,0
REL,1.2063342162659554,0
RELA,0.5093178340223954,0
RXRA,-0.7452659983704226,0
S100A10,0.8963698987004172,0
SAT1,0.6956701175899642,0
SERPINA3,-1.77642140703726,0
SETDB1,0.09093582914050735,0
SLC3A2,0.5834188060605978,0
SMAD3,-0.48064311800568493,0
SMAD4,0.060911599047406284,0
SOD1,-0.9444987819621442,0
SQSTM1,-0.3024529783429619,0
ST14,0.11094867075611159,0
STAT1,2.2007926091950223,1
STAT3,1.6095382923179269,1
STAT5A,-0.2394385412467983,0
SYNPO,-0.6295968317534868,0
TGFB1,0.42291214796075227,0
TGFBR1,0.33297309175409406,0
TGFBR2,0.0839803107283128,0
TK1,1.6624698249924164,1
TM4SF1,1.0277045093289345,0
TNRC6A,0.050502145185283176,0
TP53,0.752632066872426,0
TRADD,-0.18798356724620913,0
TRIB3,-0.1715797706775346,0
TRIM29,-1.5255081494777247,0
TRIP13,2.322715041725268,1
UBE2D1,1.2301912424061943,0
UBQLN1,0.8646381140468904,0
USP7,-0.208153076191409,0
VIM,0.7568506982659855,0
WWP1,-0.18285756875579295,0
XIAP,0.716101203447649,0
YWHAB,0.37001785180100555,0
