Patient_ID,GeneSymbol,logFC
GSM1589016,SQSTM1,0.11110651225145762
GSM1589016,RXRA,0.10939741634310263
GSM1589016,BAD,0.06844407735537406
GSM1589016,ARNT,0.030735008382211326
GSM1589016,NCOA4,0.028168369532069804
GSM1589016,BIRC2,0.01078555868680553
GSM1589016,SETDB1,-0.005405339465635706
GSM1589016,PPARD,-0.0169746804374018
GSM1589016,NFE2L2,-0.02683793957320635
GSM1589016,VIM,-0.03222341155658981
GSM1589016,MAP3K5,-0.06171553299791732
GSM1589016,PIK3CA,-0.07782031106650678
GSM1589016,TNRC6A,-0.09319089248986323
GSM1589016,CASP10,-0.13410243871771677
GSM1589016,NEDD9,-0.13740772054846406
GSM1589016,DAXX,-0.15804505500366783
GSM1589016,EGFR,-0.19526135620462703
GSM1589016,ETV1,-0.2020993816512302
GSM1589016,CTSD,-0.20844700138162153
GSM1589016,TRADD,-0.21700546627229755
GSM1589016,MAPK4,-0.22563560961764084
GSM1589016,EPHA2,-0.2632518536833848
GSM1589016,ETS1,-0.2649122039400442
GSM1589016,TM4SF1,-0.33416611822909914
GSM1589016,CASP9,-0.3341771766741104
GSM1589016,MAP3K4,-0.3400885272062766
GSM1589016,CD82,-0.35220785883489114
GSM1589016,E2F4,-0.40817112098143227
GSM1589016,S100A10,-0.4162362433439988
GSM1589016,KRT17P5,-0.4212570377342324
GSM1589016,FOS,-0.4492328883153194
GSM1589016,CYP3A4,-0.46946580633694435
GSM1589016,BAK1,-0.470446248529651
GSM1589016,TGFBR2,-0.548737627244396
GSM1589016,NR3C1,-0.6602801607581696
GSM1589016,SMAD3,-0.668514126810642
GSM1589016,TRIM29,-0.6686999235561348
GSM1589016,AKT2,-0.7777993420152569
GSM1589016,INSR,-0.8205146177742071
GSM1589016,MAPK3,-0.9094386413935656
GSM1589016,ITGB4,-0.9320390763195379
GSM1589016,BCL2,-1.0716965992720802
GSM1589016,BCL11A,-1.1103789747490849
GSM1589016,BCL6,-1.1148746481750589
GSM1589016,SYNPO,-1.1929074125278367
GSM1589016,A2M,-1.2769656620936942
GSM1589016,LDHB,-1.309049981098445
GSM1589016,STAT5A,-1.5292515730511402
GSM1589016,PLAT,-1.648644582467151
GSM1589016,CCND1,-1.6644441816662372
GSM1589016,ARRB1,-1.7369052478703066
GSM1589016,ANXA1,-1.738932646603688
GSM1589016,PLK2,-1.7615006479964812
GSM1589016,PPARG,-2.490149191801329
GSM1589016,CAV1,-3.4213946769678625
GSM1589016,SERPINA3,-4.998754031409059
GSM1589016,KRT5,-5.381693190360091
GSM1589016,KRT15,-5.558385255534273
