GeneSymbol,Diff,Boolean
A2M,-1.276965662093696,0
ACTB,0.7035201939946454,0
AKT2,-0.7777993420152569,0
ANXA1,-1.7389326466036863,0
APAF1,0.11807082840200511,0
AR,1.2926939428041768,0
ARAF,0.2987313726112619,0
ARNT,0.03073500838220955,0
ARRB1,-1.7369052478703066,0
ATF2,0.6916614514870183,0
BAD,0.06844407735537583,0
BAK1,-0.470446248529651,0
BAX,0.5412618964845777,0
BCL11A,-1.1103789747490849,0
BCL2,-1.0716965992720784,0
BCL2A1,3.1416126988811155,1
BCL2L1,0.14473864596858554,0
BCL2L11,0.28975811918502536,0
BCL6,-1.1148746481750589,0
BID,0.4408681084490844,0
BIRC2,0.010785558686803753,0
BIRC5,2.779336481709482,1
BRCA1,1.5017456160124567,0
BTG3,1.771391543217872,1
CASP10,-0.13410243871771677,0
CASP2,0.4524875620621316,0
CASP3,2.427571538621546,1
CASP6,1.3403131047405852,0
CASP7,1.2137434974211283,0
CASP8,0.4409413083799434,0
CASP9,-0.3341771766741113,0
CAV1,-3.4213946769678625,0
CCND1,-1.6644441816662372,0
CD44,0.45970360007228805,0
CD82,-0.35220785883489114,0
CDC20,4.4730963046892676,1
CDKN1A,0.7842122054447209,0
CREB1,1.469932476604515,0
CSNK2B,1.4093931923108958,0
CTSD,-0.20844700138162153,0
CYCS,0.420986538870018,0
CYP3A4,-0.46946580633694346,0
DAXX,-0.1580450550036696,0
DDR1,0.9905926541752326,0
DIABLO,0.9422120561414911,0
E2F1,0.2781337560659489,0
E2F4,-0.40817112098143227,0
EGFR,-0.19526135620462615,0
EPHA2,-0.26325185368338566,0
ERBB2,0.4687077610033539,0
ETS1,-0.2649122039400442,0
ETV1,-0.20209938165122843,0
EZH2,4.654840628833743,1
FADD,0.16948233096838994,0
FOS,-0.4492328883153194,0
GABPA,1.2315010802606503,0
GADD45B,0.5387896297484511,0
HDAC1,0.6445638211099673,0
HIF1A,1.4530850551451948,0
HINT1,0.8375219122585058,0
HMGCR,1.8221855376249048,1
HSP90AB1,2.26509378067316,1
HSPB1,0.2586082398203704,0
IFI16,1.0347978088055605,0
IKBKG,0.16104810874868214,0
INSR,-0.8205146177742071,0
IRF2BP2,1.007128826940681,0
IRF9,2.431002530299647,1
ITGB4,-0.9320390763195379,0
KRT15,-5.558385255534273,0
KRT17P5,-0.4212570377342324,0
KRT5,-5.381693190360091,0
LAPTM5,1.955154076162831,1
LDHB,-1.309049981098445,0
MAP3K4,-0.3400885272062766,0
MAP3K5,-0.06171553299791466,0
MAP3K7,1.3977034905462453,0
MAPK3,-0.9094386413935673,0
MAPK4,-0.22563560961764084,0
MCL1,0.9115504645557451,0
MCM7,1.0071853072150656,0
MTA1,1.324778214308071,0
MYC,0.6487017346814632,0
NCOA4,0.028168369532069804,0
NEDD9,-0.13740772054846406,0
NFE2L2,-0.02683793957320635,0
NFKB1,1.3286646498637333,0
NR3C1,-0.6602801607581714,0
PARP1,2.190501684038539,1
PAX6,0.4317132236031318,0
PIK3CA,-0.07782031106650766,0
PLAT,-1.648644582467151,0
PLAU,2.2357085214737733,1
PLAUR,1.9239610893066192,1
PLK2,-1.7615006479964812,0
PMAIP1,1.9139761603078096,1
PML,0.28561793763369536,0
PPARD,-0.0169746804374018,0
PPARG,-2.4901491918013283,0
PSMD4,0.13151531299629227,0
RB1,0.5829819437599415,0
REL,0.8136878096240983,0
RELA,0.5466363474180858,0
RXRA,0.10939741634310263,0
S100A10,-0.41623624334400233,0
SAT1,0.8253967468318653,0
SERPINA3,-4.998754031409059,0
SETDB1,-0.005405339465633041,0
SLC3A2,0.8672360134773385,0
SMAD3,-0.668514126810642,0
SMAD4,0.49749220296254393,0
SOD1,0.8533582272170559,0
SQSTM1,0.11110651225145851,0
ST14,0.22475797862175195,0
STAT1,3.5952654060581777,1
STAT3,0.9338486938730295,0
STAT5A,-1.5292515730511385,0
SYNPO,-1.1929074125278367,0
TGFB1,0.4478421382230078,0
TGFBR1,0.4053498346247437,0
TGFBR2,-0.548737627244396,0
TK1,2.399050104142927,1
TM4SF1,-0.33416611822909736,0
TNRC6A,-0.09319089248986234,0
TP53,0.29987522515357146,0
TRADD,-0.21700546627229755,0
TRIB3,1.2242205318591548,0
TRIM29,-0.6686999235561348,0
TRIP13,3.0322878051784077,1
UBE2D1,1.310633673585838,0
UBQLN1,1.7903816417890805,1
USP7,0.127201736801279,0
VIM,-0.03222341155658981,0
WWP1,1.321887615965732,0
XIAP,1.2319111852374274,0
YWHAB,0.6109421703225539,0
