Patient_ID,GeneSymbol,logFC
GSM1589045,STAT1,3.887478699553723
GSM1589045,CDC20,3.842470629645158
GSM1589045,TRIP13,3.556551885173999
GSM1589045,PLAU,3.4627181112836283
GSM1589045,EZH2,3.346683343995184
GSM1589045,BCL2A1,3.290802166687387
GSM1589045,TK1,3.140332462500477
GSM1589045,HSP90AB1,3.0671703114907594
GSM1589045,BIRC5,2.9105188634637225
GSM1589045,BAX,2.833753306996652
GSM1589045,PMAIP1,2.2286312859385387
GSM1589045,LAPTM5,2.20808976669384
GSM1589045,MAP3K7,2.201993438727026
GSM1589045,PLAUR,2.0149536829713766
GSM1589045,IFI16,1.9990054270316389
GSM1589045,MCL1,1.851582027652487
GSM1589045,PARP1,1.7972666334312475
GSM1589045,CASP3,1.6557408410592984
GSM1589045,BTG3,1.605828229461114
GSM1589045,STAT3,1.5019777045534584
GSM1589045,TP53,1.398455607977711
GSM1589045,HIF1A,1.3866953712727934
GSM1589045,UBQLN1,1.361730786106424
GSM1589045,NFKB1,1.3274865013100934
GSM1589045,MYC,1.3119604965588447
GSM1589045,CREB1,1.2678996737211818
GSM1589045,CD44,1.2035550104120567
GSM1589045,ACTB,1.1490190327412577
GSM1589045,CSNK2B,1.1118075329681947
GSM1589045,ATF2,1.0987191737414896
GSM1589045,DIABLO,1.0933688667743713
GSM1589045,TM4SF1,1.0587143977341107
GSM1589045,IRF9,1.050355884062757
GSM1589045,BIRC2,1.041677046758716
GSM1589045,CASP7,1.0369668336702977
GSM1589045,IRF2BP2,1.0199065307857786
GSM1589045,REL,1.0152898888814716
GSM1589045,BCL11A,0.9894459625107821
GSM1589045,CASP8,0.9790471576313529
GSM1589045,UBE2D1,0.9625956790796639
GSM1589045,SLC3A2,0.9399463183381371
GSM1589045,SOD1,0.8887395776837543
GSM1589045,CASP6,0.8729886093089503
GSM1589045,BRCA1,0.8641453146689564
GSM1589045,GADD45B,0.8498051187963114
GSM1589045,ST14,0.8473400461202987
GSM1589045,GABPA,0.8352685841528809
GSM1589045,FADD,0.8324514766946907
GSM1589045,XIAP,0.8200430546272024
GSM1589045,ETS1,0.8188127694886536
GSM1589045,VIM,0.7954157791639851
GSM1589045,HDAC1,0.7634997333230658
GSM1589045,CTSD,0.7527021179715181
GSM1589045,YWHAB,0.730689579395488
GSM1589045,MTA1,0.7002921750627307
GSM1589045,NEDD9,0.6816644116658068
GSM1589045,TGFBR1,0.6679303428901786
GSM1589045,HMGCR,0.6597763962505407
GSM1589045,PIK3CA,0.6399228887690933
GSM1589045,CASP2,0.5442618638663737
GSM1589045,RELA,0.5166076812640608
GSM1589045,SETDB1,0.5164765689211741
GSM1589045,WWP1,0.5038543701192228
GSM1589045,ERBB2,0.4810246754674701
GSM1589045,BCL2L1,0.4787108386020398
GSM1589045,SAT1,0.47288932376478243
GSM1589045,RB1,0.4643526215489473
GSM1589045,HSPB1,0.4428340466514715
GSM1589045,NCOA4,0.42069502091506905
GSM1589045,PSMD4,0.4081624945847899
GSM1589045,ARAF,0.39817718954768644
GSM1589045,PPARD,0.3789358478001654
GSM1589045,MCM7,0.37775514424439294
GSM1589045,TGFB1,0.3339096438981475
GSM1589045,HINT1,0.3335515875840276
GSM1589045,APAF1,0.33021731700833623
GSM1589045,DAXX,0.3260399890225374
GSM1589045,BAK1,0.27982818981871915
GSM1589045,FOS,0.27719423787556075
GSM1589045,ITGB4,0.26468358347612764
GSM1589045,BCL2L11,0.2609305460606901
GSM1589045,PAX6,0.24106190387583126
GSM1589045,KRT5,0.2369589091071198
GSM1589045,LDHB,0.223266374980005
GSM1589045,NFE2L2,0.21851169211396648
GSM1589045,SMAD4,0.19144238618042042
GSM1589045,TNRC6A,0.18659067836618348
GSM1589045,BAD,0.16404841478163412
GSM1589045,CDKN1A,0.1543224652683115
GSM1589045,CCND1,0.1509701889495645
GSM1589045,ARNT,0.14271299037138796
GSM1589045,TRIB3,0.12535762021389463
GSM1589045,EPHA2,0.1032032004320449
GSM1589045,PLK2,0.0787294839726691
GSM1589045,PML,0.05633122353332087
GSM1589045,TGFBR2,0.04712640713834837
GSM1589045,CYCS,0.0348048972430437
GSM1589045,AKT2,-0.0022608152694143513
GSM1589045,USP7,-0.03589099860129874
GSM1589045,TRADD,-0.042816040855655046
GSM1589045,DDR1,-0.04869393949952183
GSM1589045,CASP9,-0.14822813550761094
GSM1589045,MAP3K5,-0.16204908391838746
GSM1589045,S100A10,-0.18270408335380495
GSM1589045,SERPINA3,-0.21479673243785946
GSM1589045,ETV1,-0.21742480191114577
GSM1589045,SQSTM1,-0.2332451694090656
GSM1589045,CASP10,-0.23938793378226908
GSM1589045,CD82,-0.255313271042211
GSM1589045,E2F1,-0.28930477078808536
GSM1589045,IKBKG,-0.33268305868952375
GSM1589045,MAPK4,-0.37412336083869135
GSM1589045,E2F4,-0.39684769732479186
GSM1589045,NR3C1,-0.43524191513523114
GSM1589045,BCL6,-0.4374564696233332
GSM1589045,INSR,-0.5555268353517944
GSM1589045,A2M,-0.5623898041292383
GSM1589045,EGFR,-0.5667156729602381
GSM1589045,SMAD3,-0.6472485804076173
GSM1589045,KRT17P5,-0.7170195042185625
GSM1589045,MAP3K4,-0.721928778063301
GSM1589045,CYP3A4,-0.7424202764113419
GSM1589045,TRIM29,-0.8738072441144755
GSM1589045,BID,-0.9217867970225679
GSM1589045,RXRA,-1.041388057293732
GSM1589045,BCL2,-1.046503785145088
GSM1589045,MAPK3,-1.0859695655325048
GSM1589045,SYNPO,-1.0921064897333999
GSM1589045,ANXA1,-1.5941835235894084
GSM1589045,STAT5A,-1.6649820597165599
GSM1589045,ARRB1,-1.8938140539285966
GSM1589045,CAV1,-1.908536625812138
GSM1589045,PLAT,-1.9561477369028104
GSM1589045,KRT15,-2.198637815401124
GSM1589045,PPARG,-2.955311020061859
GSM1589045,AR,-3.6533128766991902
