Patient_ID,GeneSymbol,logFC
GSM1589031,FOS,0.10156532699751075
GSM1589031,MTA1,0.09482750575284626
GSM1589031,USP7,0.08271127581827376
GSM1589031,GABPA,0.07463360336936642
GSM1589031,PPARD,0.055380930522362704
GSM1589031,TRADD,0.019738491773084732
GSM1589031,PML,-0.05406820372445598
GSM1589031,S100A10,-0.05961703625570003
GSM1589031,AKT2,-0.08018336447431018
GSM1589031,MAPK4,-0.08723055641471156
GSM1589031,TRIB3,-0.12854923727970569
GSM1589031,HSPB1,-0.1302594496322289
GSM1589031,E2F1,-0.13081482000433553
GSM1589031,ARAF,-0.13596772144961378
GSM1589031,BAK1,-0.14069217763137054
GSM1589031,MAP3K5,-0.1463036852670223
GSM1589031,MAP3K4,-0.17247378046955042
GSM1589031,WWP1,-0.2902022504486581
GSM1589031,LDHB,-0.2910304006008939
GSM1589031,ITGB4,-0.315793504346642
GSM1589031,CYP3A4,-0.37642753826411646
GSM1589031,SMAD3,-0.380047711869552
GSM1589031,EGFR,-0.39279421980719675
GSM1589031,BCL2,-0.3932044291880201
GSM1589031,PAX6,-0.40684145454621845
GSM1589031,CD82,-0.415071951014391
GSM1589031,CASP10,-0.45309917299727065
GSM1589031,INSR,-0.4839448432131359
GSM1589031,KRT17P5,-0.521718013591153
GSM1589031,ETV1,-0.5392663647211897
GSM1589031,PLK2,-0.5445206923271417
GSM1589031,IKBKG,-0.5929769822303879
GSM1589031,TRIM29,-0.5950739788275916
GSM1589031,CASP9,-0.641288961575464
GSM1589031,TGFBR2,-0.7541733582559749
GSM1589031,EPHA2,-0.8849997427568752
GSM1589031,CCND1,-0.9614456517489716
GSM1589031,MAPK3,-0.9634146466521862
GSM1589031,RXRA,-0.9657947452699727
GSM1589031,KRT15,-0.969453896684664
GSM1589031,NR3C1,-1.0899183734864772
GSM1589031,KRT5,-1.2116132935300303
GSM1589031,SYNPO,-1.2586063116526098
GSM1589031,PLAT,-1.654714940739801
GSM1589031,ARRB1,-1.7512296565025913
GSM1589031,ANXA1,-1.9129635071808329
GSM1589031,STAT5A,-2.05764086982812
GSM1589031,CAV1,-2.119499631565443
GSM1589031,PPARG,-2.4650426708493587
GSM1589031,AR,-3.1384524952748656
