GeneSymbol,Diff,Boolean
A2M,-1.1622712875951358,0
ACTB,0.7317618135586628,0
AKT2,-0.3220420078119872,0
ANXA1,0.17450847844172834,0
APAF1,0.20901812270298414,0
AR,-2.619325807871765,0
ARAF,0.2697314902914112,0
ARNT,0.7528452044894225,0
ARRB1,-1.7884160437466017,0
ATF2,0.2294370176729421,0
BAD,0.2532408870349281,0
BAK1,0.28075153552028986,0
BAX,1.620708242617778,0
BCL11A,2.1650394685813774,1
BCL2,-1.0501148341682427,0
BCL2A1,4.343653668487065,1
BCL2L1,0.14903116641302283,0
BCL2L11,0.6097023212416133,0
BCL6,-0.870005308525057,0
BID,0.7316390744045318,0
BIRC2,0.008284575197924582,0
BIRC5,1.471206481955142,0
BRCA1,1.1251727467193762,0
BTG3,2.197640498359907,1
CASP10,-0.5602880938282366,0
CASP2,0.8808285384657131,0
CASP3,1.4448456210784464,0
CASP6,-0.42025493667786495,0
CASP7,0.3205267795857383,0
CASP8,0.48181702730712317,0
CASP9,-0.38392358167603113,0
CAV1,-2.8133907499391473,0
CCND1,-2.2457718059888467,0
CD44,0.9095609637263875,0
CD82,-0.38419100932674066,0
CDC20,3.1684761809355777,1
CDKN1A,2.8847200992237703,1
CREB1,0.8192495059139278,0
CSNK2B,0.7616437712284956,0
CTSD,2.143286160272657,1
CYCS,1.2048219179821444,0
CYP3A4,-0.5749905400428554,0
DAXX,-0.21581556506092436,0
DDR1,-0.4286179555497025,0
DIABLO,1.1150561532583616,0
E2F1,1.5031070670470799,0
E2F4,-0.06268855238177284,0
EGFR,0.44526631598606414,0
EPHA2,0.723672384824094,0
ERBB2,0.3873792167196761,0
ETS1,-0.3960561823407165,0
ETV1,-0.1442933112734126,0
EZH2,3.940081171628454,1
FADD,0.02481241293036973,0
FOS,0.671310138767911,0
GABPA,1.0832179706123304,0
GADD45B,0.4951398048328528,0
HDAC1,1.1786111186582957,0
HIF1A,1.3236216474634936,0
HINT1,0.5793163784944646,0
HMGCR,3.4985275268916007,1
HSP90AB1,1.2995616713485543,0
HSPB1,0.9072967763331707,0
IFI16,0.9203344251338663,0
IKBKG,0.449534866517066,0
INSR,-0.04624131764211725,0
IRF2BP2,1.0302495588162106,0
IRF9,2.005591481690498,1
ITGB4,-0.988810965324511,0
KRT15,-6.621879860559063,0
KRT17P5,-0.4727200011672128,0
KRT5,-4.980042945730281,0
LAPTM5,2.84739888738579,1
LDHB,-1.5991937049195446,0
MAP3K4,0.42575864515644923,0
MAP3K5,2.9636314486755904,1
MAP3K7,1.665129656904961,0
MAPK3,-0.392912735170718,0
MAPK4,-0.4736589793580479,0
MCL1,1.3806248780056132,0
MCM7,0.9852327788461004,0
MTA1,0.4415701547198312,0
MYC,-0.4563611181018956,0
NCOA4,1.01621028353037,0
NEDD9,-0.49916599312816157,0
NFE2L2,0.04905894709661318,0
NFKB1,0.06191873354328248,0
NR3C1,0.44268080685514377,0
PARP1,0.3386577638883175,0
PAX6,2.3010651921465817,1
PIK3CA,0.31275640762176504,0
PLAT,-1.6498477779515808,0
PLAU,2.629744614384977,1
PLAUR,1.9592585223351096,1
PLK2,-1.4720272734707116,0
PMAIP1,2.31168366941007,1
PML,-0.44091924901423507,0
PPARD,0.26945789849445756,0
PPARG,1.3734935756025823,0
PSMD4,0.3044274703041907,0
RB1,0.6049270931900468,0
REL,1.4115020437527583,0
RELA,-0.05528468523268426,0
RXRA,0.6125738901308875,0
S100A10,-0.15492658284223282,0
SAT1,1.2844815216595968,0
SERPINA3,-6.0399935276634595,0
SETDB1,0.49625091287496215,0
SLC3A2,0.604146924308747,0
SMAD3,-1.0829696788309393,0
SMAD4,0.1587473044749359,0
SOD1,-0.23556418038954519,0
SQSTM1,0.3558793138835057,0
ST14,0.17329840359598148,0
STAT1,1.8655010900454565,1
STAT3,0.33980163575355427,0
STAT5A,-1.5904259378193988,0
SYNPO,-1.0636164946962001,0
TGFB1,0.20684548188365248,0
TGFBR1,0.7629085799895723,0
TGFBR2,-0.3853602931354114,0
TK1,1.2157860157298321,0
TM4SF1,0.3869975335473068,0
TNRC6A,0.3459840974163866,0
TP53,0.024865955581831578,0
TRADD,-0.10911318666440195,0
TRIB3,1.3416360218207046,0
TRIM29,0.5239663284475116,0
TRIP13,2.7775963890892186,1
UBE2D1,0.9530774549278016,0
UBQLN1,1.6883330970476784,0
USP7,0.3166325765431557,0
VIM,0.6371120654261446,0
WWP1,-0.3626196526336276,0
XIAP,1.2289213869753635,0
YWHAB,1.2551234617211868,0
