Patient_ID,GeneSymbol,logFC
GSM1589038,CDC20,4.677017124577418
GSM1589038,BCL2A1,4.6671610326637865
GSM1589038,EZH2,3.644198024314174
GSM1589038,PLAUR,3.462970882899727
GSM1589038,PMAIP1,3.0484076296264533
GSM1589038,PAX6,2.9939860181831266
GSM1589038,STAT1,2.786185249923946
GSM1589038,HSP90AB1,2.761367827551526
GSM1589038,TM4SF1,2.669954691995285
GSM1589038,CCND1,2.4322755464004384
GSM1589038,FADD,2.314845938017279
GSM1589038,PLAU,2.227823753486888
GSM1589038,MYC,2.181687033519914
GSM1589038,TRIP13,2.122414762542218
GSM1589038,BIRC5,2.1137046912486044
GSM1589038,LAPTM5,2.018544690919457
GSM1589038,CASP3,2.0140840357596286
GSM1589038,SERPINA3,1.9560288327892401
GSM1589038,TK1,1.9510939372054317
GSM1589038,VIM,1.826591922192545
GSM1589038,MAP3K7,1.743833731773143
GSM1589038,MCL1,1.7000305087929544
GSM1589038,HMGCR,1.6762177115115255
GSM1589038,BAX,1.675490268510182
GSM1589038,S100A10,1.65677682278033
GSM1589038,IFI16,1.64562642649547
GSM1589038,BTG3,1.625534789506757
GSM1589038,PARP1,1.5966418274389387
GSM1589038,SAT1,1.5631363532767963
GSM1589038,CD44,1.556635816388039
GSM1589038,NFKB1,1.4607671542535927
GSM1589038,CREB1,1.3886455117104664
GSM1589038,IRF2BP2,1.3777299787322264
GSM1589038,HIF1A,1.2865780113223941
GSM1589038,ACTB,1.2714703497647157
GSM1589038,STAT3,1.2187330148232087
GSM1589038,UBE2D1,1.0453960547529277
GSM1589038,BIRC2,0.9634838147500151
GSM1589038,ETS1,0.9421978359635421
GSM1589038,REL,0.9142943275434741
GSM1589038,INSR,0.8436249891169432
GSM1589038,CSNK2B,0.7989220179970946
GSM1589038,BID,0.792618459398839
GSM1589038,RELA,0.7611029612419156
GSM1589038,BCL11A,0.7538817494718755
GSM1589038,DDR1,0.7467840601610352
GSM1589038,TGFBR1,0.7403694044578675
GSM1589038,CTSD,0.7371356466608088
GSM1589038,PIK3CA,0.7350090509480971
GSM1589038,UBQLN1,0.7190660405980402
GSM1589038,ATF2,0.6349476408306831
GSM1589038,NEDD9,0.6328635722871585
GSM1589038,SLC3A2,0.6055889516562267
GSM1589038,BRCA1,0.6037816882477065
GSM1589038,MCM7,0.5663502321409837
