GeneSymbol,Diff,Boolean
A2M,-0.959662539382701,0
ACTB,1.0866778970219517,0
AKT2,-0.19902474757557975,0
ANXA1,-1.4911048450529911,0
APAF1,0.13598991062067434,0
AR,-3.589478328534552,0
ARAF,0.44658539752284643,0
ARNT,0.09137501843860107,0
ARRB1,-1.7321723125484443,0
ATF2,0.5149893252328557,0
BAD,-0.023780605926863707,0
BAK1,0.8802137111785795,0
BAX,1.960071167197313,1
BCL11A,0.6399627699180899,0
BCL2,-0.5923855925075259,0
BCL2A1,4.119029944307236,1
BCL2L1,0.3932453211281608,0
BCL2L11,0.4142045940160335,0
BCL6,-1.4543742024116462,0
BID,1.1844678982504417,0
BIRC2,0.8484799174987145,0
BIRC5,3.3157930708113765,1
BRCA1,-0.7520638431778135,0
BTG3,2.0822928723022818,1
CASP10,-0.2542082262580587,0
CASP2,0.9914618201438419,0
CASP3,1.7918777138344257,1
CASP6,0.25989477466208033,0
CASP7,0.859456688030888,0
CASP8,1.272716721048396,0
CASP9,-0.34169805012844456,0
CAV1,-2.8870369246221426,0
CCND1,1.721654210277908,1
CD44,0.47220623064257694,0
CD82,1.1615408284914297,0
CDC20,4.129474665526978,1
CDKN1A,0.42280623587994093,0
CREB1,1.7165263497747416,1
CSNK2B,0.684181375765796,0
CTSD,1.0109764074344287,0
CYCS,0.3333642149050213,0
CYP3A4,-0.6064245496013498,0
DAXX,-0.05251568038192911,0
DDR1,-0.3721560154330934,0
DIABLO,1.0282154607513512,0
E2F1,-0.20224865657204116,0
E2F4,-0.49716959194758825,0
EGFR,-0.35799342029667525,0
EPHA2,0.09930309868864384,0
ERBB2,-0.23415565877536615,0
ETS1,1.3833350178898023,0
ETV1,-0.3625992377111489,0
EZH2,2.780996648542313,1
FADD,0.36055834172374013,0
FOS,0.4722559657806311,0
GABPA,0.4667104975409009,0
GADD45B,0.5049532052105112,0
HDAC1,0.4680510289274462,0
HIF1A,0.9480536131394945,0
HINT1,-0.17003730104255155,0
HMGCR,0.9596308476697493,0
HSP90AB1,3.1836662339858623,1
HSPB1,0.4741993995783709,0
IFI16,2.4802952823139357,1
IKBKG,-0.2749613383859426,0
INSR,-0.77551918771562,0
IRF2BP2,1.1889357342109719,0
IRF9,2.026346035108398,1
ITGB4,-0.5983140202408324,0
KRT15,-2.942077142487353,0
KRT17P5,-0.6531917912636027,0
KRT5,1.398298965215,0
LAPTM5,2.8612323612197414,1
LDHB,0.1355115510575562,0
MAP3K4,-0.32604617305788963,0
MAP3K5,1.5413110752015058,0
MAP3K7,1.6918156462207552,1
MAPK3,-1.1277319519842468,0
MAPK4,-0.16889036895779164,0
MCL1,2.138180921987587,1
MCM7,-0.2836539487125247,0
MTA1,0.1590901728669616,0
MYC,1.1429939161567848,0
NCOA4,0.743925874708669,0
NEDD9,-0.04131684212385611,0
NFE2L2,0.5625055673379862,0
NFKB1,1.0695228234869623,0
NR3C1,-0.15494240443172558,0
PARP1,1.0835990947526088,0
PAX6,-0.11920375821786866,0
PIK3CA,0.6406684652143184,0
PLAT,-2.3712174459108004,0
PLAU,1.9194966011087224,1
PLAUR,1.7293480522685956,1
PLK2,-1.6786544827865217,0
PMAIP1,4.12802805836516,1
PML,0.6193433970237532,0
PPARD,0.055520800601200904,0
PPARG,-1.419386785600138,0
PSMD4,0.2806535021626271,0
RB1,1.0331974387957867,0
REL,1.7323380961896007,1
RELA,0.5771230331413459,0
RXRA,-0.42809096375745703,0
S100A10,-0.13662731788902782,0
SAT1,1.7925042070278643,1
SERPINA3,-0.24023266127476894,0
SETDB1,0.14856921718844252,0
SLC3A2,1.0565154602972573,0
SMAD3,-0.4360466858382548,0
SMAD4,0.1505395752391543,0
SOD1,0.14361170425385517,0
SQSTM1,0.6834790125783563,0
ST14,0.12947579874009474,0
STAT1,4.798370545939407,1
STAT3,0.584072786947484,0
STAT5A,-1.707143015119918,0
SYNPO,-1.0398277546308563,0
TGFB1,1.0059745937304276,0
TGFBR1,0.2752904421506379,0
TGFBR2,0.24558025357244873,0
TK1,2.738811636058272,1
TM4SF1,1.3788572383456295,0
TNRC6A,-0.17608317532644246,0
TP53,-0.6871735370000236,0
TRADD,-0.2144525855887256,0
TRIB3,0.9497402689582897,0
TRIM29,-0.2672926409508083,0
TRIP13,4.252502673044708,1
UBE2D1,1.090118887846101,0
UBQLN1,1.6313804454005947,0
USP7,-0.7308087708876592,0
VIM,-0.5942123696138495,0
WWP1,0.8500127130299422,0
XIAP,0.9340909988280011,0
YWHAB,0.4548086947535257,0
