GeneSymbol,Diff,Boolean
A2M,-1.2127599316567554,0
ACTB,0.8217924395701566,0
AKT2,0.13834492510014496,0
ANXA1,0.11465795922655353,0
APAF1,-0.12578093700811888,0
AR,-1.92342552125658,0
ARAF,0.37961531831833106,0
ARNT,0.2920731209303886,0
ARRB1,-1.5511514522344525,0
ATF2,-0.16045690238565413,0
BAD,0.4143674285564023,0
BAK1,0.46678734178584946,0
BAX,1.1648018003955425,0
BCL11A,2.0308525622345632,1
BCL2,-1.3324340955807683,0
BCL2A1,4.242838481756655,1
BCL2L1,-0.428222953126852,0
BCL2L11,0.8672143144459277,0
BCL6,-1.3887984599290162,0
BID,1.7918805034046175,1
BIRC2,-0.21506021055227542,0
BIRC5,2.840550141752632,1
BRCA1,0.7672147300086714,0
BTG3,1.9588475142073545,1
CASP10,-0.2957440767435866,0
CASP2,-0.0749549369330289,0
CASP3,1.2940842258301162,0
CASP6,0.3088327493304339,0
CASP7,0.20718716404977844,0
CASP8,0.3220117023382727,0
CASP9,-0.6412412474291314,0
CAV1,-2.625563419696638,0
CCND1,0.09778415106376848,0
CD44,1.179972511092731,0
CD82,0.7921401205114487,0
CDC20,5.2974959284343885,1
CDKN1A,1.2287993254536609,0
CREB1,0.6909440310325046,0
CSNK2B,-0.010346748977813292,0
CTSD,0.5793641994032779,0
CYCS,1.0338074450496872,0
CYP3A4,-0.3467032480468175,0
DAXX,0.048586310675535316,0
DDR1,0.050311734233648764,0
DIABLO,0.20630007826308194,0
E2F1,1.0454940020128092,0
E2F4,-0.32435734100538216,0
EGFR,-0.15208314325010264,0
EPHA2,0.7031637703138038,0
ERBB2,-0.6347557558379666,0
ETS1,0.030094787137052492,0
ETV1,-0.6716305621607344,0
EZH2,4.905196766551033,1
FADD,0.5791984870702107,0
FOS,0.10899346856364023,0
GABPA,0.21358325014029056,0
GADD45B,0.5360686277864115,0
HDAC1,0.9549159989826972,0
HIF1A,1.431750795799294,0
HINT1,0.08598922798729092,0
HMGCR,0.9736018681769103,0
HSP90AB1,1.7125776415013956,1
HSPB1,1.241247664269471,0
IFI16,1.5364198801824145,1
IKBKG,0.8092352109900016,0
INSR,-0.3892351820223423,0
IRF2BP2,0.5530598281361119,0
IRF9,2.3534368093168485,1
ITGB4,-0.1329199189647463,0
KRT15,-3.5355439226982526,0
KRT17P5,0.19164203657072765,0
KRT5,2.5156797474797,1
LAPTM5,1.1346651857126755,0
LDHB,0.2310082213242044,0
MAP3K4,-0.10459712500881047,0
MAP3K5,1.0517155035171104,0
MAP3K7,1.0108072903817584,0
MAPK3,-0.6120970432544368,0
MAPK4,-0.18126966680605117,0
MCL1,1.364999026274897,0
MCM7,1.3900058025747857,0
MTA1,0.10866367836758517,0
MYC,1.0804023236351732,0
NCOA4,0.5641530598264684,0
NEDD9,-0.38203609097632185,0
NFE2L2,0.5031692621614097,0
NFKB1,0.46354877282791307,0
NR3C1,-0.8602288524790325,0
PARP1,1.6158496731864975,1
PAX6,1.0807515098653662,0
PIK3CA,0.10958100512780522,0
PLAT,-2.6098977935876,0
PLAU,1.8876771825397878,1
PLAUR,2.980319273997578,1
PLK2,-0.3059848138411212,0
PMAIP1,2.66321880992792,1
PML,0.23606038171164467,0
PPARD,-0.06417384085498412,0
PPARG,-2.2226023166515683,0
PSMD4,0.84862128783708,0
RB1,-0.445780982822483,0
REL,1.8185103282431374,1
RELA,0.5008554276843906,0
RXRA,0.29285594260305725,0
S100A10,0.7307181664929523,0
SAT1,2.016589908873998,1
SERPINA3,-0.9391797804056097,0
SETDB1,0.5282830839502015,0
SLC3A2,0.7825853784852672,0
SMAD3,-0.48883422895848927,0
SMAD4,0.21235889264582752,0
SOD1,0.34569367588765587,0
SQSTM1,0.586934847326928,0
ST14,0.2908479337160319,0
STAT1,2.5201592061684464,1
STAT3,0.5260400126165692,0
STAT5A,-2.0422053853609787,0
SYNPO,-0.7219459668567758,0
TGFB1,0.35678209775945646,0
TGFBR1,-0.1616502173201484,0
TGFBR2,-1.0798631872155164,0
TK1,3.0715277596537627,1
TM4SF1,1.932622016013978,1
TNRC6A,0.020999175212675247,0
TP53,0.45471111087532545,0
TRADD,-0.21839567649464264,0
TRIB3,0.023961966055884965,0
TRIM29,0.733609008707524,0
TRIP13,4.188025746452668,1
UBE2D1,0.8761100345027515,0
UBQLN1,1.5392124416532056,1
USP7,0.18150379112146098,0
VIM,-0.8972713839792199,0
WWP1,0.554362446210293,0
XIAP,0.838023496260007,0
YWHAB,0.8054449931711538,0
