Patient_ID,GeneSymbol,logFC
GSM1588982,CDC20,5.2974959284343885
GSM1588982,EZH2,4.905196766551033
GSM1588982,BCL2A1,4.242838481756657
GSM1588982,TRIP13,4.188025746452668
GSM1588982,TK1,3.0715277596537627
GSM1588982,PLAUR,2.980319273997578
GSM1588982,BIRC5,2.840550141752632
GSM1588982,PMAIP1,2.66321880992792
GSM1588982,STAT1,2.5201592061684472
GSM1588982,KRT5,2.5156797474797
GSM1588982,IRF9,2.3534368093168485
GSM1588982,BCL11A,2.0308525622345632
GSM1588982,SAT1,2.0165899088739963
GSM1588982,BTG3,1.9588475142073545
GSM1588982,TM4SF1,1.9326220160139762
GSM1588982,PLAU,1.8876771825397878
GSM1588982,REL,1.8185103282431365
GSM1588982,BID,1.7918805034046157
GSM1588982,HSP90AB1,1.7125776415013938
GSM1588982,PARP1,1.6158496731864975
GSM1588982,UBQLN1,1.5392124416532056
GSM1588982,IFI16,1.5364198801824163
GSM1588982,HIF1A,1.431750795799294
GSM1588982,MCM7,1.390005802574784
GSM1588982,MCL1,1.364999026274897
GSM1588982,CASP3,1.294084225830118
GSM1588982,HSPB1,1.241247664269471
GSM1588982,CDKN1A,1.2287993254536609
GSM1588982,CD44,1.179972511092731
GSM1588982,BAX,1.1648018003955416
GSM1588982,LAPTM5,1.1346651857126773
GSM1588982,PAX6,1.0807515098653662
GSM1588982,MYC,1.0804023236351732
GSM1588982,MAP3K5,1.0517155035171077
GSM1588982,E2F1,1.0454940020128092
GSM1588982,CYCS,1.0338074450496864
GSM1588982,MAP3K7,1.0108072903817584
GSM1588982,HMGCR,0.9736018681769112
GSM1588982,HDAC1,0.9549159989826972
GSM1588982,UBE2D1,0.8761100345027515
GSM1588982,BCL2L11,0.8672143144459268
GSM1588982,PSMD4,0.8486212878370818
GSM1588982,XIAP,0.838023496260007
GSM1588982,ACTB,0.8217924395701566
GSM1588982,IKBKG,0.8092352109900016
GSM1588982,YWHAB,0.8054449931711538
GSM1588982,CD82,0.7921401205114487
GSM1588982,SLC3A2,0.7825853784852672
GSM1588982,BRCA1,0.7672147300086714
GSM1588982,TRIM29,0.733609008707524
GSM1588982,S100A10,0.7307181664929541
GSM1588982,EPHA2,0.7031637703138047
GSM1588982,CREB1,0.6909440310325046
GSM1588982,SQSTM1,0.5869348473269271
GSM1588982,CTSD,0.5793641994032779
GSM1588982,FADD,0.5791984870702107
GSM1588982,NCOA4,0.5641530598264684
GSM1588982,WWP1,0.554362446210293
GSM1588982,IRF2BP2,0.5530598281361119
