Patient_ID,GeneSymbol,logFC
GSM1589017,HINT1,0.5170154360471511
GSM1589017,RELA,0.4966092670907116
GSM1589017,GABPA,0.4907320037281906
GSM1589017,WWP1,0.431190892844203
GSM1589017,SOD1,0.402820283155755
GSM1589017,CASP8,0.390952818332746
GSM1589017,TGFB1,0.37308396986762205
GSM1589017,ARNT,0.3693699293998014
GSM1589017,BIRC2,0.349204714957116
GSM1589017,BCL2L1,0.33338046205873173
GSM1589017,BAD,0.31837801418648404
GSM1589017,FADD,0.3144198985327096
GSM1589017,XIAP,0.30852323675998505
GSM1589017,BAK1,0.30595836548265964
GSM1589017,SMAD4,0.23787761406145425
GSM1589017,GADD45B,0.2167566829725338
GSM1589017,CDKN1A,0.2029603998069014
GSM1589017,YWHAB,0.16173315745743366
GSM1589017,FOS,0.1453186594477005
GSM1589017,APAF1,0.13416731251337577
GSM1589017,AKT2,0.11952484739727609
GSM1589017,CTSD,0.11294759852661862
GSM1589017,ERBB2,0.09342612086791302
GSM1589017,CASP7,0.07151595824718804
GSM1589017,ARAF,0.05448858730926709
GSM1589017,ATF2,0.028305163330681893
GSM1589017,ST14,0.026833091639919537
GSM1589017,VIM,0.01301186398088916
GSM1589017,S100A10,-0.00851588773575962
GSM1589017,PPARD,-0.029109047730234927
GSM1589017,DAXX,-0.05146079152371286
GSM1589017,E2F4,-0.05549380666708359
GSM1589017,MTA1,-0.06161728226541374
GSM1589017,CASP10,-0.0691104168075416
GSM1589017,PIK3CA,-0.07689262914271033
GSM1589017,NEDD9,-0.09974557715166732
GSM1589017,PAX6,-0.10239159566937861
GSM1589017,MAP3K4,-0.12470402341740083
GSM1589017,IKBKG,-0.16060817261087834
GSM1589017,MAP3K5,-0.16211045190245255
GSM1589017,MAPK4,-0.22375629862956092
GSM1589017,TRADD,-0.23370904259782144
GSM1589017,ITGB4,-0.23881644896864795
GSM1589017,USP7,-0.31826891952311165
GSM1589017,NFE2L2,-0.3319960370077002
GSM1589017,TGFBR1,-0.3664263026006953
GSM1589017,KRT17P5,-0.39262759779740275
GSM1589017,CASP9,-0.4059513173578271
GSM1589017,CYP3A4,-0.4062662388546423
GSM1589017,RB1,-0.42685922857500813
GSM1589017,NR3C1,-0.4282373413975833
GSM1589017,TRIB3,-0.43739854709872006
GSM1589017,TNRC6A,-0.4430731794780147
GSM1589017,EGFR,-0.46905373443305454
GSM1589017,CD82,-0.4712486829312068
GSM1589017,ETV1,-0.5345166489509579
GSM1589017,TGFBR2,-0.633844367572121
GSM1589017,INSR,-0.7292335088118778
GSM1589017,BCL6,-0.8161695056536828
GSM1589017,RXRA,-0.8551647224825176
GSM1589017,BCL2,-0.9103627526609896
GSM1589017,DDR1,-0.9198802515920246
GSM1589017,MAPK3,-0.935153822756865
GSM1589017,HSPB1,-0.9858167303106598
GSM1589017,SYNPO,-0.9904324110458127
GSM1589017,KRT5,-1.022753338263671
GSM1589017,EPHA2,-1.153359225111065
GSM1589017,TRIM29,-1.1970665041050381
GSM1589017,SMAD3,-1.2243190724302373
GSM1589017,PPARG,-1.250672971644999
GSM1589017,ARRB1,-1.3597853186135884
GSM1589017,A2M,-1.3846671666634585
GSM1589017,CCND1,-1.5990225001435867
GSM1589017,STAT5A,-1.6919357969674103
GSM1589017,ANXA1,-2.3206319762880483
GSM1589017,PLK2,-2.4512371434439215
GSM1589017,AR,-2.620606808189776
GSM1589017,KRT15,-3.0111931457209735
GSM1589017,CAV1,-3.3254827596413774
GSM1589017,PLAT,-3.3760103054079007
GSM1589017,SERPINA3,-4.285907611353579
