Patient_ID,GeneSymbol,logFC
GSM1588980,BCL2A1,5.268658580198757
GSM1588980,CDC20,5.174024978000487
GSM1588980,TRIP13,4.7751619676219885
GSM1588980,STAT1,4.686448209031555
GSM1588980,PMAIP1,4.670591476983535
GSM1588980,EZH2,3.889070552198093
GSM1588980,MYC,2.711578115996314
GSM1588980,BCL11A,2.311803175071078
GSM1588980,PARP1,2.1797455462744377
GSM1588980,LAPTM5,2.1655360105842867
GSM1588980,BIRC5,2.1545920489707653
GSM1588980,BAX,2.089630292080307
GSM1588980,MCL1,2.0082852538376716
GSM1588980,TK1,1.900393559269192
GSM1588980,CCND1,1.895878593676283
GSM1588980,BID,1.7215519674950697
GSM1588980,UBQLN1,1.6702132356481716
GSM1588980,HSP90AB1,1.664886478946519
GSM1588980,SETDB1,1.6495599955748244
GSM1588980,MCM7,1.628371521881128
GSM1588980,PSMD4,1.610524207409366
GSM1588980,IRF9,1.5699195580629084
GSM1588980,CASP3,1.4665246506070382
GSM1588980,PLAUR,1.458821221062216
GSM1588980,TM4SF1,1.443011396530535
GSM1588980,NFKB1,1.422851850256433
GSM1588980,S100A10,1.2803367898373867
GSM1588980,MTA1,1.2288602250300054
GSM1588980,MAP3K7,1.0688852601332783
GSM1588980,BTG3,1.066154940688122
GSM1588980,HDAC1,1.0301854066530964
GSM1588980,BIRC2,1.024125696613316
GSM1588980,YWHAB,0.9941609310134201
GSM1588980,DIABLO,0.9870952292446322
GSM1588980,STAT3,0.9440943135776658
GSM1588980,RB1,0.9107015083755368
GSM1588980,E2F1,0.9025655819892942
GSM1588980,ST14,0.8947564059153112
GSM1588980,ATF2,0.880385806004373
GSM1588980,BRCA1,0.8741541029324962
GSM1588980,CSNK2B,0.8694969175705936
GSM1588980,REL,0.8669218688258677
GSM1588980,CTSD,0.8352943323426274
GSM1588980,LDHB,0.8344720093049549
GSM1588980,BAK1,0.8338107420023295
GSM1588980,UBE2D1,0.8318357931180111
GSM1588980,HIF1A,0.8175290037407947
GSM1588980,KRT5,0.8095323814627999
GSM1588980,ETS1,0.7952147427155962
GSM1588980,TRIB3,0.7812151459879457
GSM1588980,CDKN1A,0.767692813649651
GSM1588980,SOD1,0.7598111360557542
GSM1588980,SAT1,0.7353828161448295
