GeneSymbol,Diff,Boolean
A2M,-1.1587407595592856,0
ACTB,0.9025048889582443,0
AKT2,-0.7737532898946871,0
ANXA1,0.5840825972403731,0
APAF1,0.3706128000519744,0
AR,-2.7629617011046346,0
ARAF,0.06529714896420202,0
ARNT,0.025960596536818592,0
ARRB1,-1.4382826094441752,0
ATF2,0.028454914799072917,0
BAD,0.6050970903556525,0
BAK1,-0.2553778807013005,0
BAX,1.2399864359265083,0
BCL11A,-1.9218609379541354,0
BCL2,-1.3330399953434284,0
BCL2A1,1.7140257355933257,1
BCL2L1,0.5289575854054025,0
BCL2L11,0.13313143026324248,0
BCL6,-0.5080033473536449,0
BID,-0.19708418371958203,0
BIRC2,-0.03978209662232679,0
BIRC5,2.968066694253177,1
BRCA1,0.2839253205358112,0
BTG3,1.6638239847361662,1
CASP10,-0.1254990411062087,0
CASP2,-0.2547669820669576,0
CASP3,2.0678672072094653,1
CASP6,-0.08502318351967997,0
CASP7,1.0083646654644989,0
CASP8,0.8635719378251627,0
CASP9,-0.18642401717177481,0
CAV1,-2.919723987055548,0
CCND1,-1.8369230369126708,0
CD44,-0.17232376434072627,0
CD82,-0.029439874042295422,0
CDC20,4.227812987686168,1
CDKN1A,0.5138195907239016,0
CREB1,1.1399784810111946,0
CSNK2B,0.9050854913575961,0
CTSD,0.5393461349252782,0
CYCS,0.8192313202702834,0
CYP3A4,-0.4137848587480555,0
DAXX,-0.2739116383137947,0
DDR1,0.523113418166858,0
DIABLO,0.3949933002953916,0
E2F1,0.6173162643274646,0
E2F4,-0.21900652661451314,0
EGFR,0.005632704224087348,0
EPHA2,-0.004287793198935574,0
ERBB2,-0.32862213959047626,0
ETS1,-0.5948227171414873,0
ETV1,-0.42883343120027906,0
EZH2,3.151607392552833,1
FADD,0.45988326437208915,0
FOS,-0.8619028648143097,0
GABPA,0.4335027747887956,0
GADD45B,0.6098946543831483,0
HDAC1,1.3529850633465959,0
HIF1A,1.557718757129095,1
HINT1,1.0091940833339912,0
HMGCR,1.0593510024940302,0
HSP90AB1,2.6104324023323606,1
HSPB1,0.9442911711024706,0
IFI16,0.2299495760069199,0
IKBKG,0.2921536615105218,0
INSR,-0.5501110421244162,0
IRF2BP2,0.7001949336781923,0
IRF9,1.2098286515296666,0
ITGB4,0.40062880865033357,0
KRT15,-6.793272337914243,0
KRT17P5,-0.32211237733758313,0
KRT5,-4.582653787739811,0
LAPTM5,1.37090432328249,0
LDHB,-1.244645677670496,0
MAP3K4,-0.7663080086677212,0
MAP3K5,1.5467920401933153,1
MAP3K7,1.0675856310113483,0
MAPK3,-0.281467535066378,0
MAPK4,-0.22287042448367167,0
MCL1,0.7771193376811532,0
MCM7,0.008970581966330826,0
MTA1,0.6671758058153259,0
MYC,-2.445853389682676,0
NCOA4,0.43251090331526854,0
NEDD9,-0.017129540156177292,0
NFE2L2,-0.047369648515634744,0
NFKB1,1.2627872025983935,0
NR3C1,-1.0768815232314228,0
PARP1,1.2516192055807878,0
PAX6,-0.1049300811910241,0
PIK3CA,-0.10256172489896453,0
PLAT,-1.9799926465749902,0
PLAU,1.7618069034445174,1
PLAUR,1.1816892473812395,0
PLK2,-2.9358999733187616,0
PMAIP1,0.9362841040856598,0
PML,0.17637046118994437,0
PPARD,0.001452751337702729,0
PPARG,-2.029046312822448,0
PSMD4,-0.02618676330667391,0
RB1,-0.23916214600093788,0
REL,1.055223899536708,0
RELA,0.642915721117161,0
RXRA,-0.24128514543705215,0
S100A10,0.31557851792614144,0
SAT1,1.1626383172180645,0
SERPINA3,-4.52127962146436,0
SETDB1,-0.2531347458123081,0
SLC3A2,1.362595623822008,0
SMAD3,0.7790308414978382,0
SMAD4,-0.11997355204399263,0
SOD1,1.4008434494977546,0
SQSTM1,0.2363852989977735,0
ST14,1.0692289185390242,0
STAT1,3.004346279276958,1
STAT3,0.0031637466777016954,0
STAT5A,-1.8379194957826188,0
SYNPO,-0.9085988026843763,0
TGFB1,0.037829409000327274,0
TGFBR1,-0.11320525350199606,0
TGFBR2,-0.48019358772715215,0
TK1,3.9875957774457165,1
TM4SF1,0.5477520114290391,0
TNRC6A,-0.11787863487914052,0
TP53,-0.7881851294724784,0
TRADD,-0.4334847632341221,0
TRIB3,1.7865466476768903,1
TRIM29,0.25911792584508575,0
TRIP13,1.197343468600148,0
UBE2D1,0.547586511686208,0
UBQLN1,0.8102989440058739,0
USP7,-0.032898094152826296,0
VIM,-0.7754758156210286,0
WWP1,0.8357534837832077,0
XIAP,0.9113379784565243,0
YWHAB,0.5001368282919536,0
