Patient_ID,GeneSymbol,logFC
GSM1589041,CDC20,4.227812987686168
GSM1589041,TK1,3.9875957774457182
GSM1589041,EZH2,3.151607392552833
GSM1589041,STAT1,3.0043462792769606
GSM1589041,BIRC5,2.968066694253177
GSM1589041,HSP90AB1,2.610432402332359
GSM1589041,CASP3,2.067867207209467
GSM1589041,TRIB3,1.7865466476768903
GSM1589041,PLAU,1.7618069034445174
GSM1589041,BCL2A1,1.714025735593327
GSM1589041,BTG3,1.6638239847361662
GSM1589041,HIF1A,1.557718757129095
GSM1589041,MAP3K5,1.5467920401933144
GSM1589041,SOD1,1.4008434494977546
GSM1589041,LAPTM5,1.37090432328249
GSM1589041,SLC3A2,1.362595623822008
GSM1589041,HDAC1,1.3529850633465959
GSM1589041,NFKB1,1.2627872025983935
GSM1589041,PARP1,1.2516192055807878
GSM1589041,BAX,1.2399864359265074
GSM1589041,IRF9,1.2098286515296666
GSM1589041,TRIP13,1.197343468600148
GSM1589041,PLAUR,1.1816892473812395
GSM1589041,SAT1,1.1626383172180628
GSM1589041,CREB1,1.1399784810111946
GSM1589041,ST14,1.0692289185390242
GSM1589041,MAP3K7,1.0675856310113483
GSM1589041,HMGCR,1.0593510024940311
GSM1589041,REL,1.0552238995367071
GSM1589041,HINT1,1.0091940833339912
GSM1589041,CASP7,1.0083646654644989
GSM1589041,HSPB1,0.9442911711024706
GSM1589041,PMAIP1,0.9362841040856598
GSM1589041,XIAP,0.9113379784565243
GSM1589041,CSNK2B,0.9050854913575943
GSM1589041,ACTB,0.9025048889582443
GSM1589041,CASP8,0.8635719378251627
GSM1589041,WWP1,0.8357534837832077
GSM1589041,CYCS,0.8192313202702834
GSM1589041,UBQLN1,0.8102989440058739
GSM1589041,SMAD3,0.7790308414978382
GSM1589041,MCL1,0.7771193376811532
GSM1589041,IRF2BP2,0.7001949336781923
GSM1589041,MTA1,0.6671758058153259
GSM1589041,RELA,0.642915721117161
GSM1589041,E2F1,0.6173162643274646
GSM1589041,GADD45B,0.6098946543831483
GSM1589041,BAD,0.6050970903556507
GSM1589041,ANXA1,0.5840825972403731
GSM1589041,TM4SF1,0.5477520114290373
GSM1589041,UBE2D1,0.547586511686208
GSM1589041,CTSD,0.5393461349252782
GSM1589041,BCL2L1,0.5289575854054016
GSM1589041,DDR1,0.5231134181668597
GSM1589041,CDKN1A,0.5138195907239016
GSM1589041,YWHAB,0.5001368282919536
GSM1589041,FADD,0.45988326437208915
