Patient_ID,GeneSymbol,logFC
GSM1589054,PAX6,6.223433474641788
GSM1589054,CDC20,5.605604297721987
GSM1589054,EZH2,4.451639178589523
GSM1589054,CD82,2.897314412731583
GSM1589054,BCL2A1,2.7654854492223464
GSM1589054,TRIP13,2.470501956641738
GSM1589054,CCND1,2.4080124147665387
GSM1589054,SAT1,2.2296821258433965
GSM1589054,HSP90AB1,2.1533389927592914
GSM1589054,MYC,2.0947740164343145
GSM1589054,TK1,2.0877498767041267
GSM1589054,BIRC5,1.87341098794509
GSM1589054,PMAIP1,1.7119241933125346
GSM1589054,TM4SF1,1.6940500670932632
GSM1589054,HSPB1,1.6001309537255715
GSM1589054,STAT1,1.57219698013472
GSM1589054,LAPTM5,1.5387115469498163
GSM1589054,MCM7,1.512303332487928
GSM1589054,BID,1.4387711457512253
GSM1589054,CSNK2B,1.413340012606195
GSM1589054,UBQLN1,1.3710043074633376
GSM1589054,CASP3,1.340782267322167
GSM1589054,HDAC1,1.3371777968723961
GSM1589054,IFI16,1.3111775070356941
GSM1589054,FADD,1.26540098307954
GSM1589054,RELA,1.1780251316751507
GSM1589054,MCL1,1.1740552785571197
GSM1589054,SLC3A2,1.1702237310535182
GSM1589054,BTG3,1.1648003715274537
GSM1589054,IRF9,1.1346074618301616
GSM1589054,PLAUR,1.1130704123304085
GSM1589054,CYCS,1.090933626277498
GSM1589054,SETDB1,1.086980333240489
GSM1589054,DDR1,1.0326616058697358
GSM1589054,HIF1A,1.0123640597044936
GSM1589054,PARP1,0.9978201008594088
GSM1589054,CASP7,0.9390852557911282
GSM1589054,YWHAB,0.8960395942059538
GSM1589054,BCL2L11,0.8829768993580727
GSM1589054,LDHB,0.8442785456762056
GSM1589054,DAXX,0.8172088357732621
GSM1589054,PLAU,0.8041177162530575
GSM1589054,GABPA,0.7864162948831952
GSM1589054,E2F1,0.7504900631874092
GSM1589054,SOD1,0.7443872614151559
GSM1589054,BAK1,0.7252011909482494
GSM1589054,NFE2L2,0.71914168199456
GSM1589054,WWP1,0.7155542225626021
GSM1589054,ST14,0.7153865975839482
GSM1589054,UBE2D1,0.7130204013731776
GSM1589054,CTSD,0.7052801604167982
GSM1589054,PSMD4,0.7048705237995918
GSM1589054,GADD45B,0.6574024423485936
GSM1589054,BAX,0.651455388611442
GSM1589054,PPARD,0.6504220862457757
GSM1589054,TGFB1,0.6389308080977525
GSM1589054,HINT1,0.636931801588247
GSM1589054,STAT3,0.6262681647957082
GSM1589054,DIABLO,0.5715583182139721
GSM1589054,NCOA4,0.5652103259861683
GSM1589054,SQSTM1,0.5545801317738546
GSM1589054,CD44,0.5353240720845154
GSM1589054,BCL11A,0.5290007380497395
GSM1589054,PIK3CA,0.527357376642116
GSM1589054,INSR,0.5236756591205465
GSM1589054,MAP3K7,0.513383087704236
GSM1589054,PML,0.5075121191142324
GSM1589054,CASP6,0.5045791477918753
GSM1589054,REL,0.493803718798703
GSM1589054,BIRC2,0.4344156291507151
GSM1589054,ACTB,0.4229985409143371
GSM1589054,NFKB1,0.41556460199924317
GSM1589054,CDKN1A,0.3973897202419714
GSM1589054,BAD,0.2901803802319227
GSM1589054,ARNT,0.2829106782380473
GSM1589054,MAP3K5,0.2564810542721281
GSM1589054,BCL6,0.22784825037387435
GSM1589054,AKT2,0.227058494912324
GSM1589054,TRIB3,0.16209752157242008
GSM1589054,USP7,0.1347483727198302
GSM1589054,ARAF,0.1329388852237665
GSM1589054,CREB1,0.11510055470034519
GSM1589054,XIAP,0.09243273489711701
GSM1589054,HMGCR,0.07109531408827152
GSM1589054,SMAD4,0.07046411580628753
GSM1589054,IRF2BP2,0.037891958645692725
GSM1589054,BCL2L1,0.02207514083795914
GSM1589054,CASP8,0.013476406574369548
GSM1589054,CASP2,-0.01729283861157338
GSM1589054,APAF1,-0.03930879439309365
GSM1589054,MAP3K4,-0.04243442813332621
GSM1589054,TRADD,-0.07983841185618878
GSM1589054,ATF2,-0.11560796728226741
GSM1589054,BRCA1,-0.1254736635831737
GSM1589054,MAPK3,-0.12671263851644632
GSM1589054,TNRC6A,-0.14199318334495636
GSM1589054,E2F4,-0.1515168160961915
GSM1589054,EGFR,-0.156298035091182
GSM1589054,ERBB2,-0.16407564378429207
GSM1589054,RXRA,-0.16746889884184135
GSM1589054,S100A10,-0.16910024139905921
GSM1589054,MAPK4,-0.194007573338268
GSM1589054,ETS1,-0.2638674403152397
GSM1589054,IKBKG,-0.26583436875615263
GSM1589054,TRIM29,-0.2889658048547279
GSM1589054,CYP3A4,-0.2918840913193197
GSM1589054,CASP10,-0.29234199500106417
GSM1589054,CASP9,-0.33714232038076464
GSM1589054,KRT17P5,-0.40238539233975246
GSM1589054,TP53,-0.4238469563648639
GSM1589054,BCL2,-0.4860293737853869
GSM1589054,EPHA2,-0.48628817053451456
GSM1589054,TGFBR1,-0.5366878389402325
GSM1589054,SMAD3,-0.5437638267675249
GSM1589054,MTA1,-0.5534382892330187
GSM1589054,SYNPO,-0.5733116027517866
GSM1589054,RB1,-0.5881882506439515
GSM1589054,NEDD9,-0.6000730588219714
GSM1589054,ITGB4,-0.6499838136961431
GSM1589054,FOS,-0.8522842010187395
GSM1589054,STAT5A,-0.8668842007149902
GSM1589054,SERPINA3,-0.872474273535099
GSM1589054,ETV1,-0.8850293010164245
GSM1589054,ARRB1,-0.9640020767315169
GSM1589054,A2M,-1.1659037552784692
GSM1589054,KRT5,-1.2352372253417503
GSM1589054,PLK2,-1.3576941364745716
GSM1589054,NR3C1,-1.5057045578750774
GSM1589054,TGFBR2,-1.5609100024464562
GSM1589054,VIM,-1.639280321327245
GSM1589054,PPARG,-2.083018678069619
GSM1589054,ANXA1,-2.561655523027259
GSM1589054,AR,-3.0762039975607802
GSM1589054,CAV1,-3.910272256631403
GSM1589054,PLAT,-4.09749919274933
GSM1589054,KRT15,-4.364297790184113
