Patient_ID,GeneSymbol,logFC
GSM1588988,BCL2A1,7.9611202314633776
GSM1588988,PMAIP1,5.036831812816674
GSM1588988,EZH2,4.274258811590193
GSM1588988,CDC20,3.527609395410698
GSM1588988,STAT1,3.424335780492836
GSM1588988,BCL11A,2.9091381430606704
GSM1588988,LAPTM5,2.794918983523541
GSM1588988,MYC,2.6903699634186147
GSM1588988,TM4SF1,2.507994861490385
GSM1588988,TRIP13,2.421455274416048
GSM1588988,IFI16,2.4135302869763624
GSM1588988,BIRC5,2.3898188172687567
GSM1588988,TK1,2.360698774246557
GSM1588988,BID,2.3220094452183906
GSM1588988,CD44,2.287611341387633
GSM1588988,REL,2.218576838889798
GSM1588988,IRF9,2.1547620519822477
GSM1588988,MAP3K7,2.0824487977428063
GSM1588988,HSP90AB1,2.006370996500891
GSM1588988,PARP1,1.9915091421900986
GSM1588988,CASP3,1.7966969300619287
GSM1588988,PLAUR,1.7124842340535267
GSM1588988,CREB1,1.6586135858356608
GSM1588988,PLAU,1.5379160262050222
GSM1588988,TP53,1.529218792859651
GSM1588988,MCL1,1.481675690354491
GSM1588988,NFKB1,1.3063213785475822
GSM1588988,CSNK2B,1.2943426524756934
GSM1588988,SAT1,1.25224723266553
GSM1588988,BIRC2,1.2415408397382155
GSM1588988,IRF2BP2,1.2359984857218578
GSM1588988,MCM7,1.1808679934686328
GSM1588988,UBE2D1,1.120830492708138
GSM1588988,BCL2L11,1.1125519504963917
GSM1588988,PIK3CA,1.1047086862288023
GSM1588988,ACTB,1.0239362783788444
GSM1588988,SLC3A2,1.016076796814117
GSM1588988,HDAC1,1.0076835431805957
GSM1588988,ETS1,0.9948556772211816
GSM1588988,UBQLN1,0.9904561478091658
GSM1588988,CASP8,0.9827405224788235
GSM1588988,BAX,0.954662345821192
GSM1588988,HMGCR,0.9223576155086857
GSM1588988,YWHAB,0.9188863622001548
GSM1588988,MAP3K5,0.9032335418967472
GSM1588988,EPHA2,0.8815287426567355
