Patient_ID,GeneSymbol,logFC
GSM1589005,CREB1,0.8192495059139278
GSM1589005,TGFBR1,0.7629085799895714
GSM1589005,CSNK2B,0.7616437712284938
GSM1589005,ARNT,0.7528452044894243
GSM1589005,ACTB,0.7317618135586645
GSM1589005,BID,0.73163907440453
GSM1589005,EPHA2,0.7236723848240949
GSM1589005,FOS,0.671310138767911
GSM1589005,VIM,0.6371120654261446
GSM1589005,RXRA,0.6125738901308875
GSM1589005,BCL2L11,0.6097023212416124
GSM1589005,RB1,0.6049270931900468
GSM1589005,SLC3A2,0.604146924308747
GSM1589005,HINT1,0.5793163784944646
GSM1589005,TRIM29,0.5239663284475116
GSM1589005,SETDB1,0.4962509128749595
GSM1589005,GADD45B,0.4951398048328528
GSM1589005,CASP8,0.48181702730712317
GSM1589005,IKBKG,0.449534866517066
GSM1589005,EGFR,0.44526631598606237
GSM1589005,NR3C1,0.44268080685514555
GSM1589005,MTA1,0.4415701547198312
GSM1589005,MAP3K4,0.42575864515644923
GSM1589005,ERBB2,0.387379216719677
GSM1589005,TM4SF1,0.38699753354730504
GSM1589005,SQSTM1,0.3558793138835048
GSM1589005,TNRC6A,0.3459840974163857
GSM1589005,STAT3,0.33980163575355515
GSM1589005,PARP1,0.3386577638883175
GSM1589005,CASP7,0.3205267795857383
GSM1589005,USP7,0.3166325765431557
GSM1589005,PIK3CA,0.31275640762176593
GSM1589005,PSMD4,0.3044274703041907
GSM1589005,BAK1,0.28075153552028986
GSM1589005,ARAF,0.2697314902914112
GSM1589005,PPARD,0.26945789849445756
GSM1589005,BAD,0.2532408870349263
GSM1589005,ATF2,0.2294370176729421
GSM1589005,APAF1,0.20901812270298237
GSM1589005,TGFB1,0.20684548188365248
GSM1589005,ANXA1,0.17450847844172657
GSM1589005,ST14,0.17329840359598148
GSM1589005,SMAD4,0.1587473044749359
GSM1589005,BCL2L1,0.14903116641302194
GSM1589005,NFKB1,0.06191873354328248
GSM1589005,NFE2L2,0.04905894709661318
GSM1589005,TP53,0.024865955581831578
GSM1589005,FADD,0.02481241293036973
GSM1589005,BIRC2,0.008284575197926358
GSM1589005,INSR,-0.04624131764211725
GSM1589005,RELA,-0.05528468523268426
GSM1589005,E2F4,-0.06268855238177284
GSM1589005,TRADD,-0.10911318666440195
GSM1589005,ETV1,-0.14429331127341438
GSM1589005,S100A10,-0.15492658284222927
GSM1589005,DAXX,-0.2158155650609226
GSM1589005,SOD1,-0.23556418038954519
GSM1589005,AKT2,-0.3220420078119872
GSM1589005,WWP1,-0.3626196526336276
GSM1589005,CASP9,-0.38392358167603113
GSM1589005,CD82,-0.38419100932674066
GSM1589005,TGFBR2,-0.3853602931354114
GSM1589005,MAPK3,-0.39291273517071623
GSM1589005,ETS1,-0.3960561823407165
GSM1589005,CASP6,-0.42025493667786495
GSM1589005,DDR1,-0.4286179555497007
GSM1589005,PML,-0.44091924901423507
GSM1589005,MYC,-0.4563611181018956
GSM1589005,KRT17P5,-0.4727200011672128
GSM1589005,MAPK4,-0.4736589793580479
GSM1589005,NEDD9,-0.49916599312816157
GSM1589005,CASP10,-0.5602880938282366
GSM1589005,CYP3A4,-0.5749905400428563
GSM1589005,BCL6,-0.870005308525057
GSM1589005,ITGB4,-0.988810965324511
GSM1589005,BCL2,-1.0501148341682445
GSM1589005,SYNPO,-1.0636164946962001
GSM1589005,SMAD3,-1.0829696788309393
GSM1589005,A2M,-1.162271287595134
GSM1589005,PLK2,-1.4720272734707116
GSM1589005,STAT5A,-1.5904259378194006
GSM1589005,LDHB,-1.5991937049195446
GSM1589005,PLAT,-1.6498477779515808
GSM1589005,ARRB1,-1.7884160437466017
GSM1589005,CCND1,-2.2457718059888467
GSM1589005,AR,-2.619325807871763
GSM1589005,CAV1,-2.8133907499391473
GSM1589005,KRT5,-4.980042945730281
GSM1589005,SERPINA3,-6.0399935276634595
GSM1589005,KRT15,-6.621879860559063
