Patient_ID,GeneSymbol,logFC
GSM1588979,CDC20,4.656774234930797
GSM1588979,BCL2A1,3.8135732837564165
GSM1588979,EZH2,3.7676520925623835
GSM1588979,TRIP13,3.6119658621652775
GSM1588979,TK1,2.8888149574536817
GSM1588979,PLAU,2.790420917056828
GSM1588979,PMAIP1,2.6448669548112687
GSM1588979,BIRC5,2.563794761942102
GSM1588979,BID,2.440541311370356
GSM1588979,STAT1,2.3143780517919943
GSM1588979,HSP90AB1,2.153266276959359
GSM1588979,CASP3,2.0478428490391583
GSM1588979,PLAUR,1.935315139748063
GSM1588979,PARP1,1.8905445649102184
GSM1588979,BAX,1.7148045806728565
GSM1588979,UBQLN1,1.6367869210246084
GSM1588979,BTG3,1.6147019791422315
GSM1588979,NFKB1,1.4366202144842335
GSM1588979,MAP3K7,1.4195537826435283
GSM1588979,UBE2D1,1.380386169673458
GSM1588979,HSPB1,1.3214120601647714
GSM1588979,XIAP,1.2758776583036608
GSM1588979,LDHB,1.2518523833462556
GSM1588979,IRF9,1.2424340405464882
GSM1588979,CASP6,1.19981002960074
GSM1588979,TM4SF1,1.1485362332147524
GSM1588979,HIF1A,1.1350429296176934
GSM1588979,SQSTM1,1.1041151884835196
GSM1588979,HMGCR,1.091447430604446
GSM1588979,ANXA1,1.0889900355708058
GSM1588979,MYC,1.0750746295767843
GSM1588979,FOS,1.0512415173973704
GSM1588979,MCL1,1.0217027338844735
GSM1588979,ACTB,1.0159102901617239
GSM1588979,WWP1,0.9988648894970176
GSM1588979,YWHAB,0.9586014553812863
GSM1588979,DIABLO,0.9555646415155508
GSM1588979,CREB1,0.9533847401270963
GSM1588979,ST14,0.9376371326481152
GSM1588979,NCOA4,0.9116610434792687
GSM1588979,MCM7,0.8961822148972338
GSM1588979,IRF2BP2,0.8672826568697563
GSM1588979,STAT3,0.789452495649356
GSM1588979,REL,0.7795910747382813
GSM1588979,BCL2L11,0.7709866165149304
GSM1588979,FADD,0.7559090182688104
