Target_Gene;Source_Gene;Interaction_Type;Reason
CSNK2B;ACTB;-1;Incoherent Outgoing: Source ACTB (1.0740856403288177) vs Target CSNK2B (1.091318159167395)
EGFR;TRIP13;1;Incoherent Outgoing: Source TRIP13 (1.8835346531841282) vs Target EGFR (-0.4622156521107028)
EZH2;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.2174525746093101) vs Target EZH2 (3.3311615883166636)
FOS;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.2174525746093101) vs Target FOS (1.6466144968159213)
HDAC1;CCND1;1;Incoherent Outgoing: Source CCND1 (-2.258009296413446) vs Target HDAC1 (0.5069114094938971)
HDAC1;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.2174525746093101) vs Target HDAC1 (0.5069114094938971)
HIF1A;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.5728420706338042) vs Target HIF1A (1.404830958266194)
HIF1A;STAT1;-1;Incoherent Outgoing: Source STAT1 (4.192789128227796) vs Target HIF1A (1.404830958266194)
KRT17P5;FOS;1;Incoherent Outgoing: Source FOS (1.6466144968159213) vs Target KRT17P5 (-0.4344273743685525)
KRT17P5;STAT1;1;Incoherent Outgoing: Source STAT1 (4.192789128227796) vs Target KRT17P5 (-0.4344273743685525)
KRT5;FOS;1;Incoherent Outgoing: Source FOS (1.6466144968159213) vs Target KRT5 (-1.4455557336469607)
LDHB;STAT3;1;Incoherent Outgoing: Source STAT3 (1.3741666992903214) vs Target LDHB (-0.6659166839472945)
MCL1;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.7081503086787926) vs Target MCL1 (1.820744962097061)
MCL1;CDC20;-1;Incoherent Outgoing: Source CDC20 (3.563009709294157) vs Target MCL1 (1.820744962097061)
MCL1;PMAIP1;-1;Incoherent Outgoing: Source PMAIP1 (3.097621222575304) vs Target MCL1 (1.820744962097061)
MCM7;CCND1;1;Incoherent Outgoing: Source CCND1 (-2.258009296413446) vs Target MCM7 (0.8544021910411583)
PARP1;CASP3;-1;Incoherent Outgoing: Source CASP3 (1.8552009470671784) vs Target PARP1 (1.6477173305297779)
PAX6;PPARG;1;Incoherent Outgoing: Source PPARG (-2.081997018859969) vs Target PAX6 (2.5250406673620116)
PLAT;CREB1;1;Incoherent Outgoing: Source CREB1 (1.0420269044901778) vs Target PLAT (-2.3122288779947207)
PLAT;FOS;1;Incoherent Outgoing: Source FOS (1.6466144968159213) vs Target PLAT (-2.3122288779947207)
PLAUR;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.7081503086787926) vs Target PLAUR (1.898786618186599)
PML;CSNK2B;-1;Incoherent Outgoing: Source CSNK2B (1.091318159167395) vs Target PML (0.7594509418474207)
PML;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.2174525746093101) vs Target PML (0.7594509418474207)
REL;NFKB1;-1;Incoherent Outgoing: Source NFKB1 (1.6277135073243931) vs Target REL (0.9083564895680274)
RELA;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.5728420706338042) vs Target RELA (0.8901968331984413)
RELA;STAT1;-1;Incoherent Outgoing: Source STAT1 (4.192789128227796) vs Target RELA (0.8901968331984413)
S100A10;STAT1;1;Incoherent Outgoing: Source STAT1 (4.192789128227796) vs Target S100A10 (-0.47608276261435023)
SMAD4;MAP3K7;1;Incoherent Outgoing: Source MAP3K7 (1.7910611895401534) vs Target SMAD4 (-0.5777087695269838)
STAT1;RXRA;1;Incoherent Outgoing: Source RXRA (-1.2078561275454671) vs Target STAT1 (4.192789128227796)
STAT5A;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.359094901628696) vs Target STAT5A (-1.2174525746093101)
TGFB1;AR;1;Incoherent Outgoing: Source AR (-2.5958831004872582) vs Target TGFB1 (0.6537485791913369)
TGFB1;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (2.359094901628696) vs Target TGFB1 (0.6537485791913369)
TP53;CSNK2B;-1;Incoherent Outgoing: Source CSNK2B (1.091318159167395) vs Target TP53 (0.3240132663692661)
TP53;EZH2;-1;Incoherent Outgoing: Source EZH2 (3.3311615883166636) vs Target TP53 (0.3240132663692661)
TP53;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (2.359094901628696) vs Target TP53 (0.3240132663692661)
TP53;PLAU;-1;Incoherent Outgoing: Source PLAU (2.4544105179993476) vs Target TP53 (0.3240132663692661)
TP53;STAT3;-1;Incoherent Outgoing: Source STAT3 (1.3741666992903214) vs Target TP53 (0.3240132663692661)
USP7;STAT3;1;Incoherent Outgoing: Source STAT3 (1.3741666992903214) vs Target USP7 (-0.4276153723602336)
VIM;ARRB1;1;Incoherent Outgoing: Source ARRB1 (-1.5728420706338042) vs Target VIM (0.45460130919684083)
VIM;CREB1;-1;Incoherent Outgoing: Source CREB1 (1.0420269044901778) vs Target VIM (0.45460130919684083)
VIM;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.2174525746093101) vs Target VIM (0.45460130919684083)
XIAP;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.2174525746093101) vs Target XIAP (0.999091234330507)
