Patient_ID,GeneSymbol,logFC
GSM1589043,EZH2,3.707825958850063
GSM1589043,CDC20,2.9848511471066885
GSM1589043,HSP90AB1,2.8959795991371937
GSM1589043,MYC,2.7372341819340136
GSM1589043,TRIP13,2.7171350745657588
GSM1589043,CCND1,2.6464908796448885
GSM1589043,HSPB1,2.2586351312623716
GSM1589043,PMAIP1,2.231044361506364
GSM1589043,PARP1,2.1765886338739886
GSM1589043,BAX,1.772209068034142
GSM1589043,BCL11A,1.7715625182959576
GSM1589043,TM4SF1,1.732106492224391
GSM1589043,BTG3,1.7155301128656264
GSM1589043,SAT1,1.6926511972399965
GSM1589043,MCL1,1.5932790550108038
GSM1589043,HMGCR,1.5851776238234905
GSM1589043,BIRC5,1.5765596562887794
GSM1589043,MCM7,1.5623061774255333
GSM1589043,TK1,1.552094066836787
GSM1589043,CDKN1A,1.492554809087551
GSM1589043,CYCS,1.4820381803784004
GSM1589043,IRF2BP2,1.4473685786719308
GSM1589043,CASP3,1.442600564905188
GSM1589043,PLAU,1.3164063672683977
GSM1589043,MAP3K7,1.2720999808463826
GSM1589043,UBQLN1,1.2366529063430143
GSM1589043,BID,1.1992246242988713
GSM1589043,YWHAB,1.1561167843250537
GSM1589043,CREB1,1.135970031114124
GSM1589043,SETDB1,1.115539644016609
GSM1589043,XIAP,1.0565039864796848
GSM1589043,UBE2D1,1.0531322017162648
GSM1589043,PLAUR,0.999689466417049
GSM1589043,BRCA1,0.9409476298703714
GSM1589043,TP53,0.9016258647671265
GSM1589043,ACTB,0.9009387072169925
GSM1589043,S100A10,0.8048051418386901
GSM1589043,PSMD4,0.7758125706781911
GSM1589043,ST14,0.7728304637003918
GSM1589043,HIF1A,0.7690672584062934
GSM1589043,MTA1,0.7670299181821605
GSM1589043,CD44,0.7435371261796586
GSM1589043,CASP6,0.7011201724307794
GSM1589043,SLC3A2,0.6724194324419379
GSM1589043,CSNK2B,0.6626573462179941
GSM1589043,TRIB3,0.6622460820711149
GSM1589043,CASP2,0.6389988058757226
GSM1589043,BCL2L11,0.6151951309371926
GSM1589043,E2F1,0.5278486989268787
GSM1589043,TRIM29,0.5031460820038385
GSM1589043,NCOA4,0.488905640093769
GSM1589043,DIABLO,0.45537579664378214
GSM1589043,HDAC1,0.4422976491299071
GSM1589043,GADD45B,0.4322356533944136
GSM1589043,ARNT,0.42176841171571144
GSM1589043,TGFB1,0.41383479363207165
