Patient_ID,GeneSymbol,logFC
GSM1589024,CDC20,3.9453361993685085
GSM1589024,PAX6,3.7504895121619617
GSM1589024,EZH2,3.4642105171003825
GSM1589024,PLAU,3.329328838327063
GSM1589024,STAT1,3.2544749812261724
GSM1589024,TRIP13,3.193604461036127
GSM1589024,HSP90AB1,2.97327565982396
GSM1589024,TM4SF1,2.936656030546631
GSM1589024,LAPTM5,2.63572007275914
GSM1589024,MYC,2.5817596555511138
GSM1589024,BCL2A1,2.448738436553197
GSM1589024,TK1,2.299386216117866
GSM1589024,PLAUR,2.2838329052079818
GSM1589024,PMAIP1,2.209846351810455
GSM1589024,BIRC5,1.8852287957569898
GSM1589024,GADD45B,1.7663059882649659
GSM1589024,CASP3,1.6157759040416177
GSM1589024,HMGCR,1.612170773339491
GSM1589024,BAX,1.5350787297101167
GSM1589024,IRF9,1.4811249033889275
GSM1589024,PARP1,1.451523588160999
GSM1589024,MAP3K7,1.4093008482885185
GSM1589024,MCL1,1.3860881870581885
GSM1589024,BCL11A,1.344574574212209
GSM1589024,BTG3,1.2894520514416268
GSM1589024,UBQLN1,1.2848774004268364
GSM1589024,HSPB1,1.2627865926522706
GSM1589024,MCM7,1.2270477592360631
GSM1589024,BID,1.2086477282247028
GSM1589024,HIF1A,1.1566291935363946
GSM1589024,REL,1.1539207533992721
GSM1589024,TP53,1.0965484894359916
GSM1589024,SAT1,1.0420768026623612
GSM1589024,ACTB,1.032047631394553
GSM1589024,NFKB1,1.0276959625892728
GSM1589024,IFI16,1.0101734057321874
GSM1589024,IRF2BP2,0.9441620886513284
GSM1589024,CREB1,0.8469279223363113
GSM1589024,FOS,0.8001410521632
GSM1589024,STAT3,0.7633276499256061
GSM1589024,WWP1,0.7622648930023121
GSM1589024,S100A10,0.7536384006912265
GSM1589024,XIAP,0.7334391182019431
GSM1589024,UBE2D1,0.7095430775495686
GSM1589024,CASP7,0.685118861294808
GSM1589024,YWHAB,0.6834690611127545
GSM1589024,CSNK2B,0.6784942001139935
GSM1589024,ST14,0.671664801547732
GSM1589024,SLC3A2,0.6480797442688271
GSM1589024,TGFB1,0.6271495760290868
GSM1589024,VIM,0.6104940569742752
GSM1589024,PML,0.590838784129387
GSM1589024,TRIB3,0.5884840853253701
GSM1589024,CTSD,0.5819796988361681
GSM1589024,CD44,0.5685556438302095
GSM1589024,RB1,0.5186191347287714
GSM1589024,DIABLO,0.5163868219112615
GSM1589024,HDAC1,0.496194416662167
GSM1589024,CYCS,0.45642110148538073
GSM1589024,MTA1,0.43899401512414027
GSM1589024,CDKN1A,0.42765914017269147
GSM1589024,TGFBR1,0.4178825239770543
GSM1589024,BRCA1,0.4071244738361308
GSM1589024,BCL2L1,0.40434870431673975
GSM1589024,RELA,0.397923647449721
GSM1589024,EPHA2,0.34078426894065483
GSM1589024,GABPA,0.334419756129801
GSM1589024,NCOA4,0.30392186729986825
GSM1589024,ERBB2,0.3019718180938611
GSM1589024,CASP2,0.29730147582422806
GSM1589024,PSMD4,0.2944674164367349
GSM1589024,CASP8,0.2487057115654734
GSM1589024,SQSTM1,0.24793563401807273
GSM1589024,E2F1,0.22633186853755394
GSM1589024,BAK1,0.19899189001737927
GSM1589024,PIK3CA,0.18616704414784024
GSM1589024,APAF1,0.1785768098135625
GSM1589024,SMAD4,0.17600961993543152
GSM1589024,ETV1,0.10774987825028592
GSM1589024,NEDD9,0.10224885357211466
GSM1589024,ATF2,0.09797145980299327
GSM1589024,ETS1,0.08916839472855287
GSM1589024,SETDB1,0.07819878491056365
GSM1589024,BCL2L11,0.07073261287809451
GSM1589024,MAPK4,0.06916012541467875
GSM1589024,BIRC2,0.04691068172055601
GSM1589024,HINT1,0.03818502726810458
GSM1589024,MAP3K5,0.013689091837562728
GSM1589024,CASP9,0.004798669453005111
GSM1589024,AKT2,-0.001978674619295795
GSM1589024,SOD1,-0.03227040564684458
GSM1589024,ARNT,-0.05148597574188063
GSM1589024,DAXX,-0.06160914347843782
GSM1589024,E2F4,-0.06333751786600672
GSM1589024,IKBKG,-0.06846881589798315
GSM1589024,EGFR,-0.09608347714319443
GSM1589024,PPARD,-0.10105672990612913
GSM1589024,TRADD,-0.12337884384002518
GSM1589024,NFE2L2,-0.14687014711114088
GSM1589024,TRIM29,-0.15495429684449746
GSM1589024,ANXA1,-0.16658439023460403
GSM1589024,TNRC6A,-0.19165012139521487
GSM1589024,TGFBR2,-0.20239088439284636
GSM1589024,CASP10,-0.2038960846825688
GSM1589024,DDR1,-0.22159709010518291
GSM1589024,BAD,-0.25118701822801004
GSM1589024,ITGB4,-0.2772719810592479
GSM1589024,USP7,-0.2894605730172062
GSM1589024,MAP3K4,-0.31198919155521665
GSM1589024,KRT17P5,-0.3315355550691228
GSM1589024,NR3C1,-0.35859577890783534
GSM1589024,CASP6,-0.364244635777645
GSM1589024,CCND1,-0.3681911166657521
GSM1589024,CYP3A4,-0.39118074103789624
GSM1589024,ARAF,-0.42999874562105855
GSM1589024,CD82,-0.4307095850243714
GSM1589024,FADD,-0.4597483343880304
GSM1589024,PLAT,-0.4657054201392601
GSM1589024,KRT5,-0.5531388817484615
GSM1589024,LDHB,-0.5919226733747447
GSM1589024,INSR,-0.6160854614244053
GSM1589024,RXRA,-0.6259268940822675
GSM1589024,SYNPO,-0.6553435558773106
GSM1589024,BCL6,-0.7438522764817836
GSM1589024,SMAD3,-0.8052124311888944
GSM1589024,A2M,-0.8117632992027293
GSM1589024,BCL2,-0.9995594093396596
GSM1589024,MAPK3,-1.119261527268966
GSM1589024,ARRB1,-1.3597763425511502
GSM1589024,STAT5A,-1.5505222405248498
GSM1589024,PLK2,-1.7293571521690012
GSM1589024,PPARG,-2.295509140886139
GSM1589024,CAV1,-2.352871632302122
GSM1589024,AR,-2.622660715198144
GSM1589024,SERPINA3,-3.7159252819712796
GSM1589024,KRT15,-4.661882206722013
