Target_Gene;Source_Gene;Interaction_Type;Reason
ACTB;SYNPO;1;Incoherent Outgoing: Source SYNPO (-1.0024385726314566) vs Target ACTB (1.0126936825067325)
ACTB;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target ACTB (1.0126936825067325)
AKT2;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.6188800038431594) vs Target AKT2 (-0.3474233596031491)
BAD;YWHAB;-1;Incoherent Outgoing: Source YWHAB (1.3931039044488216) vs Target BAD (0.6162035481800432)
BAX;MCL1;-1;Incoherent Outgoing: Source MCL1 (1.6655720383907262) vs Target BAX (2.0596396562358015)
BCL2;PMAIP1;-1;Incoherent Outgoing: Source PMAIP1 (4.743957468283593) vs Target BCL2 (0.3221922194918898)
BCL2;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target BCL2 (0.3221922194918898)
BCL6;BCL11A;1;Incoherent Outgoing: Source BCL11A (1.8006061524060302) vs Target BCL6 (-1.1672338498868058)
BIRC2;CASP8;-1;Incoherent Outgoing: Source CASP8 (1.4583350593057567) vs Target BIRC2 (1.4116546573405149)
CASP3;BIRC2;-1;Incoherent Outgoing: Source BIRC2 (1.4116546573405149) vs Target CASP3 (1.7851087607459277)
CASP3;XIAP;-1;Incoherent Outgoing: Source XIAP (1.4121169213485514) vs Target CASP3 (1.7851087607459277)
CASP6;XIAP;-1;Incoherent Outgoing: Source XIAP (1.4121169213485514) vs Target CASP6 (1.2193730706523747)
CASP7;BIRC2;-1;Incoherent Outgoing: Source BIRC2 (1.4116546573405149) vs Target CASP7 (0.40195542601849876)
CASP7;TRIP13;-1;Incoherent Outgoing: Source TRIP13 (2.896809069778328) vs Target CASP7 (0.40195542601849876)
CASP7;XIAP;-1;Incoherent Outgoing: Source XIAP (1.4121169213485514) vs Target CASP7 (0.40195542601849876)
CASP8;BIRC2;-1;Incoherent Outgoing: Source BIRC2 (1.4116546573405149) vs Target CASP8 (1.4583350593057567)
CAV1;ETS1;1;Incoherent Outgoing: Source ETS1 (1.442599745738887) vs Target CAV1 (-2.4730218062597977)
CAV1;PLAUR;1;Incoherent Outgoing: Source PLAUR (1.3480807519352096) vs Target CAV1 (-2.4730218062597977)
CD82;TP53;1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target CD82 (-0.4931813661724904)
CSNK2B;ACTB;-1;Incoherent Outgoing: Source ACTB (1.0126936825067325) vs Target CSNK2B (0.8004813018147949)
E2F1;IFI16;-1;Incoherent Outgoing: Source IFI16 (1.954650111170979) vs Target E2F1 (0.4666572089328094)
E2F1;NFKB1;-1;Incoherent Outgoing: Source NFKB1 (2.096699651841722) vs Target E2F1 (0.4666572089328094)
E2F1;PARP1;-1;Incoherent Outgoing: Source PARP1 (2.310435835155218) vs Target E2F1 (0.4666572089328094)
E2F1;RB1;-1;Incoherent Outgoing: Source RB1 (1.081828437947677) vs Target E2F1 (0.4666572089328094)
E2F1;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target E2F1 (0.4666572089328094)
EGFR;TRIP13;1;Incoherent Outgoing: Source TRIP13 (2.896809069778328) vs Target EGFR (-0.38148404540713265)
EPHA2;CREB1;1;Incoherent Outgoing: Source CREB1 (1.7131906318848733) vs Target EPHA2 (-0.30028822042619474)
EPHA2;ETS1;1;Incoherent Outgoing: Source ETS1 (1.442599745738887) vs Target EPHA2 (-0.30028822042619474)
EPHA2;TP53;1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target EPHA2 (-0.30028822042619474)
ETS1;RB1;-1;Incoherent Outgoing: Source RB1 (1.081828437947677) vs Target ETS1 (1.442599745738887)
ETS1;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target ETS1 (1.442599745738887)
EZH2;RB1;-1;Incoherent Outgoing: Source RB1 (1.081828437947677) vs Target EZH2 (3.4630730782629433)
EZH2;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.1441147020179399) vs Target EZH2 (3.4630730782629433)
EZH2;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target EZH2 (3.4630730782629433)
FOS;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.1441147020179399) vs Target FOS (2.3400033562470206)
HDAC1;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.1441147020179399) vs Target HDAC1 (0.8431692532364075)
HIF1A;MCM7;-1;Incoherent Outgoing: Source MCM7 (1.1213829233432175) vs Target HIF1A (0.8460876169552947)
HIF1A;STAT1;-1;Incoherent Outgoing: Source STAT1 (4.143089342695372) vs Target HIF1A (0.8460876169552947)
HIF1A;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target HIF1A (0.8460876169552947)
HSP90AB1;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target HSP90AB1 (2.6188800038431594)
ITGB4;NFKB1;1;Incoherent Outgoing: Source NFKB1 (2.096699651841722) vs Target ITGB4 (-0.3151860424929902)
KRT15;TP53;1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target KRT15 (-5.453719538998134)
KRT17P5;FOS;1;Incoherent Outgoing: Source FOS (2.3400033562470206) vs Target KRT17P5 (-0.5470715462756326)
KRT17P5;STAT1;1;Incoherent Outgoing: Source STAT1 (4.143089342695372) vs Target KRT17P5 (-0.5470715462756326)
KRT5;FOS;1;Incoherent Outgoing: Source FOS (2.3400033562470206) vs Target KRT5 (-3.5331759076097207)
MCL1;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.4730218062597977) vs Target MCL1 (1.6655720383907262)
MCL1;CDC20;-1;Incoherent Outgoing: Source CDC20 (3.882610148102698) vs Target MCL1 (1.6655720383907262)
MCL1;PMAIP1;-1;Incoherent Outgoing: Source PMAIP1 (4.743957468283593) vs Target MCL1 (1.6655720383907262)
MCM7;RB1;-1;Incoherent Outgoing: Source RB1 (1.081828437947677) vs Target MCM7 (1.1213829233432175)
MCM7;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target MCM7 (1.1213829233432175)
NFE2L2;EZH2;-1;Incoherent Outgoing: Source EZH2 (3.4630730782629433) vs Target NFE2L2 (0.36569112640175305)
PARP1;CASP3;-1;Incoherent Outgoing: Source CASP3 (1.7851087607459277) vs Target PARP1 (2.310435835155218)
PLAT;ATF2;1;Incoherent Outgoing: Source ATF2 (1.0532765547463026) vs Target PLAT (-3.1247811697955505)
PLAT;CREB1;1;Incoherent Outgoing: Source CREB1 (1.7131906318848733) vs Target PLAT (-3.1247811697955505)
PLAT;FOS;1;Incoherent Outgoing: Source FOS (2.3400033562470206) vs Target PLAT (-3.1247811697955505)
PLAUR;CAV1;1;Incoherent Outgoing: Source CAV1 (-2.4730218062597977) vs Target PLAUR (1.3480807519352096)
PLAUR;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target PLAUR (1.3480807519352096)
PLK2;TP53;1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target PLK2 (-2.149821777128821)
REL;NFKB1;-1;Incoherent Outgoing: Source NFKB1 (2.096699651841722) vs Target REL (1.5671069517042557)
RELA;STAT1;-1;Incoherent Outgoing: Source STAT1 (4.143089342695372) vs Target RELA (0.8195876991127662)
RELA;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target RELA (0.8195876991127662)
SETDB1;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target SETDB1 (0.6899903237207292)
STAT3;RB1;-1;Incoherent Outgoing: Source RB1 (1.081828437947677) vs Target STAT3 (0.7373135031747262)
STAT5A;HSP90AB1;1;Incoherent Outgoing: Source HSP90AB1 (2.6188800038431594) vs Target STAT5A (-1.1441147020179399)
SYNPO;YWHAB;1;Incoherent Outgoing: Source YWHAB (1.3931039044488216) vs Target SYNPO (-1.0024385726314566)
TGFB1;AR;1;Incoherent Outgoing: Source AR (-2.713935493156998) vs Target TGFB1 (0.781564183026827)
TGFB1;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (2.6188800038431594) vs Target TGFB1 (0.781564183026827)
TP53;EZH2;-1;Incoherent Outgoing: Source EZH2 (3.4630730782629433) vs Target TP53 (1.2804957483743005)
TP53;HSP90AB1;-1;Incoherent Outgoing: Source HSP90AB1 (2.6188800038431594) vs Target TP53 (1.2804957483743005)
TP53;PLAU;-1;Incoherent Outgoing: Source PLAU (1.5545342693957824) vs Target TP53 (1.2804957483743005)
TP53;PLK2;1;Incoherent Outgoing: Source PLK2 (-2.149821777128821) vs Target TP53 (1.2804957483743005)
VIM;CREB1;-1;Incoherent Outgoing: Source CREB1 (1.7131906318848733) vs Target VIM (0.9503870070716687)
VIM;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.1441147020179399) vs Target VIM (0.9503870070716687)
VIM;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target VIM (0.9503870070716687)
XIAP;STAT5A;1;Incoherent Outgoing: Source STAT5A (-1.1441147020179399) vs Target XIAP (1.4121169213485514)
XIAP;TP53;-1;Incoherent Outgoing: Source TP53 (1.2804957483743005) vs Target XIAP (1.4121169213485514)
