Patient_ID,GeneSymbol,logFC
GSM1589062,CDC20,4.419947364026058
GSM1589062,PMAIP1,4.051074219776245
GSM1589062,BCL2A1,4.024148546635106
GSM1589062,STAT1,3.9543954595733073
GSM1589062,EZH2,3.622137832675244
GSM1589062,TRIP13,2.9850208919414083
GSM1589062,LAPTM5,2.7149436906228406
GSM1589062,HSP90AB1,2.5870654196059935
GSM1589062,TM4SF1,2.5814531936922656
GSM1589062,UBQLN1,2.491757733117126
GSM1589062,BIRC5,2.4868548845801817
GSM1589062,MCL1,2.453458802871637
GSM1589062,MYC,2.389372134035513
GSM1589062,BCL11A,2.365523930722566
GSM1589062,BAX,2.3421831887861924
GSM1589062,PLAUR,2.20081640261931
GSM1589062,MAP3K7,2.156010559486118
GSM1589062,REL,2.123664009949467
GSM1589062,TK1,2.0835305599833154
GSM1589062,CASP3,2.079898185675237
GSM1589062,PARP1,1.8993922479541876
GSM1589062,IFI16,1.8896201385315994
GSM1589062,IRF9,1.588228207370448
GSM1589062,ETS1,1.5733101984193354
GSM1589062,STAT3,1.4034843949663474
GSM1589062,PLAU,1.3590363602989974
GSM1589062,CASP8,1.3340491983833536
GSM1589062,CREB1,1.2282035781100387
GSM1589062,FOS,1.2032487025282208
GSM1589062,CYCS,1.1911565318952952
GSM1589062,BID,1.1866260028070084
GSM1589062,GABPA,1.1842924061642703
GSM1589062,PAX6,1.1793487430235867
GSM1589062,CD44,1.1505177852454267
GSM1589062,ACTB,1.1353739312395756
GSM1589062,MCM7,1.089719839329133
GSM1589062,IRF2BP2,1.053221335684304
GSM1589062,BTG3,1.036519100260774
GSM1589062,XIAP,0.98928550824506
GSM1589062,PSMD4,0.9817309927119062
GSM1589062,SLC3A2,0.9812146238868173
GSM1589062,PIK3CA,0.9710242531002864
GSM1589062,CASP6,0.9400874837063844
GSM1589062,SETDB1,0.9016244326178446
GSM1589062,HIF1A,0.8985165480906936
GSM1589062,SAT1,0.8935074461860975
GSM1589062,TGFB1,0.8907412025015873
GSM1589062,HDAC1,0.8815090917530473
GSM1589062,CASP7,0.8797408122169577
GSM1589062,NFKB1,0.8486786317120822
GSM1589062,GADD45B,0.8348182885334401
GSM1589062,ST14,0.7819143662856591
GSM1589062,HMGCR,0.7752233041942613
GSM1589062,FADD,0.7374269078831199
GSM1589062,UBE2D1,0.7353494522167878
GSM1589062,BCL2L11,0.7318531429203716
GSM1589062,BRCA1,0.647478859945366
GSM1589062,CASP2,0.6185510464394186
GSM1589062,DIABLO,0.6166588389111212
GSM1589062,HINT1,0.6025577049565687
GSM1589062,PML,0.5937481789784345
GSM1589062,MTA1,0.5267371622021715
GSM1589062,CTSD,0.5071690396978887
GSM1589062,BIRC2,0.49757484367241567
GSM1589062,ATF2,0.49006082029176845
GSM1589062,TRIB3,0.4669976510566052
GSM1589062,MAP3K5,0.46516780536709756
GSM1589062,TGFBR2,0.44522855758322777
GSM1589062,ARNT,0.4407796226120304
GSM1589062,LDHB,0.4163492822381549
GSM1589062,RELA,0.3809971072868805
GSM1589062,VIM,0.3374761922755809
GSM1589062,CSNK2B,0.32059361244164464
GSM1589062,BCL2L1,0.31023915781464506
GSM1589062,NCOA4,0.30861141461416963
GSM1589062,ANXA1,0.3013381741554966
GSM1589062,RB1,0.291705031925682
GSM1589062,ARAF,0.2506161167663512
GSM1589062,NFE2L2,0.24736975112392567
GSM1589062,KRT5,0.24626494808321908
GSM1589062,SQSTM1,0.20038204132802928
GSM1589062,TNRC6A,0.18678279419493826
GSM1589062,WWP1,0.1694360770044021
GSM1589062,YWHAB,0.1692273393055146
GSM1589062,APAF1,0.15755980991427343
GSM1589062,BCL6,0.13375942987131317
GSM1589062,SERPINA3,0.09002216121324125
GSM1589062,SOD1,0.07132494737005501
GSM1589062,CD82,0.0662993049187639
GSM1589062,ERBB2,0.06491983708276106
GSM1589062,NEDD9,0.02517399556949851
